step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
10,-0.004818402,-0.07277446,-0.58273894,-0.056532312,-0.007178623,-0.99837494,1.0,0.0,0.0,-0.048137937,-0.01415756,0.20162451,-0.08439374,-0.18143457,-0.010490788,0.01165286,0.06086992,0.07246894,0.004907608,-0.124061525,-0.053948276,-0.051858485,-0.00924998,0.13284934,-0.10467191,0.19456513,0.057806224,0.049958657,0.039472356,-0.1015738,0.055632897,0.08756646,0.13722174,-0.36091828,0.018208325,1.1218249,-0.5168801,-0.44630086,0.06644178,0.10039657,0.31176263,-0.35110706,-0.06334017,-0.35949826,0.21785077,-11.460105847168236,65.02033763982507,38.54390983336265,-18.111843903690257,88.75397054282263,-64.08607342226591,-13.938929132103304,-32.20920414782924,-200.0,-71.94983524234244,-29.237001736377657,79.84107749007967
11,-0.031977907,-0.015263568,-0.62471724,-0.058049075,-0.007735628,-0.99828374,1.0,0.0,0.0,-0.060385905,-0.015409776,0.22783548,-0.10537565,-0.1413601,0.0018745537,0.021649092,0.06964654,0.047900856,0.013898373,-0.10681862,-0.021632256,-0.06366264,-0.00375126,0.123250924,-0.09762855,0.19324082,0.059377994,0.045773324,0.045644507,-0.1366002,0.033335507,0.07921093,0.16939001,-0.39607838,0.04593414,1.2856376,-0.45026958,-0.5934751,0.044763602,0.066763446,0.34310663,-0.2617287,-0.01810652,-0.26785254,0.18460996,69.35498778603647,49.11596160533816,-148.57623753051618,156.88987825453404,-200.0,-95.04126856277196,-90.49300042842961,-73.86161594919443,-8.037771111419431,-136.09085423050482,-133.52608447772042,-191.360054079395
12,-0.057564113,-0.030364813,-0.63494974,-0.05899922,-0.0073323264,-0.9982311,1.0,0.0,0.0,-0.07383616,-0.015708072,0.25325948,-0.12154961,-0.1087991,0.010896554,0.028571714,0.07942987,0.019867897,0.018754363,-0.09084791,0.010707368,-0.0662838,0.0020332446,0.12603739,-0.065550976,0.12775032,0.034780674,0.024645628,0.05018688,-0.14182724,0.015605678,0.07630284,0.14920495,-0.3999456,0.018631905,1.3462794,-0.40560073,-0.6590785,-0.023997448,0.013844877,0.34649038,-0.22303969,-0.027220502,-0.22510038,0.18418424,85.66269195530941,53.82179321299608,-118.07094659939145,159.20513031031325,-200.0,-34.738082367169106,-49.75734770486724,-35.46434074574414,-35.74728357282763,-63.96633093188386,-26.94455873107526,-76.55939602384817
13,-0.061583214,-0.043686114,-0.6181832,-0.060345262,-0.0063904095,-0.9981571,1.0,0.0,0.0,-0.085921936,-0.014800459,0.27820605,-0.13072288,-0.09530568,0.014117684,0.03004163,0.08924,-0.0071148276,0.019411564,-0.07641786,0.03561304,-0.0546917,0.006061459,0.122250654,-0.029995924,0.020884251,0.0029579613,-0.004948587,0.04721318,-0.12823524,-0.0062917667,0.06702135,0.10391396,-0.38679028,0.023335233,1.297012,-0.50844747,-0.7315349,-0.10610736,-0.08767481,0.3544272,-0.19947726,-0.142565,-0.20332429,0.19501592,25.785606587880032,33.35438211450501,-1.4167899799790717,90.88841508035905,-168.3098958260514,-45.6228186080033,-50.816655458703025,-51.1234967742438,27.45855340689296,-48.41428607844112,-25.450747387834483,-83.478961756766
14,-0.051489145,-0.028582219,-0.5683139,-0.061601,-0.0055652647,-0.9980853,1.0,0.0,0.0,-0.094975054,-0.013234014,0.30097768,-0.13498521,-0.10121131,0.010392257,0.024516707,0.098009296,-0.030228674,0.013836265,-0.064246655,0.051805224,-0.039143663,0.009027881,0.10610201,-0.0140664,-0.06272239,-0.03266663,-0.042636897,0.040403303,-0.10511909,-0.043179385,0.054722924,0.062886715,-0.3856564,0.097229734,1.3593388,-0.60127956,-0.7036409,-0.18051395,-0.21888983,0.33896783,-0.12734416,-0.14482014,-0.112560034,0.14197528,-6.566048133437974,38.84444635393948,-57.192944579321995,30.866298470319187,-109.14888595835427,-44.99915283314377,-54.68280967076868,-58.3956429341344,63.96688280950125,-60.49270384326367,-27.218326537764792,-70.32513387261233
15,-0.037021734,-0.03823013,-0.49108997,-0.06285753,-0.005114422,-0.9980094,1.0,0.0,0.0,-0.10045412,-0.010393514,0.32157186,-0.13801003,-0.117721915,6.222145e-05,0.0107802395,0.10507123,-0.047321558,0.002359271,-0.052794814,0.05916122,-0.019920394,0.017962106,0.09891028,-0.015000488,-0.093366735,-0.062881544,-0.08482242,0.030460332,-0.0706072,-0.066457525,0.057144966,0.017954918,-0.36208162,0.14537764,1.4016027,-0.5978795,-0.59062344,-0.24091202,-0.3305173,0.31448257,-0.0730792,-0.03654892,0.030860871,0.10444293,28.769333743702077,52.89430029296237,-59.56408365644783,-10.037270752804694,-28.267667465949216,-31.801964998098896,-52.29821338159731,-71.10362114003455,101.83320489525192,-14.907105365184577,-5.917697336611738,-68.30343283420746
16,-0.016225783,-0.07348605,-0.3962585,-0.06511291,-0.0052052992,-0.9978643,1.0,0.0,0.0,-0.10229577,-0.0055920375,0.34075662,-0.14060807,-0.13404769,-0.015068108,-0.0106187975,0.10958757,-0.057640433,-0.010099769,-0.038553417,0.0584124,-0.0015918128,0.028374711,0.0920407,-0.010802437,-0.07108799,-0.08190552,-0.11934737,0.015607727,-0.03764446,-0.05793913,0.07847648,-0.018320445,-0.31459162,0.14119256,1.3761482,-0.69338554,-0.4552368,-0.3024605,-0.3402848,0.25135747,-0.12505096,0.15490907,0.07682948,0.08454534,26.567620246556817,57.50571080913892,-70.16610165731474,-6.789204563689033,43.48642119045931,-12.404302151368412,-31.241180800464804,-78.54374165352246,117.70330643411754,58.661550071517524,18.13040961813539,-49.71473203974108
17,0.014694274,-0.13161995,-0.34027773,-0.06930055,-0.00625893,-0.9975762,1.0,0.0,0.0,-0.100303926,-0.002595612,0.35561427,-0.13869143,-0.1473642,-0.03225579,-0.03552612,0.110082075,-0.06299901,-0.0169909,-0.021554232,0.052066453,0.018549541,0.0040163063,0.060446467,0.030447245,-0.06454084,-0.09167693,-0.13388835,-0.007300913,-0.017907068,-0.017716542,0.08676871,-0.039841194,-0.2542352,0.18272555,1.299302,-0.9096573,-0.35759467,-0.30253887,-0.26188737,0.12211028,-0.1720894,0.28388938,0.097559765,0.016198436,30.085974453931716,71.63953824343349,-81.59261847539823,-93.62509711201116,134.04596489620445,-93.89879353179319,-109.57984450467417,-94.97668725942088,61.992443083991546,109.89555124004502,-1.9402549425953026,-24.95283141133328
18,0.064053595,-0.119497426,-0.24502276,-0.07408361,-0.008794736,-0.99721324,1.0,0.0,0.0,-0.09345374,-0.0024500885,0.36579826,-0.13240695,-0.15570933,-0.048007697,-0.057547845,0.10409241,-0.0672608,-0.015045524,-0.0046007037,0.041584525,0.047570605,-0.0012501907,0.0458574,0.031142248,-0.028493393,-0.07741636,-0.1023343,-0.046675194,-0.021501213,0.029666144,0.080786504,-0.059317153,-0.23484215,0.19235104,1.088749,-1.1184307,-0.5424029,-0.2976372,-0.22219771,0.051799387,-0.17556667,0.10722342,0.043722227,0.06015916,63.442725039767055,96.17082831547172,-78.2613000740996,-187.49737475042983,130.2594776961532,-61.36108029419768,-23.98689408708965,-150.69106408539557,69.67170970824287,147.71063693761155,-20.813262864478148,-19.098778430136406
19,0.07871571,-0.021723084,-0.11101473,-0.07663467,-0.012437139,-0.9969817,1.0,0.0,0.0,-0.08185789,-0.0024045429,0.37153304,-0.12714934,-0.1611929,-0.062020708,-0.073813364,0.09075782,-0.07225591,-0.009105206,0.009450316,0.029716834,0.059497237,0.0029501708,0.014711432,0.023301912,-0.023721142,-0.056739014,-0.057948746,-0.077717416,-0.025564903,0.026239702,0.05774672,-0.05532915,-0.18068397,0.18690205,1.0999109,-1.1307809,-0.5602655,-0.34740505,-0.18231489,0.028099537,-0.04190439,0.19551566,0.101235375,0.014848778,-75.89274655080638,98.36291401148274,-200.0,-200.0,102.86603689914386,102.05250844324095,171.0192436146046,-5.630258906775509,108.47910063125775,15.664947784748584,-123.61998876325696,86.88882197356615
20,0.07742164,0.036400102,0.034743614,-0.076217756,-0.015773177,-0.9969664,1.0,0.0,0.0,-0.06922016,-0.00088232994,0.3721069,-0.122970104,-0.16546965,-0.07232435,-0.080524966,0.072500534,-0.07556504,-0.0031229258,0.01923412,0.019195033,0.06423465,0.012258287,-0.0068785707,0.019456062,-0.018124497,-0.04419778,-0.014455589,-0.09811435,-0.008182982,0.03123307,0.04091325,-0.04866597,-0.05953458,0.00076052547,1.1042101,-0.84858245,-0.4343542,-0.40917146,-0.12914455,0.015140638,0.09380546,0.30739674,0.24955823,-0.08350157,-13.458393326217816,84.52720405465834,-189.78296760501823,-200.0,68.95161516813064,15.147582800114549,87.64148670724697,-37.79695155372592,139.96899381531125,74.18616314916005,-28.846193291601985,16.72931684344161
21,0.12384192,0.051028978,0.12462222,-0.07459323,-0.019626502,-0.9970209,1.0,0.0,0.0,-0.05396512,0.0007689953,0.36930415,-0.11875427,-0.16590953,-0.08047356,-0.07879599,0.050862614,-0.07348287,0.0048264265,0.029312849,0.008192225,0.08157909,0.005247669,-0.02075827,0.022302985,0.009182076,-0.03995953,0.026162088,-0.11645323,0.02474765,0.045495864,0.055269208,-0.057568695,0.13094623,-0.10364755,1.0260512,-0.7093912,-0.19033413,-0.44724318,-0.0038748058,-0.022977054,0.07993081,0.32421416,0.2842548,-0.21182935,4.17944123787602,-7.5713569440083095,-188.08547678174347,-185.01502454493578,115.27613665265201,-46.78950541581972,94.9404509384772,-103.30012163458792,173.04237990360272,101.5419521421337,13.712546688358977,-2.969086316742512
22,0.18449081,0.07899008,0.15463682,-0.0722409,-0.02582586,-0.9970528,1.0,0.0,0.0,-0.032150745,0.0005530118,0.3619031,-0.11169684,-0.15732837,-0.08855332,-0.06811722,0.025555557,-0.06581801,0.015621662,0.04165703,-0.007239558,0.1146123,-0.004708445,-0.048444342,0.041392703,0.06513043,-0.034219947,0.06798889,-0.12454485,0.048370678,0.056675028,0.060067654,-0.08465074,0.3237531,0.0027723312,1.0564256,-0.6698223,0.19854636,-0.41827235,0.1227223,-0.108606845,0.0413545,0.33869204,0.27167642,-0.2847472,20.821729598523362,-49.23329648856101,-166.6479242491148,-169.95054309743597,161.3753891964669,-12.532611586966254,72.04643451692375,57.399177583150944,127.35911936573396,77.01590295040404,1.1062472058784891,-10.807744276667947
23,0.19775862,0.10654903,0.15724681,-0.06866954,-0.033209406,-0.9970866,1.0,0.0,0.0,-0.003927042,-0.0003972242,0.34953406,-0.101777315,-0.13820916,-0.093448214,-0.048794422,0.0010752747,-0.054177582,0.027645826,0.053061545,-0.025935197,0.1475841,-0.004650016,-0.06970385,0.053629894,0.11699014,-0.015891723,0.109376684,-0.11461907,0.06575964,0.060368966,0.05394991,-0.09562989,0.5241973,0.07701889,1.1404042,-0.5512075,0.65586895,-0.31562832,0.21451685,-0.20242637,0.03179708,0.341296,0.22475265,-0.30862758,-130.188188967195,12.173457999038098,-37.5629981428508,-200.0,156.36382410700958,15.942183896231061,-59.18088859427965,180.3516736988802,3.2423156864589373,-6.66195689938354,-83.26727163915115,102.36770567436278
24,0.19893694,0.09699842,0.13002403,-0.06476419,-0.04077495,-0.9970672,1.0,0.0,0.0,0.031340193,-0.0010330217,0.33430976,-0.08985138,-0.10886139,-0.093014844,-0.023067847,-0.020976491,-0.03928542,0.0402745,0.061051905,-0.044783495,0.19073008,-0.002295821,-0.079595014,0.063614,0.1700003,0.014907799,0.13841175,-0.104847565,0.082399495,0.065855786,0.029214734,-0.09037001,0.6827789,0.11700691,1.1824791,-0.34164655,1.0727507,-0.17757371,0.27548224,-0.26880184,0.040093847,0.29228643,0.12955905,-0.3145945,27.078165258070158,42.95453457477216,-25.360373386046135,-153.03732264036586,200.0,19.512931662478696,28.860949728166617,39.97861326869695,100.92470677445165,95.28822618841248,-40.05498808551633,23.289004145012015
25,0.1794603,0.06418914,0.0735527,-0.061788086,-0.047947593,-0.9969369,1.0,0.0,0.0,0.07119962,-0.0010397151,0.31791255,-0.07564199,-0.06847602,-0.08506812,0.0049697813,-0.03986537,-0.02147007,0.052378178,0.062340617,-0.061127253,0.20646949,0.0010826433,-0.08395612,0.07755623,0.2274498,0.05591107,0.14238575,-0.08779948,0.09389996,0.05716611,-0.009190712,-0.07326279,0.79743093,0.158252,1.1265986,-0.17273214,1.3408138,-0.032658912,0.34583777,-0.26237378,0.003591597,0.17302582,-0.049705878,-0.31716898,1.0652858558107994,59.788981875001134,35.765469883438314,-92.9698279944624,200.0,30.546901627057267,-9.255847215124788,31.257641031772856,-26.367379545770845,-14.302685697887178,-54.028114196545296,37.34817192848086
26,0.14267047,0.045296125,-0.008798906,-0.059537664,-0.054109275,-0.99675846,1.0,0.0,0.0,0.11443338,0.00016414907,0.2992189,-0.05772996,-0.015683293,-0.068569295,0.034117304,-0.055035472,-0.002522707,0.060941458,0.05349934,-0.0734314,0.22159605,0.008969956,-0.0988565,0.09814014,0.29344115,0.09838567,0.15484658,-0.069368236,0.09813272,0.032159787,-0.06658285,-0.05155726,0.8283661,0.1111137,1.0707086,0.056880325,1.3279816,0.054798834,0.38775086,-0.20359826,0.06465334,0.058455482,-0.20368539,-0.33653176,-37.024487149874545,70.82311130314011,57.23204254472691,-60.642060973632006,200.0,35.4205895701531,116.83147686907749,-26.6642679391048,14.58869390068851,-32.735978966695,-71.87524594067551,40.042168730860965
27,0.12251577,0.026566809,-0.11091674,-0.058021788,-0.059126746,-0.99656284,1.0,0.0,0.0,0.15689918,0.00292374,0.27897203,-0.03460467,0.048533082,-0.047188718,0.06264396,-0.06542692,0.0167436,0.063001275,0.033484995,-0.081930645,0.1904181,0.012307498,-0.098919295,0.14876404,0.3338896,0.103870705,0.13201971,-0.04246861,0.09493422,-0.0067827455,-0.11965299,-0.03504578,0.82910943,-0.1116083,0.9074224,0.35530478,0.94776636,0.00646656,0.40166527,0.005492747,0.19668958,-0.06555885,-0.35872468,-0.3671025,-85.77884503659587,38.41042603354941,71.06907710283217,-44.46791167012388,200.0,21.375078277409216,-61.45467253869458,72.0400038991153,-92.68592850847402,-93.13042182206743,-56.999348914378515,30.89032798428787
28,0.06546553,0.05291189,-0.12336001,-0.05606759,-0.0629483,-0.99644065,1.0,0.0,0.0,0.18930693,0.0042355135,0.25790155,-0.002358079,0.11528599,-0.027376756,0.085448034,-0.06853523,0.035556674,0.056414843,0.0039566755,-0.088036716,0.13799755,0.0013941064,-0.10698276,0.1661136,0.32317945,0.09264854,0.098369814,0.004254715,0.09115896,-0.050737984,-0.16196227,-0.026485056,0.7179221,-0.40292722,0.6624451,0.50408375,0.16779251,-0.21217552,0.38734084,0.4177776,0.2963102,-0.2526631,-0.4973663,-0.37966084,-101.94437074803197,-66.82081202719769,40.84132316234901,23.122112957042248,-70.90542252291158,-32.74940783955132,-68.08074736347774,139.73212751710048,-61.279996183614344,-100.24211630215342,-33.58725067824085,18.890429937300002
29,0.031912252,0.116784096,-0.102826625,-0.052170653,-0.06508494,-0.99651504,1.0,0.0,0.0,0.20790368,-0.00043814417,0.23308706,0.03347504,0.16772723,-0.016693706,0.100775994,-0.062397595,0.05351907,0.039538026,-0.03214544,-0.092657454,0.059669603,-0.041715022,-0.133045,0.18392836,0.2123237,0.025132967,0.059571113,0.052325692,0.0868256,-0.1065143,-0.18740782,-0.020076362,0.56843144,-0.67897034,0.3568253,0.63237196,-0.7711639,-0.44995242,0.37326518,0.47459292,0.644732,-0.29046667,-0.4573819,-0.3969977,-120.87975975913473,-164.1896372487686,-8.398718173576725,8.619497661748625,-200.0,-102.43212672801485,-68.70418077982009,200.0,-43.19277769325813,-107.14980235419392,-4.694974595561774,15.463225287196266
30,0.005339457,0.14071251,0.0062826816,-0.046821382,-0.065782,-0.9967349,1.0,0.0,0.0,0.20956628,-0.0137954345,0.20206076,0.072730064,0.19805968,-0.022576226,0.108695686,-0.04684236,0.07420403,0.013088465,-0.067278445,-0.09632405,-0.027053028,-0.087378405,-0.1675958,0.19969366,0.10202169,-0.06627595,0.02477002,0.09784688,0.11341866,-0.14715245,-0.16216408,-0.016577885,0.504704,-0.6941008,0.10653282,0.5359373,-1.3975066,-0.60784674,0.40121257,0.44990328,0.838518,-0.1638999,-0.3221345,-0.29414353,-115.65463987516802,-200.0,-66.65850810618545,-21.304506832997134,-200.0,-122.9080914588572,-57.553012518127034,200.0,66.69715292778555,-32.42234697759639,65.11475534000422,10.500583825818504
31,-0.10688575,0.0015346548,0.33726463,-0.043615926,-0.06387601,-0.9970043,1.0,0.0,0.0,0.19602686,-0.034280516,0.16638064,0.11053753,0.2064324,-0.04540426,0.11218228,-0.024039911,0.09631258,-0.007024884,-0.091525555,-0.095457986,-0.09747519,-0.10670091,-0.17791072,0.17863558,-0.007321184,-0.152051,0.015614978,0.12258035,0.09904312,-0.033184584,-0.09261664,0.021854466,0.57651174,-0.8323518,0.049296305,0.58413345,-1.4258525,-0.7051282,0.41591015,0.25112182,0.85272664,-0.012152612,-0.16998129,-0.16138647,-58.067816652582096,-187.2990887708389,-118.31040247041472,-124.67102837243971,-200.0,-200.0,-22.467625320560707,200.0,200.0,-70.44745389230123,14.541170026841632,24.27294916836295
32,-0.04696331,-0.0003600344,0.39785603,-0.044515274,-0.060160935,-0.9971956,1.0,0.0,0.0,0.17533222,-0.061222713,0.12900835,0.14393175,0.192886,-0.08085068,0.11368543,0.0006052495,0.11871737,-0.013534665,-0.100432515,-0.08676778,-0.10108032,-0.15580545,-0.1877178,0.15010975,-0.11717806,-0.18573786,0.0013678238,0.11997284,0.11901623,-0.029289989,-0.007027024,0.056294806,0.73789257,-0.9045298,0.0047418773,0.2979555,-1.5101601,-0.5963149,0.50534946,0.0900169,0.4859381,-0.2993983,-0.80031455,-0.18018463,35.79096246765501,-149.06319887328155,-52.918252692880884,-145.10826134699207,-200.0,-13.199415595362382,-21.935389615877433,7.9717799218978485,75.67095742324302,49.88282672360667,129.7405156413356,41.04674536215283
33,0.021098362,0.09862856,0.3607079,-0.04261809,-0.059575923,-0.9973136,1.0,0.0,0.0,0.1609417,-0.098048,0.09089047,0.16512454,0.1573695,-0.11421298,0.11516012,0.020388113,0.1373409,-0.020932674,-0.111439586,-0.074239925,-0.05024595,-0.19862504,-0.1852703,0.068906575,-0.22700739,-0.14875036,0.011896358,0.08228941,0.067734204,-0.024845783,-0.08493149,0.06777062,0.73047227,-0.5994672,0.08744364,0.053632468,-1.4422642,-0.48743293,0.47794777,0.02492664,0.5336039,-0.2414371,-0.9266375,-0.025588444,99.77413003757923,-67.4757048864806,0.6517853727488045,-200.0,-200.0,77.42826531415675,11.855356173659432,-78.29069256394082,-102.54613862520846,-79.65590110125032,-100.90023637024426,-5.947761588101315
