step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-2.4866906e-06,-0.008722735,-2.4398057e-06,-3.0518413e-10,-2.0060585e-20,-1.0,1.0,0.0,0.0,6.607656e-08,4.4072568e-08,-0.00030988455,0.0007978678,-0.00041741133,-1.5394326e-07,-1.7305801e-07,-5.8943833e-08,-0.00030994415,0.000797987,-0.00041764975,1.0338282e-06,1.651914e-06,1.1018142e-06,-0.0077473386,0.019948069,-0.0104477815,-3.8485814e-06,-4.3264504e-06,-1.473596e-06,-0.007748369,0.01994983,-0.01045356,2.5845704e-05,0.026037693,0.17850569,-1.1929803,-0.11543497,-2.659664,1.6658429,-0.14675932,1.1027536,-1.5938357,-0.4598938,-3.1214411,0.6065278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.13463075,0.34937885,0.019249495,0.009131552,0.006239233,-0.99993885,1.0,0.0,0.0,0.014942253,0.0029211552,-0.014491975,0.011960268,-0.03433889,0.032672457,-0.010291406,0.010734588,-0.013020396,0.004233122,-0.036001146,-0.0086814435,0.136249,0.01068327,-0.1393336,0.119915605,-0.32124847,0.32334495,-0.16806988,0.041992165,-0.13394535,0.08432423,-0.3612642,0.13672088,0.30990463,-0.07106508,-1.2197515,-0.20482883,-4.557157,1.0930561,0.28156245,2.1347291,-2.287694,-1.30158,-3.858599,1.8212854,-1.1581054013739874e-13,1.4592277013520073e-13,0.0009424787559275671,0.0029955617288912606,-0.14198367658813105,-5.77171647048275e-12,9.429158424568157e-14,6.472976151668557e-17,0.0009424787559275671,0.0029955617288912606,-0.14198367658813105,4.558017900312534e-13
2,-0.46045756,0.8377085,0.25759047,0.028906431,0.01876324,-0.999406,1.0,0.0,0.0,-0.006032959,0.008831605,-0.026563525,0.0080446005,-0.05681455,0.06055234,-0.009535547,0.039407656,-0.04593551,0.00918293,-0.094763935,0.0323599,-0.39994857,0.0613377,-0.08830577,-0.1255134,-0.6209788,0.66357327,-0.330549,0.24957864,-0.24490444,-0.029173378,-0.5745083,0.4759613,0.32469976,-0.36471426,-0.73494065,0.5928343,-2.625873,-0.7821584,-0.19125287,1.6222913,-2.3169932,-1.0364242,-3.8944342,1.1895065,6.860416586734062,87.51510922756557,-500.0,209.73323764204508,-500.0,500.0,-500.0,-222.58467145385316,-500.0,500.0,-500.0,500.0
3,-0.50776696,0.52963597,-0.2184022,0.05169496,0.035362523,-0.9980366,1.0,0.0,0.0,0.010603953,0.00808786,-0.039236963,0.01704979,-0.11042279,0.09093117,-0.019511558,0.055847667,-0.06462973,0.025755882,-0.3971743,0.2640579,0.20062065,0.010298243,-0.044745237,0.031774253,-0.072665505,0.15676218,0.1735349,0.03656838,-0.008999522,0.028631052,-1.5739335,1.063873,-0.8843572,-0.7056463,-1.3498328,1.7103754,-2.2809498,-0.23109779,-2.2473726,1.567678,-0.585871,0.24637125,-1.8791888,-0.062155426,-500.0,-27.902061808637022,-57.86618596732444,-500.0,-500.0,500.0,-500.0,500.0,-500.0,-500.0,-500.0,500.0
4,-0.5917162,0.6052436,0.27833182,0.07428007,0.05273261,-0.9958422,1.0,0.0,0.0,-0.008654199,0.0054142554,-0.05539465,0.03295517,-0.12402809,0.06382772,-0.049267296,0.07476552,-0.066616654,0.026138306,-0.4595589,0.2598099,-0.25387725,0.06399749,-0.13638698,0.14430438,-0.26025242,-0.340111,-0.30441627,0.17870674,0.013750133,-0.035440885,-0.11892106,-0.4178296,1.9770887,-0.8002399,-0.9935286,3.4793432,-0.9557235,1.0226476,-0.73129,1.6280034,3.2829134,-0.16273619,8.25628,0.12219012,-500.0,500.0,-500.0,-500.0,-500.0,-500.0,500.0,127.02429896617491,-500.0,-500.0,500.0,-500.0
5,-0.30802187,0.19764611,-0.37241894,0.08188629,0.07082803,-0.99412173,1.0,0.0,0.0,0.039423186,-0.0068369224,-0.058604896,0.06907308,-0.11854869,0.058823653,-0.049281802,0.0878624,-0.03728813,0.020991921,-0.35103697,0.23723057,0.5621716,-0.15062861,0.016477186,0.1226601,0.22348392,0.18461387,0.14686064,-0.0041572903,0.10372793,0.035695232,0.34837574,0.08703945,2.7836823,-1.7450893,0.23489277,1.815129,0.39238608,0.95714796,-0.35808793,1.5322347,-1.2277374,-1.4218569,3.1332967,0.5363744,-500.0,500.0,-500.0,500.0,-500.0,-500.0,-500.0,481.03326055173295,86.38650249252655,-231.32893808660168,-500.0,-500.0
6,-0.50596464,0.34195527,-0.3422422,0.09964607,0.08731116,-0.99118483,1.0,0.0,0.0,0.0798965,-0.020551464,-0.05684346,0.079205275,-0.13345611,0.03390539,-0.043503765,0.099591725,-0.034615517,0.007828355,-0.335208,0.195324,0.30431804,-0.022845695,0.11247013,0.005146085,-0.27781072,-0.3205166,-0.054504793,0.1177642,0.09114464,-0.16142257,-0.110061206,-0.40886042,1.303078,-1.3488204,-1.30783,1.9885389,-1.9069533,-0.4685404,-1.9208275,1.8280696,-0.42621833,0.6206877,3.1471148,0.81216425,500.0,-500.0,405.90035768079576,-500.0,500.0,500.0,500.0,-500.0,-500.0,500.0,-500.0,500.0
7,-0.20168538,0.62834543,0.14795096,0.1201261,0.10101931,-0.9876056,1.0,0.0,0.0,0.095262796,-0.036733095,-0.0628441,0.09922445,-0.12933815,0.027709465,-0.0701293,0.10995897,-0.04501903,0.014711738,-0.29887015,0.17205285,-0.12448368,-0.1296566,-0.11036779,0.14979014,0.21816139,0.16200101,-0.2454474,0.0052395733,-0.11889916,0.12597135,0.37636116,0.0787091,0.5048664,-1.8180116,-0.64399785,3.0405807,-0.83588165,0.28049842,-3.103744,1.153708,0.8640902,0.45855245,6.817732,2.5760937,496.5914951619475,500.0,500.0,-353.95487139794875,-500.0,-500.0,-500.0,500.0,500.0,-500.0,-500.0,-500.0
8,-0.49821854,0.1718863,-0.18302476,0.1323475,0.116022974,-0.98438954,1.0,0.0,0.0,0.10268263,-0.048233114,-0.05824715,0.124554634,-0.14457971,0.001566503,-0.09206672,0.11871456,-0.031569064,0.010468364,-0.21734387,0.17999934,0.14625369,-0.0055753035,0.112156786,0.06955147,-0.2710534,-0.3263117,-0.009950756,0.07230912,0.15418689,-0.11063218,0.59788966,0.23562284,0.6635866,-1.4088783,-0.8485296,1.9516639,-0.86811495,0.1497353,-4.5023723,1.3848652,-0.6636948,0.9688312,2.6622732,1.2071102,-500.0,-500.0,-500.0,500.0,500.0,500.0,-500.0,-490.39187466412193,-500.0,500.0,500.0,500.0
