step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.582608e-05,0.0012920402,1.1921543,1.0741433,0.0042169597,-0.00021053404,6.1113526e-05,0.0020836648,1.1906246,1.0728502,0.0041135713,0.00018121366
1,2.6127725e-10,-1.013279e-09,1.04849504e-10,0.0,0.0,-1.0,1.0,0.0,0.0,-9.273221e-13,1.7594154e-11,0.0,0.0,0.0,-1.8104363e-12,-1.13608226e-13,-8.815972e-12,0.0,0.0,0.0,1.6234071e-12,-1.22271e-12,1.12543586e-10,2.5409072e-11,1.1721106e-10,7.3972377e-13,-8.621746e-12,-7.3428085e-13,-6.0463266e-11,2.6741567e-11,5.4028816e-11,2.2581438e-12,7.749476e-12,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,7.362342e-08,-9.062027e-07,4.0573087,-12.409889,1.2583618e-07,5.922132e-09,6.448451e-08,1.3476197e-06,4.0573087,-12.409889,1.397703e-07,3.2549963e-09
2,-3.8042551e-06,-0.014759583,2.3483884e-05,-0.0004778903,1.7218177e-07,-0.9999999,1.0,0.0,0.0,-3.3355252e-07,-2.3470336e-07,-0.00013530254,0.0014594793,-0.00060486794,5.8497443e-07,1.5477424e-07,3.851956e-07,-0.00013434887,0.0014594793,-0.0006055236,-1.4662076e-07,-6.160866e-06,-6.180638e-06,-0.0002825843,0.0074598803,-0.0027774142,3.3993358e-06,4.144722e-06,5.778832e-06,-0.0002717344,0.0074591525,-0.0027856498,-2.177542e-06,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0025173351,-0.11773099,-0.9060755,0.979599,1.845768,0.019385243,-0.013966028,0.03554084,-0.51812124,1.0923157,1.7558937,-0.002053637
3,-2.3509498e-05,-0.012195421,-1.6606231e-05,-0.0010044674,4.413459e-07,-0.9999995,1.0,0.0,0.0,-9.5053025e-07,-8.847276e-07,-0.00017368793,0.002652049,-0.001052618,8.803053e-07,1.009668e-06,2.2893619e-06,-0.00017023087,0.0026503801,-0.0010478497,-4.142193e-07,-1.2792947e-06,-1.0863387e-06,-0.00018062814,0.0050237635,-0.0019127034,1.7220749e-06,4.8978213e-06,1.0428538e-05,-0.00016827365,0.005010576,-0.0018856603,-3.623266e-07,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.008334513,-0.0015586559,0.28580093,-1.4781265,0.871294,-0.0013297852,-0.016555667,-0.030565739,0.29078102,-1.3885345,0.5939064,0.0029701847
4,-2.1812457e-06,-0.0120172165,1.804304e-06,-0.0014808594,7.667697e-07,-0.9999989,1.0,0.0,0.0,-1.6233071e-06,-2.0691532e-06,-0.00020849705,0.003554821,-0.0013918281,1.2157439e-06,1.8022267e-06,3.6698582e-06,-0.00020545721,0.0035530329,-0.0013874769,-6.7265887e-07,-2.5633094e-06,-7.118006e-06,-0.00016927732,0.004260357,-0.0015791332,2.3354216e-06,2.2630443e-06,3.982177e-06,-0.00017771193,0.0042654886,-0.0015856315,-8.799905e-07,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.004554147,-0.007955253,0.33323908,-0.7342453,0.23957062,0.0057481118,-0.009986443,-0.062702216,0.25682116,-0.739933,0.24511337,0.0056690276
5,1.8220145e-06,-0.012869633,-2.0496586e-06,-0.0019774754,7.1813e-07,-0.9999981,1.0,0.0,0.0,-2.0156572e-06,-3.3881522e-06,-0.00024008751,0.004385352,-0.0016902089,1.5640993e-06,2.2751537e-06,4.4178782e-06,-0.00023853779,0.0043845177,-0.0016871095,-1.0239276e-06,-1.8972293e-06,-5.6999975e-06,-0.00014701784,0.0041000843,-0.0014281261,1.2623158e-06,1.8336267e-06,2.7606814e-06,-0.00015336821,0.004104473,-0.0014340658,-2.028065e-06,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.01608382,-0.004615523,0.21684456,-0.3519554,0.16364098,-0.0013470948,0.017945983,0.022531986,0.2569394,-0.35843658,0.15564919,-0.013874415
6,-6.8769856e-07,-0.013851101,-3.350359e-06,-0.0025111684,8.0285594e-07,-0.9999969,1.0,0.0,0.0,-2.2235324e-06,-4.360188e-06,-0.00026625395,0.005199313,-0.0019618273,1.9082152e-06,2.4308458e-06,4.936e-06,-0.00026524067,0.005199194,-0.001959741,-1.3665041e-06,-3.1109332e-07,-3.4443935e-06,-0.00011493564,0.004048491,-0.0013010316,2.1226112e-06,5.6439643e-07,2.747897e-06,-0.00011741017,0.0040498474,-0.001306253,-2.4268443e-06,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.002855944,0.020763904,0.15856743,-0.19431686,0.14702606,-0.0008987989,0.0075938017,0.019212995,0.1719122,-0.20558548,0.14572716,-0.008940604
7,1.2633081e-06,-0.014704522,-8.4687457e-07,-0.0030823133,7.476184e-07,-0.99999523,1.0,0.0,0.0,-2.2445447e-06,-4.9255286e-06,-0.00028526783,0.0060032606,-0.0022081137,2.2881595e-06,2.460241e-06,5.372603e-06,-0.0002849102,0.0060032606,-0.0022067428,-1.6589091e-06,1.010418e-06,-2.081997e-06,-7.8587655e-05,0.003992718,-0.0011738474,1.9200065e-06,-1.7099281e-06,6.4427786e-07,-8.2321945e-05,0.003993641,-0.0011764296,-7.7507195e-07,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.011837622,0.004744325,0.1130867,-0.1404953,0.1547203,6.776862e-05,-0.033146713,-0.08187781,0.06266737,-0.14362335,0.15453911,0.007974919
8,2.3473822e-06,-0.0153836515,-6.867638e-07,-0.003683794,6.854008e-07,-0.9999932,1.0,0.0,0.0,-2.062708e-06,-5.2216774e-06,-0.00029712915,0.0067942142,-0.0024287105,2.7050069e-06,2.286862e-06,5.614829e-06,-0.00029724836,0.0067942142,-0.0024277568,-1.9033918e-06,7.210496e-07,-1.1392741e-06,-4.399547e-05,0.0039213635,-0.0010459613,1.8554061e-06,-5.269047e-07,1.2698164e-06,-4.571677e-05,0.0039206864,-0.0010469718,-1.1444434e-06,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.004618622,0.0014424585,0.075531006,-0.11112976,0.14843369,-0.0018215422,0.018535405,0.036030997,0.099104404,-0.115745544,0.1528759,-0.0054013953
9,-2.731091e-06,-0.015896501,-2.1851345e-05,-0.004308867,6.1046876e-07,-0.9999907,1.0,0.0,0.0,-1.904983e-06,-5.3632293e-06,-0.00030231476,0.0075695515,-0.0026239753,3.086239e-06,1.967943e-06,5.6405097e-06,-0.00030261278,0.0075694323,-0.0026233792,-2.2043673e-06,1.9861898e-06,8.22545e-07,-1.2398864e-05,0.0038386986,-0.0009199916,1.6664848e-06,-3.983253e-06,-2.0771965e-06,-1.0679448e-05,0.003839974,-0.0009243001,-8.554287e-07,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.00441058,-0.0015058476,0.06416321,-0.09763336,0.14505768,0.0059022587,-0.0013002343,-0.027633991,0.07270765,-0.09056854,0.14199162,0.002950402
