step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
10,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.05748979,-0.00365724,0.10001981,-0.018915057,-0.04825759,-0.032388534,0.060136683,0.031523876,0.045636356,0.0037293434,-0.108344674,-0.028802391,0.07409873,0.00079114456,0.04831795,-0.005235595,-0.047853608,0.067904785,0.012987295,0.021221584,0.014532881,0.0025251608,0.037182666,-0.060144354,1.1604366,0.04523544,1.3253379,-0.101034395,-0.27196464,-0.06549269,0.862583,0.46956283,0.5014818,-0.031977415,-0.3838551,0.08552997,200.0,-15.154694648606899,1.8308106272166924,17.385495408422713,-200.0,200.0,-200.0,21.87313482084241,-1.9921340262194462,5.950958074378839,200.0,-200.0
11,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.067152955,-0.0030635549,0.10914165,-0.019412875,-0.04813713,-0.028799754,0.067097254,0.034990493,0.048937142,0.0030434132,-0.11050224,-0.030790046,0.07404602,0.0021645383,0.045924675,-0.0018290073,-0.047802676,0.06791418,0.009527633,0.01905915,0.016059155,-0.004155038,0.03793737,-0.059589475,1.1267539,0.055973902,1.2514229,0.024265744,-0.31432807,-0.024026562,0.7549039,0.44450775,0.6109296,-0.25605327,-0.22905427,0.032103058,200.0,-12.82943310729425,2.527758103501924,17.549701574162135,-200.0,200.0,-200.0,21.489733080042498,-2.338745436598174,4.8872087852656065,200.0,-200.0
12,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.07669234,-0.0023585625,0.11723602,-0.01860857,-0.047944665,-0.025178868,0.07169178,0.038081367,0.053168952,0.00014960766,-0.11254376,-0.03273198,0.07231456,0.002785529,0.04062625,0.0043245144,-0.047345225,0.06805917,-0.002337778,0.017053967,0.02077761,-0.014864787,0.0384766,-0.0593577,0.91246176,0.06545249,1.0287659,0.3034241,-0.5584379,0.043869626,0.4147481,0.43925992,0.8476936,-0.73721856,0.0848032,0.010831248,196.88800471627064,-10.670609863108616,1.7228563455042831,16.789871088924713,-200.0,200.0,-200.0,21.18134719940531,-0.9930140297915955,5.0743842190552755,200.0,-200.0
13,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.082816064,-0.0016120793,0.12294716,-0.0149770975,-0.047530174,-0.021662464,0.07335134,0.0409476,0.05957967,-0.007370949,-0.10647488,-0.034709536,0.055578034,0.0032047224,0.028433874,0.017680205,-0.046025045,0.06749359,-0.015721284,0.016036335,0.03146549,-0.037556298,0.079029255,-0.059569985,0.3071506,-0.06400682,0.44524056,0.64244753,-1.1214052,0.15792203,-0.37870735,0.4674869,1.1445872,-1.3983186,0.5856766,0.03735583,200.0,-7.5328674111286205,-0.0422523953617997,15.216517027599508,-200.0,200.0,-200.0,21.349843733870983,-0.057938022805387845,5.352426156088029,200.0,-200.0
14,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.08234477,-0.0019333458,0.123636484,-0.00770092,-0.052806318,-0.018105851,0.06655591,0.043931887,0.068853736,-0.020836115,-0.100186944,-0.03700194,-0.027175797,-0.004385915,-0.0017981095,0.032842394,0.027492715,0.06590014,-0.0094421785,0.014670669,0.042136014,-0.06696458,0.08062833,-0.059226096,-0.28141218,-0.27403617,-0.1217303,0.4361902,-1.4439954,0.16205122,-1.0744126,0.29235983,1.1078343,-1.14916,0.6870093,0.052423906,-200.0,-17.62324701062356,-28.613861293437015,-1.3924163768805897,200.0,200.0,200.0,1.7228604254044058,-31.564685833942235,12.660159437273478,200.0,-200.0
15,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.07700332,-0.004124491,0.119559586,-0.0024359226,-0.06754118,-0.014229355,0.053511266,0.045508668,0.07696277,-0.031586647,-0.09386945,-0.03906051,-0.0010942508,-0.013214408,-0.028605124,0.021777932,-0.028896824,0.06979715,-0.08978134,0.0076098214,0.041050773,-0.053580463,0.07999482,-0.059482407,-0.40543938,-0.27118713,-0.27586323,0.32705823,-1.5710719,0.16428873,-1.0537375,0.19865373,1.1086009,-0.7152778,0.67348164,0.22228065,200.0,-7.368632261943546,-35.74128891329707,-6.575136521084005,200.0,200.0,-200.0,17.803453045733384,4.525243421503944,5.763656045090215,200.0,-200.0
16,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.07027291,-0.0066347304,0.11273974,0.0009049177,-0.08248377,-0.01030613,0.040467594,0.045842927,0.084291995,-0.03792095,-0.088003695,-0.040747806,-0.008873156,-0.012900317,-0.03666704,0.014646809,-0.025420252,0.069427006,-0.09200965,0.002482039,0.03914587,-0.03085664,0.07702985,-0.058066316,-0.37225854,-0.21296217,-0.26947403,0.27843195,-1.4938102,0.01964299,-0.71848565,0.1191613,0.9792897,-0.44630325,0.44077235,0.4612452,200.0,-5.687294841871363,-12.304691431727292,6.493077337191181,200.0,200.0,-200.0,19.698979765186657,11.850921573647327,8.246744971716055,200.0,-200.0
17,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.06341212,-0.008582824,0.10570836,0.0033273697,-0.0972352,-0.006521934,0.031779118,0.0452467,0.09048629,-0.0410645,-0.08235049,-0.034250893,-0.008646146,-0.009777229,-0.035511,0.011383312,-0.025312051,0.06863413,-0.06719063,-0.001626138,0.03192172,-0.016448732,0.07663791,-0.012924457,-0.356417,-0.16891056,-0.2840948,0.31453198,-1.44027,-0.02385541,-0.5571078,0.07615369,0.9716894,-0.25947756,0.21818793,0.6200006,200.0,-7.018942828506027,-3.6088210027706964,11.368149771749259,200.0,200.0,-200.0,20.05863935965031,5.369688332936846,4.042706639578057,200.0,-200.0
18,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.05658773,-0.009987762,0.09870988,0.0059729815,-0.11204487,-0.002861297,0.023911593,0.044251747,0.09629196,-0.04233086,-0.07688302,-0.026762582,-0.008465835,-0.0074094455,-0.034885418,0.012640397,-0.025730789,0.068060845,-0.06484018,-0.0037267697,0.0302708,-0.006846178,0.07559398,-0.0123653,-0.38720942,-0.1507568,-0.33521628,0.3207857,-1.4074613,-0.06507395,-0.5354873,0.035539202,1.0350623,-0.1564593,0.0065363124,0.544094,200.0,-9.30249027543018,-2.213909697373026,12.174498772906446,200.0,200.0,-200.0,18.575512742833745,6.140199708738692,4.528175511851366,200.0,-200.0
19,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.049758796,-0.011099416,0.09160298,0.008639693,-0.12682652,0.0007461307,0.016651295,0.042888,0.102443755,-0.04259193,-0.07168585,-0.019172315,-0.008558841,-0.0063910247,-0.03585839,0.012521234,-0.025396774,0.0678687,-0.062233653,-0.005676231,0.0321342,-0.0016272037,0.07415696,-0.011899152,-0.43201542,-0.11302932,-0.34937668,0.3054952,-1.3594143,-0.09113902,-0.59143585,0.03156241,1.0723212,-0.16912436,-0.093950085,0.44350734,200.0,-11.695035368034006,-3.8851773339729903,11.433100047717488,200.0,200.0,-200.0,17.235419281423972,6.213050470542214,4.948727762788874,200.0,-200.0
20,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.042922407,-0.011832719,0.08458036,0.011011481,-0.13888681,0.004274008,0.009350535,0.041456603,0.108946264,-0.04286635,-0.0665887,-0.011603539,-0.0085848,-0.004520998,-0.035197105,0.01127076,-0.01187035,0.067420445,-0.062467463,-0.005822209,0.03290606,-0.0020345734,0.07399557,-0.012130972,-0.43243873,-0.08015486,-0.40907854,0.25740722,-1.2445147,-0.111455925,-0.6388042,0.0137951225,1.1210635,-0.15720044,-0.119244,0.31554788,200.0,-13.34250378896665,-3.0942258282427133,12.117475423187415,200.0,200.0,-200.0,16.311748920190865,2.2807440591648174,3.3586641391454286,200.0,-200.0
