step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.582608e-05,0.0012920402,1.1921543,1.0741433,0.0042169597,-0.00021053404,6.1113526e-05,0.0020836648,1.1906246,1.0728502,0.0041135713,0.00018121366
1,3.1973602e-13,-1.5199186e-09,-4.5254658e-10,0.0,0.0,-1.0,1.0,0.0,0.0,-1.34006166e-11,5.1224053e-11,0.0,0.0,0.0,-2.7003937e-11,1.1634824e-11,-1.0239306e-11,0.0,0.0,0.0,2.2399837e-11,-8.9850724e-11,4.3231682e-10,9.878746e-10,-7.428927e-10,-2.124735e-11,-1.327945e-10,6.269425e-11,-9.4409834e-11,1.3036193e-09,-1.3726563e-09,1.3789074e-11,1.13247633e-10,-0.11619203,0.35467887,-0.7787694,0.27912325,-0.69625384,0.1955908,-0.52707076,-0.3622401,0.5774242,0.23067473,-0.81039023,0.14134341,1.3048509e-07,-1.1684773e-07,4.0573087,-12.409888,1.5492172e-07,6.030554e-08,-1.613314e-08,7.925071e-07,4.057308,-12.409888,1.4917867e-07,-3.6760383e-08
2,0.110876285,-0.114350334,0.28322577,-0.0027846124,-0.0025260486,-0.99999297,1.0,0.0,0.0,-0.038038634,0.0011983863,-0.015926301,0.03927827,-0.07928455,0.06383793,-0.039523438,-0.012771355,-0.0031439662,0.024613738,-0.08305001,0.05100347,-0.27784392,0.021246547,-0.14479403,0.337953,-0.72874755,0.47374812,-0.36719254,-0.10373836,-0.017909208,0.20287216,-0.7581569,0.33924577,-0.06610524,0.60443425,-1.0284215,0.7251569,-0.5405383,0.08343162,-0.66834563,-0.47260243,1.4174643,0.14036106,-0.65139586,0.5636539,-8.867804,203.93108,-192.84877,180.04343,-199.65054,8.462104,-200.43686,-227.15074,171.78912,167.97543,-200.51662,-4.7820153
3,0.20978332,-0.20993887,0.21073961,-0.009424373,-0.009043841,-0.99991477,1.0,0.0,0.0,-0.07344594,0.00949479,-0.0610826,0.13781118,-0.28594428,0.09490729,-0.14862186,-0.048127647,-0.0020860434,0.07367897,-0.3090859,0.19285606,-0.103813164,0.05820474,-0.29197222,0.6108185,-1.069197,0.008284601,-0.6884241,-0.24591918,0.026507545,0.25689816,-1.3062805,1.0070714,0.4378071,0.20710751,-1.3119713,0.22338319,0.10044225,-0.41243032,-0.07647158,0.076960385,0.92670226,-0.51892346,0.24441728,0.31997368,88.22843,232.18149,-201.01949,154.06801,98.74138,-38.93877,-198.04651,-319.3131,49.755966,-121.23797,29.815512,197.86638
4,-0.32581365,-0.12319233,-0.6192767,-0.015590838,-0.005622497,-0.9998627,1.0,0.0,0.0,-0.042185567,0.048060752,-0.12510031,0.23765099,-0.41612273,0.013855014,-0.23187101,-0.07361502,0.014778852,0.1052686,-0.49521798,0.3126984,0.36915347,0.30029786,-0.3476885,0.4061016,-0.3088569,-0.7438483,-0.19594567,-0.018954616,0.11512985,0.11489791,-0.65272564,0.27440143,0.053670287,-0.40221334,-0.7936196,-0.111549035,0.04825429,-0.0066533294,0.41711557,0.096987605,0.55253834,-0.7726573,0.49027452,-0.36047953,199.072,209.97299,-288.6397,-292.18222,198.67282,-199.45206,219.39368,367.14648,-209.81653,-90.07454,134.98972,-173.54247
5,-0.2769972,-0.08472272,-0.93275887,-0.019596228,0.0058602695,-0.9997908,1.0,0.0,0.0,0.02847569,0.09814904,-0.20201772,0.29989934,-0.39435416,-0.052046347,-0.22291747,-0.06715909,0.042975366,0.11504173,-0.5618505,0.28717357,0.30809653,0.20927644,-0.40911874,0.23504277,0.45070705,-0.014992873,0.23907004,0.08251204,0.1474986,0.013299997,-0.087795936,-0.45523763,-0.45342487,-0.9566216,-0.27763712,-0.21500348,-0.18034986,0.094185434,-0.09668701,0.085337594,0.24211203,-0.9839314,-0.0742835,-0.111928456,-138.079,-207.3987,-264.3745,-280.43335,198.90213,139.0954,218.12569,415.7575,-209.05365,12.27771,123.76467,-195.68181
6,-0.22753137,-0.41950992,-0.71961224,-0.030965747,0.015257182,-0.99940395,1.0,0.0,0.0,0.052377045,0.13380148,-0.25577492,0.32064652,-0.28410834,0.0039478666,-0.16358776,-0.040551417,0.08805555,0.099665165,-0.5133851,0.12518552,-0.03703336,0.15606445,-0.1521572,0.0029564945,0.4840126,0.36029944,0.29877156,0.16619323,0.2738607,-0.14865157,0.509492,-0.95108646,-0.3331523,-0.8229646,-0.31337506,0.045033425,-0.3263323,-0.12260712,-0.38254946,0.24108364,-0.55899745,-1.1187289,-0.5805039,0.09390999,-191.43715,-177.81099,78.69954,-227.99274,-75.29559,-19.42161,39.82857,292.45267,-634.45764,-115.0067,81.08267,20.848652
7,-0.17837095,-0.034572713,0.103318796,-0.039473053,0.022553422,-0.9989661,1.0,0.0,0.0,0.0020352164,0.16084807,-0.28047162,0.2999444,-0.26372403,-0.0032860467,-0.1401631,-0.013553789,0.11521953,0.08594203,-0.4892816,0.0009694773,-0.4262379,0.12559344,-0.096742995,-0.19245902,-0.13461351,-0.31284645,-0.013405251,0.10312044,0.042258643,0.0042337826,-0.14166927,-0.29345727,0.012890162,-0.25980443,-0.35671967,0.54627675,-0.038543396,-0.045645498,-0.19204386,0.0051564425,-0.47113967,-1.2643579,-0.8334801,0.3338858,-176.38342,-135.67062,48.410583,-208.36699,-71.02047,-94.168434,-100.86098,-187.40012,-26.102234,147.63518,-114.60838,194.7898
8,0.13739277,0.18836613,0.16096881,-0.034871537,0.022488581,-0.99913883,1.0,0.0,0.0,-0.036046974,0.15777053,-0.32444924,0.2794515,-0.2111581,-0.033964265,-0.15092923,-0.010400368,0.113821924,0.09341335,-0.58554536,0.02805436,-0.023652097,-0.12596266,-0.2897773,-0.039855212,0.53171104,-0.072651826,-0.084936254,-0.04173261,-0.03139381,0.04957877,-0.7412195,0.45968676,0.5243489,0.32211137,0.1076784,1.1925037,0.23077655,0.2380102,0.034199566,0.16632049,0.122981265,-0.89751405,-0.44438133,0.11928681,136.11632,-199.68442,108.390396,169.60507,79.53966,24.470652,-45.033165,55.08935,-202.34245,-219.45335,-130.9254,200.0494
9,-0.3721482,-0.11476135,-0.34510142,-0.03420082,0.028148843,-0.99901843,1.0,0.0,0.0,-0.0052165533,0.14989498,-0.37090605,0.2759031,-0.034139812,0.03161608,-0.11338425,0.005059043,0.1233412,0.09762633,-0.65400904,0.082854256,0.29530847,0.028252715,-0.18430002,0.0018994764,1.0268601,0.62022376,0.39368594,0.17093243,0.07991725,0.040703725,-0.02956081,0.1492091,0.18950735,-0.5326829,-0.21788414,0.69891727,-0.4312821,-0.01829665,0.10923153,-0.27152145,-0.48650652,-0.7808366,-0.1921019,-0.058739983,187.93896,169.02597,196.90707,167.8135,-38.54565,106.411354,131.8793,143.60999,-189.09134,-57.649475,176.16003,-53.773304
