step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
9,0.04489779,-0.11581453,-0.20550007,-0.058905136,-0.013771535,-0.9981686,1.0,0.0,0.0,0.03160128,-0.0016705438,0.13512516,-0.007826686,-0.15459627,-0.051529925,0.066069946,0.028650085,0.09739357,0.037448764,-0.13327235,0.029448073,-0.01826125,0.0023506233,0.057332423,-0.013115984,0.08171162,-0.097994864,0.0091724,0.014594425,0.009984832,0.016997535,0.095511645,-0.03270726,-0.032783523,-0.0010266751,1.5399007,-0.7016053,-0.38027397,-0.7599415,-0.055624805,0.2046068,0.1891121,0.648368,0.286032,-0.20201725,-116.25062479308917,40.44570908196351,96.91465225147368,-200.0,200.0,-200.0,177.24447422600676,-24.703594810712957,46.48752761894026,-38.00426888818188,200.0,-200.0
10,0.040386055,-0.07327497,-0.21911722,-0.061734606,-0.016405754,-0.99795777,1.0,0.0,0.0,0.029291546,-0.0025466883,0.14441311,-0.009205818,-0.15278566,-0.066352054,0.061706915,0.030016247,0.09462255,0.043972135,-0.1118983,0.025953736,0.028901923,0.0034675226,0.04865792,-0.006370703,-0.0314344,-0.05651908,0.0063968273,0.011433597,-0.0061340868,0.01637534,0.09715945,-0.066706665,-0.3246857,0.1789086,1.570516,-0.21497464,-0.5849861,-0.28318205,-0.42664316,0.12975386,-0.27054292,0.3658957,0.3927669,-0.25591382,200.0,83.55107784362153,26.4736079747978,-66.54362561483396,-200.0,-200.0,200.0,51.471345681935375,72.44762728883903,-89.03723470410887,200.0,-200.0
11,0.030633122,-0.03715269,-0.20885111,-0.06343033,-0.018250518,-0.99781936,1.0,0.0,0.0,0.02462077,-0.001416205,0.15415847,-0.010803461,-0.15151268,-0.07075534,0.05379751,0.030891677,0.089399576,0.04670179,-0.1011672,0.02243627,-0.041822433,0.009143513,0.05040866,-0.010309155,-0.043795627,-0.062523715,-0.010218669,0.003234362,-0.031556822,0.0074025006,0.1033224,-0.06419065,-0.34932417,0.009396747,1.5502249,-0.44941866,-0.53691685,-0.08479896,-0.45396802,0.054783575,-0.19638956,0.28312832,0.4467507,-0.19807026,-200.0,13.344181087135908,35.53413357121207,-17.7458981947849,-200.0,-200.0,200.0,12.911533722239575,2.49417563129839,-23.7821294695335,200.0,-200.0
12,0.06267757,-0.030809805,-0.24458846,-0.06461428,-0.020711115,-0.9976954,1.0,0.0,0.0,0.02344036,-0.0020315817,0.16374487,-0.013775587,-0.1541552,-0.062085498,0.044924416,0.030271914,0.083093524,0.048137665,-0.08237618,0.013103783,0.07565751,-0.01311323,0.06107722,-0.028791001,-0.069607235,0.21478872,-0.104485705,-0.0053448947,-0.054151654,0.025322303,0.30029082,-0.2031877,-0.5435521,0.034769498,1.604055,-0.20674774,-0.49140033,0.17353538,-0.5856143,0.011959277,-0.57738936,-0.017940102,0.5554821,-0.1410329,200.0,14.5976079169882,200.0,-198.9255742907572,33.55457690939056,96.70130501762561,-200.0,-33.39280385623197,-200.0,46.836478457470406,200.0,-138.71381610578004
13,-0.014821378,0.014836615,-0.19113831,-0.064402595,-0.022336543,-0.997674,1.0,0.0,0.0,0.017590918,-0.002075333,0.17135572,-0.015088201,-0.14821857,-0.051393412,0.03056895,0.029502286,0.072241426,0.046293616,-0.039079726,0.007885397,-0.02472616,0.01852523,0.032287892,0.0026400965,-0.0045023505,0.06557331,-0.102932416,0.009708456,-0.06570664,-0.010355211,0.30584726,0.024038915,-0.6340792,0.06998961,1.5125288,-0.35846132,-0.5522654,-0.117485374,-0.5026478,-0.028831162,-0.6545761,-0.019706277,0.7412766,-0.061922703,200.0,200.0,-200.0,200.0,-200.0,-200.0,200.0,200.0,200.0,120.30875806392727,-200.0,200.0
14,0.008957119,-0.054734256,-0.24704196,-0.06595439,-0.02394344,-0.99753535,1.0,0.0,0.0,0.012622949,-0.0028719625,0.18032992,-0.014436483,-0.14436764,-0.050556622,0.018943565,0.028236123,0.06383616,0.04402864,-0.022628903,0.003689006,-0.04083549,-0.0027808414,0.03903961,0.016738227,-0.009425186,-0.052389648,0.0003040813,-0.0032956235,-0.040321223,-0.01873129,0.112341486,0.030731687,-0.78316545,0.18989123,1.5335596,-0.27118343,-0.5158056,0.07485488,-0.7064616,-0.0272559,-0.9192545,-0.23132664,0.41716772,-0.035640214,-123.12258145638557,99.37244462440081,-17.40107150785724,-114.77214871650699,-200.0,-200.0,200.0,8.448560207050434,88.48085870230557,-118.59919311675293,200.0,200.0
15,-0.017960666,-0.10726996,-0.19851491,-0.06731421,-0.02429368,-0.99743605,1.0,0.0,0.0,-0.0013337354,-0.0022528705,0.19089991,-0.016044974,-0.1353454,-0.044545036,0.011071145,0.027608313,0.05376947,0.04039526,-0.019107223,0.00020919406,-0.18601245,-0.0019298516,0.09508305,-0.034289017,0.113191836,0.13313396,-0.014939901,-0.0051904907,-0.045104515,-0.01533358,0.063473985,0.034248665,-1.0001613,0.15109159,1.5899285,-0.28071767,-0.6750975,0.2043092,-0.7468925,-0.03654269,-0.9029512,-0.30443442,0.25206017,-0.0454571,-200.0,99.61148267462801,200.0,-106.7876705942603,21.01338084110438,134.4307470186396,200.0,-46.77930465994292,-167.5804562970797,-17.088970059815352,200.0,200.0
16,-0.0041386215,0.050238017,-0.22358714,-0.06966232,-0.02379999,-0.9972867,1.0,0.0,0.0,-0.025076985,-0.0013420958,0.20386237,-0.017775774,-0.13012737,-0.023450973,-0.0002526063,0.026209686,0.042187154,0.033872128,-0.0029608607,-0.0012336009,0.0075924555,0.0069179847,0.009681997,0.003473478,0.13797347,-0.06809305,-0.10573371,-0.016348423,-0.08404304,-0.055536058,0.18556161,0.012388855,-1.393611,0.2669922,1.3770849,0.018632002,-0.5562383,0.31222138,-0.948602,0.033855222,-1.299911,-0.662965,0.49090105,-0.05028448,130.27871139847895,23.609408625076483,-200.0,-200.0,200.0,-200.0,-200.0,-71.84723727895326,-200.0,-200.0,143.91072342123888,-18.84927390675645
17,-0.048876926,-0.028719844,-0.2535879,-0.06943377,-0.02285032,-0.9973248,1.0,0.0,0.0,-0.03369311,-4.025336e-05,0.20935225,-0.014418006,-0.13037097,-0.013531051,-0.019089177,0.02843252,0.028819859,0.04168248,0.0026156902,-0.0030473613,-0.033334825,0.0128036095,0.058071226,-0.017568765,0.15698376,-0.107202865,-0.005226662,0.011119149,-0.04454295,0.017498463,-0.0074530817,0.13478144,-1.3672462,0.27638632,1.5796195,-0.41224444,-0.70640707,0.16680178,-0.9805792,0.08068112,-1.262084,-0.75353837,0.22635809,-0.05247483,44.42870693905911,187.4825158506921,63.644831576756616,-200.0,200.0,-200.0,200.0,-200.0,200.0,-200.0,200.0,200.0
18,-0.0908933,0.05649663,-0.22597133,-0.068130076,-0.022069296,-0.99743235,1.0,0.0,0.0,-0.04726444,0.0015251675,0.21561092,-0.015508413,-0.13107681,-0.019702654,-0.024586212,0.029114842,0.018287897,0.03924334,0.0075027347,-0.003990167,-0.028332511,0.040412728,-0.0021214176,0.042462107,-0.16538526,0.024207894,-0.037789263,0.015072832,-0.04695236,-0.0042354735,-0.010949529,-0.043186393,-1.2215247,0.24900241,1.5875891,-0.36858174,-0.56291676,-0.08981189,-0.74228734,-0.018448777,-1.091934,-0.39227748,-0.010560177,-0.23375386,200.0,173.97129444867272,-200.0,200.0,-200.0,200.0,200.0,-85.35999723263977,1.078094215584656,-200.0,-200.0,-200.0
