step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,7.3368655e-16,-1.7811991e-16,-0.00056636333,0.0012165308,-0.008499324,1.2304617e-16,5.8629535e-16,-1.3202053e-16,0.00011885166,-0.0007225275,0.0099749565,-5.287702e-16,2.3181005e-14,-3.4466328e-15,-0.031629678,0.06483086,-0.23673849,3.3708178e-15,1.8807535e-14,-1.7766184e-15,-0.001447258,-0.012753519,0.36088672,-1.4883929e-14,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,5.717819603738509e-11,-8.07268640514504e-12,-228.35077282745075,423.1055313632681,-271.0417932677635,2.678168617358365e-12,4.967511344442944e-11,-3.4548978355036066e-13,5.560630385666565,-44.605096122417365,500.0,-1.9434092687828255e-11
1,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0518651e-12,2.6812087e-13,0.0011829138,-0.0028971434,0.0024958253,-8.3682705e-12,5.5215695e-13,-5.9450795e-13,-0.00066405535,0.0007020235,0.02374065,2.7029174e-11,-3.1762006e-11,7.698098e-12,0.03774475,-0.07944717,0.24916624,-2.3275551e-10,1.3302493e-11,-1.6348973e-11,-0.035307925,0.06954523,-0.12579887,7.5221296e-10,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-6.759779376154585e-08,1.1722447380260196e-08,349.05494268888447,-500.0,500.0,-2.6371896364101604e-07,-1.0849997690360254e-08,-1.6203336600104153e-08,-262.3641469436653,500.0,-500.0,8.576661648513604e-07
2,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.9487937e-08,-1.0969415e-08,1.1086464e-05,-0.002902031,-0.0057005286,4.544965e-07,-6.129126e-08,3.514807e-08,0.001092732,-0.0031791925,0.056890607,-1.4616548e-06,5.445199e-07,-3.0551539e-07,-0.03499142,0.05305579,-0.23441713,1.2646914e-05,-1.7035469e-06,9.776699e-07,0.038001567,-0.07861805,0.3603258,-4.067316e-05,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0006486876175296574,-0.000351165804995642,-380.4593104668548,500.0,-500.0,0.014400041186986113,-0.0019142862699260636,0.0011092186709868977,351.11331484974477,-500.0,500.0,-0.04631948698030523
3,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-0.00080248853,0.00036600506,0.001608789,-0.009621263,0.005647421,-0.013683896,0.0017735804,-0.0002800979,-8.7320805e-05,-0.0029320717,0.070792794,0.0007596932,-0.022945097,0.010819965,0.03517047,-0.0876004,0.250627,-0.41161934,0.053883165,-0.012393764,-0.035330296,0.05475774,-0.12454279,0.24266894,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-32.31844023226511,18.7234594771232,351.067289538493,-469.88668972003205,500.0,-500.0,106.98197132278281,-60.42639330547485,-383.62577022027745,500.0,-500.0,500.0
4,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-0.00041627986,-0.00014792339,0.00022923946,-0.010763764,-0.0024356246,-0.036875017,-0.017760817,0.0008271056,0.0015950799,-0.009654164,0.104292214,-0.010427157,0.10874758,-0.023292681,-0.03549038,0.04975537,-0.234381,0.08611712,-0.20201342,0.02267466,0.03669216,-0.09023699,0.36220044,-0.2566488,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,500.0,-235.8153657871784,-361.730214502656,500.0,-500.0,500.0,-500.0,226.5916002366392,356.01909519946395,-480.80472087798177,500.0,-500.0
5,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-0.010284184,0.0007677767,0.0017107129,-0.017398596,0.008777082,-0.07996362,-0.026635304,-0.00010356713,0.00018954277,-0.010908008,0.11829996,-0.0013540519,-0.15489432,0.023393633,0.03616568,-0.08885684,0.2496603,-0.41673413,0.060840525,-0.023000827,-0.03603865,0.049694482,-0.124941945,0.24676977,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-500.0,236.1128788925938,356.07407381004873,-475.7356003972242,500.0,-500.0,500.0,-229.4627342779431,-367.4880155933531,500.0,-500.0,500.0
6,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-0.009585885,-0.00020029958,0.00031387806,-0.01840651,0.00053083897,-0.10279348,-0.04600409,0.00079968665,0.0016850829,-0.017669916,0.15163922,-0.012331161,0.10920469,-0.023837347,-0.035917383,0.051267613,-0.2351344,0.08782186,-0.20209809,0.023013532,0.03670319,-0.08984142,0.36128017,-0.25605652,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,500.0,-237.22138343459756,-366.7927842933043,500.0,-500.0,500.0,-500.0,231.76354746963483,362.10163588580673,-475.35069096235463,500.0,-500.0
7,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-0.01944945,0.0007320539,0.0018099546,-0.024990797,0.011577129,-0.145673,-0.0548212,-0.00014628631,0.0002579689,-0.01874268,0.16534191,-0.003100861,-0.15511587,0.023829225,0.036586195,-0.08948207,0.24879058,-0.4160975,0.06138558,-0.023375755,-0.036574695,0.051301897,-0.12683342,0.24769036,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-500.0,240.47168475213644,360.2410467356418,-475.98391591930556,500.0,-500.0,500.0,-233.23231672295267,-372.5952819670402,500.0,-500.0,500.0
8,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-0.018723529,-0.00025123594,0.00039458275,-0.02586639,0.0031707287,-0.16821732,-0.07382175,0.00075761066,0.0017742515,-0.025397658,0.19838983,-0.01392346,0.10957134,-0.024241967,-0.036363583,0.052789252,-0.23589925,0.08976167,-0.19945215,0.0233578,0.037228588,-0.09000131,0.36011025,-0.25541008,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,500.0,-241.38258042614137,-371.31897298274953,500.0,-500.0,500.0,-500.0,236.46654406705522,367.3126206958475,-475.6161155445282,500.0,-500.0
