step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
9,0.0004589973,-0.25398654,-0.33343604,-0.00085247314,0.16675295,-0.98599833,0.0,0.0,0.0,-0.19624087,0.1457565,0.03852898,0.054769874,-0.15578699,0.06812124,-0.13001591,0.60196847,-0.07209307,0.052338958,-0.13095737,0.17145048,-0.29473415,-0.023123493,0.2019367,-0.09853841,-0.18893543,-0.37515715,-0.14172159,0.24027891,0.019020174,0.0992303,-0.31116325,0.20855153,-0.8295422,3.448073,1.875263,-0.0015337495,-1.13731,0.023907522,-1.8726304,7.013165,-3.5727577,-4.1284204,-2.3887916,1.6343046,500.0,500.0,-500.0,500.0,500.0,500.0,500.0,500.0,-500.0,-165.9587900907722,500.0,-500.0
10,0.0,0.0,0.0,-0.00094575796,0.17647529,-0.9843046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8172941,2.5370429,3.011791,-1.165503,-0.43203586,0.7121027,-2.0967696,6.534728,-4.123509,0.396783,-3.01578,-2.995082,-500.0,-473.06633775252703,500.0,-500.0,-500.0,-287.81777264115584,-500.0,-500.0,262.2593066068496,500.0,-500.0,500.0
11,0.106954604,-0.057226248,-0.083338544,0.0010082038,0.18227509,-0.98324704,0.0,0.0,0.0,-0.21584877,0.19236253,0.07090092,0.035381556,-0.108677804,0.075081564,-0.11412325,0.6923506,-0.13807243,0.017226458,-0.14645761,0.1292265,-0.21729402,-0.018548263,0.15602607,-0.046811927,0.31865147,0.23576866,0.21654728,0.0691952,-0.40868315,0.10097443,-0.26830724,0.2490487,-1.2480029,0.54979753,-1.3585434,-1.623779,-1.0541747,0.08997563,0.29163563,8.136211,-0.9686662,2.560619,-4.8568773,3.8969302,500.0,171.49341416252673,86.41141820912583,500.0,500.0,500.0,217.87628144504038,222.23491606946823,-500.0,-500.0,500.0,-500.0
12,-0.14857644,0.16345058,-0.32310656,0.0016277715,0.18276459,-0.98315537,0.0,0.0,0.0,-0.21167651,0.19373447,0.07329279,0.025980473,-0.09045094,0.050515696,-0.13417515,0.74137485,-0.16412616,0.03428042,-0.14620054,0.115095556,-0.034657076,0.062871836,-0.035094447,-0.050861914,-0.037553433,-0.37066084,-0.1166135,0.33218643,-0.033318773,0.0073132426,0.1802309,-0.2531643,-0.0077802176,3.9712567,-0.34049308,2.0651982,-4.683492,1.1077054,-1.600856,6.9095974,-1.7673539,-4.951073,-3.363008,-0.3770049,-500.0,-500.0,356.44981569514243,-383.1783810602221,500.0,500.0,500.0,-500.0,-500.0,500.0,-500.0,500.0
13,-0.32028306,0.2623564,-0.03410881,0.0019192159,0.19424285,-0.9809516,0.0,0.0,0.0,-0.15116493,0.22390683,0.058373213,0.041328907,-0.15407413,0.030800192,-0.12172913,0.7896653,-0.1695888,-0.009217858,-0.16592723,0.12961787,0.02183872,0.19159001,-0.1135306,0.12322169,-0.5144107,0.08748949,0.059210923,0.21573924,-0.11733804,-0.28567454,-0.27800557,0.27672103,-1.1986821,3.9042115,2.03325,-2.6367304,0.3507864,2.5903401,-2.1094356,6.1340413,-3.6102254,2.4383903,-1.7294042,1.0960891,-126.33964109204095,500.0,-500.0,-402.8911184694226,-500.0,-500.0,33.801603500199406,500.0,500.0,-187.3807963058041,500.0,-469.47290515034297
14,-0.34390518,0.03623852,-0.034938958,0.0035671853,0.19906798,-0.9799792,0.0,0.0,0.0,-0.15653586,0.24799408,0.07308227,0.023681283,-0.12221336,0.072538055,-0.12875251,0.8223932,-0.20622128,0.00019025803,-0.16349125,0.1256186,0.20952597,0.18129025,-0.024058083,0.05073887,-0.028481266,0.28224143,-0.21909006,0.27694246,-0.019922242,0.028111015,0.20512727,-0.22446881,-1.5004368,3.5352554,1.3100588,-0.75844395,-1.7317312,-2.0024672,-1.6781292,6.6539893,-3.1373851,0.12089495,-3.9638355,-1.7028005,-500.0,500.0,-309.53326516773006,500.0,-500.0,500.0,-52.68873664082713,323.2413478660469,-500.0,-337.02334979714806,-500.0,500.0
15,-0.07463881,-0.117879,0.0635616,0.002166274,0.20681626,-0.9783774,0.0,0.0,0.0,-0.15922447,0.26689056,0.087839305,0.01874113,-0.14799953,0.03885923,-0.11889798,0.8524936,-0.24555308,0.00010430813,-0.18018967,0.1416427,-0.15295476,0.045252807,0.14501505,-0.05686626,-0.30104026,-0.4325722,0.21710896,0.06093973,-0.34729394,0.07403165,-0.27793494,0.28123316,-1.6354003,2.090046,1.439311,-2.2619655,-0.1771096,-0.038952447,-2.4437032,6.9030547,-3.5069149,2.1461735,-2.148111,2.4038343,500.0,436.42571774968064,-500.0,500.0,-500.0,500.0,-500.0,500.0,500.0,-500.0,500.0,-500.0
16,-0.5260414,-0.35510045,0.20161118,-0.003534861,0.21576919,-0.976438,0.0,0.0,0.0,-0.17232303,0.28829047,0.11435324,0.0043457747,-0.1350851,0.016361576,-0.13157135,0.8861941,-0.2683099,0.016153574,-0.17786956,0.13685514,-0.42017075,0.22741364,0.32465193,-0.1089498,0.2954507,-0.011290184,-0.23858173,0.26167783,0.09668783,0.021930413,0.20541993,-0.22405766,-0.59301174,4.10865,0.110799134,-0.14651465,-3.2771902,0.6906584,-1.2008084,5.554928,-2.7280517,-3.4303164,-4.0771613,-0.58190763,-500.0,-399.68700982209884,500.0,-367.53353200469223,-500.0,-500.0,500.0,-500.0,-500.0,500.0,-500.0,500.0
17,-0.11443982,-0.0641144,0.14083143,-0.004424338,0.22667238,-0.973961,0.0,0.0,0.0,-0.16273975,0.31434962,0.11767721,0.004320264,-0.13975453,0.06353451,-0.110459045,0.9079056,-0.3023556,-0.009832263,-0.19413066,0.15480383,-0.06460496,0.058716204,0.033592425,0.029194072,-0.27646428,0.4312469,0.28282046,0.0024220494,-0.35249385,-0.06244589,-0.27584437,0.2927112,-1.7647812,0.53273535,0.87870294,-2.733551,-1.0161791,3.163204,-3.2754319,5.9967537,-2.8664362,3.2231262,-0.9427414,2.8182824,-500.0,497.98650863705143,500.0,-146.4631934865639,500.0,500.0,-500.0,500.0,500.0,-288.61493004009185,500.0,-500.0
18,-0.066028595,0.08441751,0.21940511,-0.0021335743,0.22427061,-0.97452456,0.0,0.0,0.0,-0.16563827,0.30855197,0.12055665,-0.010225654,-0.122946024,0.07653953,-0.1291291,0.9274231,-0.3362649,0.012955189,-0.19182849,0.1502124,0.1646483,0.017859804,-0.046408128,-0.09435371,0.34993073,-0.24196874,-0.27314347,0.19750063,0.0059475657,0.036888495,0.20629536,-0.2257043,-0.49684632,3.6935322,-0.6750718,-1.2000327,-3.2924387,-3.0174422,-0.32392335,5.014865,-2.159787,-4.264299,-4.4504504,-0.23839161,-500.0,-500.0,305.4160922942741,500.0,-500.0,500.0,500.0,-500.0,-500.0,500.0,-500.0,500.0
19,0.050379835,0.23110326,0.58583134,0.0128425285,0.22750248,-0.97369283,0.0,0.0,0.0,-0.11837736,0.3219907,0.09413409,-0.01621914,-0.14391166,0.11747615,-0.1295405,0.9413884,-0.36081904,-0.041759133,-0.2459175,0.0673743,0.1928794,0.018388728,-0.090365164,-0.046128694,-0.33426747,0.17215139,-0.44437432,0.094780244,0.20302148,-0.28069186,-0.26619893,-0.5311434,-0.42885864,3.814325,1.2527969,-1.2406782,-1.2765405,4.7185955,1.2176554,2.981396,-2.9582903,-0.11753805,-3.5316195,1.3125702,500.0,500.0,-500.0,-500.0,500.0,-500.0,-500.0,500.0,500.0,-500.0,500.0,-500.0
20,-0.3485121,-0.59176946,-0.065002084,0.011125079,0.23162365,-0.97274184,0.0,0.0,0.0,-0.12487668,0.34332165,0.13652611,-0.036593556,-0.18422133,0.1610626,-0.110660456,0.92914355,-0.38862747,-0.051684022,-0.24369305,0.09966595,-0.045106094,0.12804128,0.3939144,-0.09517538,-0.61373055,0.16878773,0.40682736,-0.15019211,-0.29072055,0.0729728,0.19708072,-0.027966952,-1.1407275,0.7807598,-1.0592723,-4.178699,-1.5320833,-2.1898654,1.3455667,4.076663,-1.4537134,4.3676596,-3.513445,0.30210677,-500.0,500.0,500.0,-37.26936232299795,-500.0,-500.0,-500.0,97.17256428335475,500.0,500.0,500.0,500.0
