step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
10,-0.4845456,0.100380614,0.21537547,-0.06717588,0.022533875,-0.9974866,1.0,0.0,0.0,-0.029948551,0.015102809,0.19778293,-0.019188762,-0.48201507,0.12890303,0.10539287,0.10906239,-0.18272728,0.25605786,-0.37493628,0.152031,0.3070334,0.18004498,0.017549695,-0.08177213,0.13424319,0.28341684,-0.50228155,0.34929058,-0.09576034,-0.052918375,0.59561026,0.39624116,-0.335889,-0.68845975,-0.27461648,-1.4609237,-0.78317535,0.651227,0.44340652,-0.8312818,0.42909175,0.33326703,-0.17796052,-0.0541149,204.4688,64.22333,212.3359,226.82994,30.415,148.27238,-175.37967,199.94597,152.97983,-170.57414,203.73305,-14.507053
11,-0.037855536,0.088210285,-0.034197696,-0.06337781,0.03229911,-0.9974668,1.0,0.0,0.0,-0.008390837,0.020753615,0.20097202,-0.022188067,-0.5044337,0.22795549,0.042590484,0.1534015,-0.19266093,0.25293052,-0.31016535,0.16886471,-0.05742916,-0.08768878,0.018418642,0.019325927,-0.31384394,0.58909863,-0.16227224,0.11467894,-0.020932524,0.0077873655,0.19963203,-0.17097352,-0.29496843,-0.5977591,-0.23475753,-0.89590603,-1.307017,0.31796092,0.84702057,-0.49661812,-0.068992525,0.504451,-1.1193932,-0.06630818,-197.53232,-246.0866,40.36061,18.205627,-129.27077,-11.824507,205.4516,-196.3633,230.10123,143.96394,-30.487549,-200.06741
12,0.41450936,0.06839707,-0.44241214,-0.060452644,0.023307137,-0.99789894,1.0,0.0,0.0,-0.057393998,-0.019235447,0.20344597,-0.024941802,-0.6267347,0.28422755,0.047846198,0.14886275,-0.192334,0.26364362,-0.33528286,0.11436373,-0.32761204,-0.29018623,-0.0051361243,-0.055315882,-0.8679922,0.08106948,0.18456674,-0.13675678,0.023184797,0.09101837,-0.39156148,-0.26263502,-0.33829567,1.3511657,0.33414465,-0.8121925,-0.23826283,-0.14001861,0.01871609,0.67597264,-0.24168059,0.32830334,-0.5213464,0.4321388,-17.670437,-182.95206,-330.80627,-280.40674,-201.41287,-73.06199,203.13971,-200.51591,221.79881,191.02397,-199.45595,18.960388
13,-0.18157274,-0.039545055,-0.08570142,-0.060340405,0.019082531,-0.9979954,1.0,0.0,0.0,-0.1286943,-0.045579094,0.21524614,-0.049072385,-0.725889,0.23842268,0.05405808,0.15059125,-0.18937969,0.28353035,-0.3849923,0.124202564,-0.32670492,0.008476301,0.07361671,-0.13471757,-0.15290809,-0.46791402,-0.03159834,0.124076776,0.007252242,0.09763675,-0.20112272,0.30539942,0.1717141,0.37328604,0.5716664,0.0073443353,0.83987355,0.02025652,-0.29983157,0.072699256,-0.58573717,-0.19119585,-0.03498324,0.37776133,54.62427,350.26663,-174.41971,-76.69667,202.75551,-146.0857,-30.93301,198.34435,-99.58373,-61.19263,20.466064,199.93045
14,-0.1695976,0.0122853955,0.34751648,-0.060818266,0.026529625,-0.9977962,1.0,0.0,0.0,-0.14933749,-0.034847293,0.22598791,-0.059248686,-0.7004102,0.17885476,0.016616113,0.1692873,-0.19251037,0.291654,-0.36033756,0.1870794,0.07408064,0.09286342,0.0538117,-0.0056497953,0.37227094,-0.2374626,-0.3131288,0.06875679,-0.03553235,-0.0056138607,0.38347,0.28466225,0.23142281,-1.1262764,-0.45380893,-0.28024495,-0.7594196,1.0224963,0.20974465,-1.337991,0.024087515,-0.17046466,-0.28079048,-0.46745077,199.52858,206.7332,190.1476,123.72944,200.19405,28.785458,-195.60278,-195.32735,-179.01968,-208.15848,178.18628,-31.404425
15,0.36353832,0.05727702,-0.36596945,-0.05941841,0.021399973,-0.9980037,1.0,0.0,0.0,-0.09257682,-0.037169818,0.23129708,-0.07355893,-0.68491524,0.19690508,-0.005200036,0.15498148,-0.1813165,0.2632153,-0.3298617,0.18204734,0.422309,-0.10032114,0.0065432093,-0.124881804,-0.08851676,0.35781634,0.056340672,-0.1853191,0.12668072,-0.25601122,0.07434957,-0.27851018,-0.36954698,0.65201676,-0.13241892,-1.4412833,-0.5691301,0.22238337,0.7500252,1.290533,0.091364786,0.42815486,-0.57576114,-0.16836968,68.80257,-216.87254,-154.40216,-194.12265,-36.274975,199.61197,201.49234,-189.99013,203.30624,-221.36557,-12.941644,-199.89418
16,-0.21850254,0.014117221,-0.6314959,-0.05843411,0.018407727,-0.9981215,1.0,0.0,0.0,-0.0452294,-0.039996386,0.23025417,-0.088546395,-0.66280407,0.21167421,0.039434645,0.14226489,-0.15270418,0.22327328,-0.3690483,0.09995888,0.096802264,0.043309998,-0.009418106,-0.054777335,0.14850186,-0.021154743,0.3615513,0.03329993,0.15105239,-0.15344363,-0.29795495,-0.3971953,-1.3503933,-0.559013,0.17522135,0.45760608,-0.78551996,0.2941525,-0.41663152,-0.23338678,-0.58829945,1.167161,-0.37371188,0.42958376,-160.11021,-95.95535,-2.1776276,46.614594,-11.646733,-11.678509,202.12459,214.58571,190.97253,174.33896,9.724223,38.30391
17,0.29882452,0.17479518,-0.0080188215,-0.053571302,0.014903058,-0.9984528,1.0,0.0,0.0,-0.07528778,-0.057286415,0.21145934,-0.072548985,-0.6793044,0.22897242,0.07400376,0.12532127,-0.14560479,0.21696281,-0.38192695,0.08487228,-0.35158202,-0.18774958,-0.14082381,0.17393567,-0.1521437,0.09566253,0.016245002,-0.18065134,-0.044206582,0.07055702,0.010228433,0.18802318,0.33682367,0.035437856,0.41500005,-0.5403792,-0.96714246,0.028124474,-0.5079017,0.9346507,-0.01143771,-0.9208606,-0.3238133,0.4160544,-197.22972,-181.46637,46.651497,155.14008,3.209328,-7.527901,-199.38312,-206.13014,-186.08626,187.41797,5.7053003,199.83571
18,-0.19747429,-0.15094192,0.11384799,-0.055007942,0.013774945,-0.9983909,1.0,0.0,0.0,-0.100817665,-0.07022014,0.2181006,-0.071801305,-0.7150523,0.19715483,0.035051193,0.117631435,-0.12513036,0.2082336,-0.3691755,0.15758997,0.0553419,0.036956627,0.16278021,-0.13403852,-0.055370804,-0.24442025,-0.3643376,0.07810605,0.18674034,-0.12501173,0.06732035,0.37566277,0.38233545,0.43375903,0.48287213,-0.15525417,-0.38995588,-0.1746199,0.2876379,0.46144336,-0.16834942,-0.28726384,-0.33992466,-0.07638983,199.91347,190.01462,189.66254,-216.97781,75.68077,7.261445,-203.94594,165.27823,-2.1106892,-209.85497,-5.2577906,-26.665733
19,-0.75117075,-0.092128955,-0.08187501,-0.059869327,0.03404801,-0.99762535,1.0,0.0,0.0,-0.04131695,-0.03341063,0.2576595,-0.102871776,-0.6680216,0.11348266,0.0051265955,0.15609208,-0.09586352,0.17317343,-0.3607841,0.16873653,0.4958963,0.30324942,0.20665894,-0.1572492,0.3872883,-0.4240531,0.028656542,0.28443688,0.11034139,-0.21761358,0.033584405,-0.2059448,-0.5429123,-1.3819362,-0.70490986,0.39413673,-1.1252387,0.62413025,0.4264694,-1.3990339,-0.655953,0.046129785,-0.2935109,-0.4906018,198.93513,272.8493,-12.030121,24.349426,11.974641,37.83786,199.8528,183.20132,-186.62784,-216.9643,-6.7125325,-200.4555
