step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
10,-0.057185203,-0.15573055,0.41746008,-0.048982035,0.018820833,-0.9986223,1.0,0.0,0.0,0.07759378,0.111730166,0.1049425,-0.061562657,-0.024817348,-0.095358714,0.0030342885,-0.056555647,0.080482006,-0.047542334,-0.029701889,0.007244398,-0.017091576,0.04333163,0.079459734,0.024103576,-0.27012345,-0.31623918,-0.19795702,0.0065746456,0.055220813,0.024837505,-0.2408849,0.016420916,0.13769355,2.4044855,0.036862895,-0.60031563,-0.007036563,0.2310373,0.08643292,-2.9615061,0.24025472,-0.46201915,-0.070763424,0.6105144,200.01218,199.45302,202.30936,185.6872,-199.97984,-199.95766,-200.36705,-203.40155,206.07538,188.69342,-199.92111,199.94794
11,-0.02461019,-0.09374904,0.13040435,-0.053766247,0.02098321,-0.9983331,1.0,0.0,0.0,0.089148365,0.11523279,0.11960864,-0.071044445,-0.037467062,-0.12623815,0.0004264546,-0.0551807,0.10110384,-0.060646653,-0.052957654,0.046130095,0.06874237,0.00057867,0.07348319,-0.107085384,0.05885007,-0.023985067,0.12034877,0.0017103831,0.14387606,-0.14191173,-0.044546917,0.33651596,-0.039340764,2.604469,0.2559536,-0.963526,0.23172754,0.33170772,0.264936,-2.9035785,-0.117623985,-1.1280887,0.19197823,-0.00094569847,-43.61553,-101.185715,-105.47073,-230.21765,23.416893,173.1181,136.91292,41.72525,125.7364,-170.9769,11.671738,187.43416
12,-0.015190007,0.014337461,0.10499482,-0.05522829,0.022626001,-0.99821746,1.0,0.0,0.0,0.07280631,0.11811439,0.14613175,-0.11560166,0.0071554184,-0.09622794,0.048229016,-0.05549543,0.12666988,-0.09693098,-0.024328768,0.080471724,-0.1576309,0.02267084,0.16501684,-0.3086721,0.32352635,0.2932674,0.29000482,0.009963472,0.08506701,-0.16556653,0.3021529,0.0591848,0.1421184,2.8492742,0.04798127,0.35331085,0.1066872,-0.031644672,-0.008986227,-2.9600177,0.03625657,0.5395462,0.17731741,-0.47403446,-13.680012,188.87172,-13.680771,-216.26532,-0.34236705,199.8912,-19.47303,245.11461,-289.79825,98.251175,198.68246,-118.50847
13,-0.039008208,0.28625962,0.05129884,-0.048518192,0.023810457,-0.9985385,1.0,0.0,0.0,0.06829714,0.12240123,0.15227026,-0.14590847,0.039428413,-0.07197542,0.07520071,-0.052279588,0.11990368,-0.1049391,0.026181817,0.061971482,0.079054475,0.009765048,-0.08128644,-0.021697065,0.09229933,0.053987186,0.018662972,0.035342563,-0.116924345,0.040930264,0.2224505,-0.21208647,0.3621019,2.7728386,0.19486386,0.38715178,-0.05839483,-0.22297758,-0.31326255,-2.9688349,0.4898729,0.30309513,-0.051527943,0.03993747,165.9229,-130.46623,-193.70798,247.61693,-19.935963,-11.9627905,-173.78926,173.05182,-82.48199,144.31079,-34.157097,-154.21753
14,-0.002238854,-0.23238099,-0.0033929506,-0.04848914,0.024408082,-0.9985255,1.0,0.0,0.0,0.10220295,0.124919996,0.14750183,-0.13447809,0.02574271,-0.09459336,0.05693978,-0.044236854,0.11154884,-0.082912564,0.033804595,0.0497545,0.23575,0.010804862,0.018341508,0.12745488,-0.1425278,-0.1827759,-0.17263375,0.056324817,0.025420874,0.15845639,-0.09584437,-0.008346653,-0.29354975,2.787469,0.04693122,-0.9918179,-0.3642142,0.0978854,0.21112897,-2.9019396,0.1491372,-0.68015677,-0.3905746,0.24148381,137.86462,-68.96039,150.65665,239.42273,1.176239,23.19015,-151.35794,156.41577,267.2949,147.82184,-141.50957,13.139301
15,-0.0048920354,0.03448546,-0.03917119,-0.052296672,0.024316303,-0.9983355,1.0,0.0,0.0,0.123244554,0.12856834,0.1480003,-0.12190986,-0.03374034,-0.09769747,0.052262478,-0.03804295,0.11962348,-0.06889641,-0.025134683,0.08086027,0.004318509,0.03258228,-0.01873633,0.013316768,-0.4358193,0.12527616,0.0920979,0.008374386,0.0437908,-0.002922979,-0.44501272,0.23457532,-0.04064998,2.7483852,0.415931,-0.9210426,0.08259857,0.19863714,0.13539661,-2.9340732,0.034310896,-1.2879009,-0.033876922,0.079846606,-199.88547,197.08202,-198.19322,-213.58276,-199.98596,200.00612,200.00938,-194.65544,-5.2955604,-214.74184,-200.03316,-29.812698
16,-0.0460903,0.09254213,0.20521943,-0.049046893,0.025319953,-0.99847543,1.0,0.0,0.0,0.095657274,0.1384971,0.15899241,-0.14256561,-0.08557516,-0.04238894,0.07227117,-0.03922671,0.12441963,-0.080914974,-0.07763493,0.09547222,-0.20551865,0.035588663,0.092156254,-0.16143017,-0.111613475,0.309319,0.09084146,0.007575237,0.018777926,-0.09994802,-0.11307468,-0.012806109,0.0051177144,2.558828,0.12531392,-0.624853,0.31347698,-0.5324123,-0.0006804131,-2.9915972,0.2729703,-0.5521818,0.20194212,-0.37531203,88.68768,-642.2583,-101.00183,344.50827,254.6943,-226.14253,-26.870743,101.80968,-8.654617,-51.93091,193.29886,-42.746826
17,0.02446803,0.05047653,0.14844362,-0.04668463,0.026040846,-0.9985702,1.0,0.0,0.0,0.07227521,0.14046517,0.1707815,-0.16606164,-0.06490588,-0.037582133,0.06399037,-0.033175994,0.13762891,-0.11501765,-0.06573242,0.060757715,-0.0942081,0.00090115186,0.044589806,-0.118774734,0.26439187,-0.17713462,-0.09300363,0.044447165,0.09975458,-0.24439143,0.1998499,-0.3019319,0.22207382,2.5874987,0.12072258,0.14334017,0.18416947,-0.34822065,-0.10283168,-3.143602,0.121399626,0.15578462,0.058091853,0.38312265,4.0873003,33.981934,-110.16664,-93.64615,209.88362,-250.55762,9.953367,149.75993,39.998734,-217.67625,191.15073,-171.45271
18,-0.019907206,0.111696124,0.14107133,-0.04065835,0.02616792,-0.9988303,1.0,0.0,0.0,0.07808807,0.14321877,0.15881431,-0.16639388,-0.0058414936,-0.102208726,0.02911219,-0.024874697,0.14039856,-0.14339459,-0.033189476,0.039610676,0.10590446,0.012172952,-0.09232416,0.07823866,0.25434625,-0.3550231,-0.16078112,0.038713984,-0.020922719,-0.039108735,0.1526212,0.034174565,0.017130002,2.6537235,0.27639264,-0.14002834,0.10142428,0.8038333,0.14855456,-3.1558194,-0.09493743,0.7030624,0.10651764,0.5296207,101.67858,-244.0782,63.518753,230.55344,-68.55948,59.388405,84.092415,-166.46806,65.944435,376.2365,-0.27838898,145.21362
19,-0.08626145,0.075139746,0.17697647,-0.036551844,0.02873979,-0.9989184,1.0,0.0,0.0,0.07079948,0.1495318,0.15214682,-0.1605736,0.023229599,-0.13882625,0.02614726,-0.019420832,0.12354344,-0.12563229,0.0011923313,0.08237359,-0.08757886,0.048600744,-0.0038753718,0.015323082,0.112802446,-0.039167237,0.10373291,0.018385388,-0.12939082,0.19080736,0.15409765,0.36345407,-0.06891318,2.3120167,0.13430348,-0.72719026,-0.22676152,0.63056076,0.17435028,-3.0700283,0.57622474,-0.9156988,-0.18777943,-0.24588957,64.31896,197.1521,206.61433,42.576828,-8.928585,200.0186,199.49007,-203.03522,-203.18428,182.35605,-28.210485,199.95308
20,-0.048710678,0.1323962,0.13293625,-0.032425333,0.03178595,-0.9989686,1.0,0.0,0.0,0.039807398,0.16065657,0.15550399,-0.17042947,0.012292445,-0.11233988,0.061308455,-0.019623406,0.11065316,-0.11069262,-0.0058532953,0.11953444,-0.14025778,0.036335703,0.024862552,-0.10104922,-0.18452348,0.26435816,0.16056965,0.0013114166,-0.026506454,-0.01393981,-0.19746684,0.04134368,0.23566654,2.372653,0.17445375,-0.449105,-0.16421224,-0.08379902,-0.20992866,-3.1445937,0.20409316,-0.8015122,-0.2871439,-0.38835856,176.60588,-499.33987,21.246948,-145.47836,-183.99368,130.04214,-165.55045,415.35455,13.223282,-209.61761,-205.26347,-158.98373
21,0.009742116,0.015934225,-0.02969218,-0.029675016,0.032734506,-0.99902344,1.0,0.0,0.0,0.044033326,0.16461566,0.16397655,-0.19279051,-0.029233634,-0.09759575,0.059583236,-0.014680505,0.12089002,-0.13119483,-0.06811988,0.09467553,0.13331287,0.01506485,0.039683033,-0.060984578,-0.181922,-0.009954142,-0.14400242,0.03332625,0.10086294,-0.13080049,-0.31211552,-0.27667165,0.062363118,2.3989034,0.2396683,-0.27345857,0.17662477,-0.43697023,-0.06790213,-3.1705432,0.3689642,-0.16656244,0.1318114,0.15367244,194.07281,62.645935,121.63363,221.72452,21.432716,9.021957,-210.21303,-147.99127,104.95998,205.03091,71.53705,-250.61093
22,-0.06172496,-0.26414335,0.06510216,-0.036920704,0.03452545,-0.9987216,1.0,0.0,0.0,0.047568742,0.1693306,0.1853934,-0.2032615,-0.044085026,-0.13030097,0.034550656,-0.007459546,0.14287627,-0.1430465,-0.08549541,0.06670736,-0.018808624,0.029933944,0.12168079,-0.036845554,0.031140944,-0.2643901,-0.0982849,0.039564427,0.1076234,-0.02316604,0.08244152,-0.037791435,-0.37242562,2.5747378,0.07235884,-0.5958994,0.19120057,0.34949106,0.23918056,-3.0454311,-0.6175237,-0.26169142,0.31892207,0.50221616,-33.610687,27.52771,-59.16826,70.115005,167.98828,-105.1169,37.46341,52.76082,-58.98622,64.778915,212.52202,123.853
23,-0.09465185,0.19438078,0.17650265,-0.037178047,0.038312674,-0.9985739,1.0,0.0,0.0,0.0240675,0.17327121,0.19767737,-0.21730256,-0.0023536682,-0.15079816,0.04117154,-0.0025754645,0.14829081,-0.15465486,-0.03290057,0.093801886,-0.20085263,0.01650427,0.01712638,-0.10464016,0.2828736,0.031120151,0.13328636,0.015067512,-0.042461958,-0.06678946,0.41938397,0.277435,0.20585313,2.3722324,0.22941583,-0.19019632,0.3092354,0.46805668,-0.055955708,-3.0573008,0.5193871,-0.71138865,0.21225768,-0.18901372,-199.31778,201.5409,-193.37094,-209.91528,-44.43676,200.08717,166.84164,-25.128647,-150.10576,8.425659,223.84813,192.59833
24,0.053330094,-0.15522999,0.12090402,-0.037258573,0.039154995,-0.9985384,1.0,0.0,0.0,0.015569007,0.16928932,0.20360315,-0.22861183,0.07030296,-0.1141163,0.0394412,-0.0033852404,0.15592003,-0.17336774,0.030231476,0.10906627,0.0946202,-0.050796635,0.03305947,-0.018718502,0.34711036,0.30309245,-0.122413196,-0.022354616,0.09644123,-0.120108604,0.26759946,-0.08720669,0.36862624,2.669473,-0.043309025,0.5136665,-0.015508998,0.19564246,-0.16502577,-3.2940583,-0.055147808,1.0873514,-0.12052494,-0.38991436,236.86458,-65.124435,-2.0756645,99.563126,-60.72961,163.48265,-158.37814,-44.941177,58.78247,-86.19395,-48.218956,-217.40118
25,0.058177304,0.16945635,0.054386713,-0.036119867,0.036994614,-0.9986625,1.0,0.0,0.0,0.057481203,0.15680781,0.18332756,-0.20684826,0.101333916,-0.040259667,-0.0031612595,-0.0057920227,0.15239167,-0.17250705,0.047533333,0.056874916,0.30328423,-0.07932796,-0.21144016,0.21095057,-0.009261339,0.33977422,-0.23131464,0.0059022405,-0.107852474,0.107811466,-0.05429076,-0.39461145,-0.2446853,2.8844855,0.35687047,-1.0627899,-0.51977277,-0.22361477,0.2230297,-2.7914195,0.25565153,-0.41975194,-0.41486874,0.044456307,164.97223,-143.15295,-221.59879,179.36752,-223.11472,-63.63561,35.081005,115.680786,-139.24385,223.86879,-185.95001,-174.26341
26,0.06678523,-0.14760268,0.023867194,-0.036185928,0.034537088,-0.99874806,1.0,0.0,0.0,0.08771897,0.14448856,0.16993397,-0.18776596,0.065288246,-0.011073602,-0.020445894,-0.009226527,0.1544981,-0.17234099,-0.00063455105,0.015038024,0.02898166,-0.042862814,0.04941156,-0.0002497162,-0.32007122,-0.010435226,0.031801946,-0.03929251,0.107818425,-0.08834711,-0.39297634,-0.058436453,-0.14170736,2.9388516,0.16405621,-0.9888362,-0.20201018,-0.5831085,0.19143522,-2.757256,-0.05846214,-0.6303743,-0.19793141,0.49079016,-200.59015,151.73175,215.10242,-215.87099,-193.17839,-207.41226,202.45836,-161.67377,198.45993,-202.91917,-206.35072,201.1384
