step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0001396716,-0.007949547,-0.0003940512,-2.159192e-11,-5.904658e-09,-1.0,1.0,0.0,0.0,1.5599496e-06,7.926031e-07,-0.00014168024,0.00036466122,-0.00018399954,-2.6066752e-07,1.446842e-06,7.201625e-07,-0.00014185905,0.000364542,-0.00019794703,5.043594e-07,7.8967314e-05,4.006568e-05,-0.007077732,0.018238585,-0.009563424,-1.3251621e-05,7.331193e-05,3.644365e-05,-0.0071003656,0.018224742,-0.009530342,2.4999725e-05,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.012191766516351845,0.005500809308821519,0.06793607444888217,0.05084994571591395,-4.598197911324542,-0.0027412834552753844,0.012191766506055066,0.00550080926270532,-0.06844173307851698,-0.05114505237724387,4.624918345493612,-0.0027412832466258467
2,-0.026914118,0.0052425666,0.050172355,-0.0007205795,0.0002050594,-0.9999997,1.0,0.0,0.0,-0.00029735663,0.00030899802,-0.0010372996,0.003712654,-0.003200829,0.00015200133,-0.0005922818,0.00032515603,-0.0005078912,0.0036697388,-0.0044315457,-1.3123e-05,-0.012045105,0.0076491707,-0.020090954,0.017018868,0.15981816,-0.0010269507,-0.018508213,0.0065717557,0.0006257742,0.023136882,-0.11758795,-0.001162745,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-21.858252969422285,26.92015303616497,-109.71556560403472,-19.698218224059705,200.0,6.775700692443799,-57.242304060378764,23.288332591969514,-7.797193998964724,-189.22222778312704,-200.0,-19.81369515721803
3,0.02221621,-0.024046546,0.12932844,-0.0012632966,0.00030333307,-0.99999917,1.0,0.0,0.0,-0.0012161775,6.1827726e-05,-0.0014855862,0.006139517,-0.007668853,-0.0024538122,-0.0018727733,0.0004895986,0.00015026331,0.0048217773,-0.0027295947,-0.0029245068,-0.081303254,-0.006207891,-0.015915101,0.030370817,-0.24953738,-0.1876618,-0.08458182,0.0020548087,0.02593132,-0.031105096,0.09485062,-0.15919039,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-200.0,-9.86351495052237,-45.348043454817685,-45.70130894102719,-200.0,-200.0,-200.0,-57.9803574472415,116.25094053241637,-200.0,200.0,-200.0
4,0.008296964,0.00078981154,0.06673938,-0.0016349762,-0.00012176376,-0.9999986,1.0,0.0,0.0,-0.0049470905,0.00019664895,-0.0013486147,0.0066884756,-0.0058891177,-0.009096156,-0.0047479,0.00029181104,0.0004312396,0.00550735,-0.009343505,-0.0012316951,-0.07450281,0.0036019296,-0.0035791367,-0.004773983,0.06433899,-0.018889343,-0.022004368,0.00057904085,0.0014027582,-0.0021928847,0.07076954,-0.05193727,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-200.0,-27.9101798462412,-25.88766710204471,-13.708763912072985,16.59234429756551,16.42233046548633,7.887537241344194,-0.5019508114307897,-0.704921792325619,-11.12573699771957,178.27377657991826,-200.0
5,0.0020989238,-0.023300767,-0.024687102,-0.002149367,0.0001324468,-0.9999977,1.0,0.0,0.0,-0.0011166792,3.4102653e-05,-0.0011067986,0.0073206425,-0.0022788048,-0.0031734444,-0.0041277865,0.0009479019,0.0002696514,0.0073378086,-0.009978831,-0.003978713,0.06347335,-0.020526743,0.0026273069,0.0066631385,0.00710942,0.08989924,-0.036920708,0.0073429397,-0.0036393849,0.017926553,-0.17128438,-0.19568312,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,200.0,26.921234860615467,81.34559474250459,-200.0,200.0,200.0,-98.4449252307677,56.97321593409717,-9.053452904376869,-33.73899839492278,-200.0,-200.0
6,0.009797701,0.02768738,-0.025048492,-0.0024954244,0.00041207555,-0.9999968,1.0,0.0,0.0,-0.0017001467,-5.0774073e-05,-0.001475215,0.008358121,-0.0033974648,-0.003620648,0.00010101911,0.0014437536,0.0007519722,0.009185433,-0.008910537,-0.001416463,0.014141299,-0.0073148827,-0.014245639,0.007686965,0.021701222,0.05692162,0.020507379,-0.0047525666,-0.013411726,0.009733151,0.030308247,0.07263528,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,200.0,-106.99568498182809,-130.8792870646951,136.84370223157228,200.0,200.0,200.0,-130.63375265087782,-200.0,114.02812593584642,200.0,200.0
7,-0.007138376,-0.0141087705,-0.087821566,-0.002461156,0.00035371672,-0.9999969,1.0,0.0,0.0,4.8342987e-05,0.00057705684,-0.0013941526,0.0112288,-0.014563382,-0.00560301,0.0015086104,0.0015224337,-5.9604645e-07,0.01069665,-0.007062793,0.004943854,0.047239374,0.013609968,-0.0005646212,0.036750037,-0.12226333,-0.061955333,0.026701061,0.0034206694,-0.016488273,0.034438577,0.065957434,0.03281098,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,3.675625378293813,-0.06832436516654786,2.773913323466548,-19.532797690756,18.960098224963584,6.014098763949503,-0.8789503170377627,-2.765605153134093,-1.3548316287395057,-18.545180422600005,19.028950812800318,-7.124226985223089
8,-0.008795108,-0.0247376,0.012510337,-0.0033913758,0.00028737748,-0.9999942,1.0,0.0,0.0,0.0040276777,5.895758e-06,-0.0010085702,0.014016151,-0.01281178,-0.001737598,-0.0020097606,0.0013915547,0.0011661053,0.011177301,-0.008915782,-0.0010971088,-0.0042757,-0.0020238282,0.0099389255,-0.0010163981,-0.06371606,-0.034837354,-0.0069071273,-0.0022028196,0.0016398862,0.0037406844,0.0567602,0.026234088,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-200.0,-15.28269337765455,109.39472491740966,-200.0,-200.0,-85.89047154575175,-30.312541646078987,-84.26267258226717,-3.6735366201039454,-46.6111758088652,200.0,200.0
9,-0.00097064755,-0.013616373,0.11598247,-0.003718476,0.00091492047,-0.99999267,1.0,0.0,0.0,0.0029513347,0.00010102909,-0.0007650852,0.014017463,-0.010745347,0.0007049418,-0.003832688,0.002005407,0.00077342987,0.013470888,-0.009084046,0.0009262722,-0.098507054,0.0046178875,0.0012312796,0.009647874,-0.09877836,-0.14135928,-0.082474075,-0.0076941685,-0.0012333299,0.0115485815,-0.007598453,0.035529863,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-200.0,-28.961623645998586,-27.829756566573714,-78.31748685949779,-200.0,-200.0,-198.3333803594056,-26.117743996087125,9.037003512074149,-126.06853981010158,18.168108923092284,2.387992383517977
10,-0.010792315,-0.01578266,-0.042460445,-0.0038979,0.0013429384,-0.9999915,1.0,0.0,0.0,-0.0007759991,0.00022603085,-0.000883162,0.015108347,-0.01086849,0.0015303728,-0.0054582176,0.0017441832,0.00016498566,0.014864087,-0.012430549,-0.0050346344,0.026101151,-0.002088879,0.012654203,-0.00919226,-0.06826951,0.045219865,0.03186,-0.0026574077,0.0027382355,-0.0054130396,0.033630814,0.05439025,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,200.0,-43.81099908935407,118.12904418111603,-97.34612442833912,-200.0,200.0,200.0,-18.851316514905175,101.25323958093668,-108.49962961031557,200.0,200.0
11,0.019677354,-0.09023735,0.031452365,-0.0052250996,0.00119984,-0.99998564,1.0,0.0,0.0,-0.0011885383,0.00023553573,0.0011326671,0.016831398,-0.015749872,0.0018018762,-0.0033772478,0.000757503,0.0019119382,0.014968991,-0.019631743,0.00244356,0.03997798,-0.011702149,0.032666296,0.008570194,-0.13584873,0.12035953,-0.025614873,-0.013075577,0.032314762,0.015950495,-0.11744063,0.036753535,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,5.579148429964107,-1.3940126205456833,0.16857439931183826,-32.80235233891693,20.232096412625687,5.904692303924906,4.253921263988557,-2.2333580667475657,-0.7248383299469641,-30.066073554761097,28.613722848319647,-0.32947396194168455
