step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-2.4866906e-06,-0.008722735,-2.4398057e-06,-3.0518413e-10,-8.586998e-21,-1.0,1.0,0.0,0.0,6.607656e-08,4.4072568e-08,-0.00030988455,0.0007978678,-0.00041741133,-1.5394326e-07,-1.7305801e-07,-5.8943833e-08,-0.00030994415,0.000797987,-0.00041764975,1.0338282e-06,1.651914e-06,1.1018142e-06,-0.0077473386,0.019948069,-0.0104477815,-3.8485814e-06,-4.3264504e-06,-1.473596e-06,-0.007748369,0.01994983,-0.01045356,2.5845704e-05,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-1.03725064948395e-13,1.3443897214481218e-13,0.0009424787559275671,0.0029955617288912606,-0.14198367658813105,-5.727506424416991e-12,8.727523603083889e-14,-8.791740108203234e-15,0.0009424787559275671,0.0029955617288912606,-0.14198367658813105,4.583219151614772e-13
1,-0.0005953549,-0.28512132,-0.0007939265,-0.0049322112,5.716635e-06,-0.99998784,1.0,0.0,0.0,2.0615553e-05,2.8396835e-05,0.009857714,0.0012308359,0.0076839924,-0.00028753278,-3.510422e-06,2.5163825e-05,0.009966075,0.0010819435,0.007461369,-0.00010479377,0.00023353678,0.0003075525,0.07882764,-0.0040960517,0.017901594,-0.00057894265,-1.2210921e-05,0.00026142865,0.08008158,-0.0057903794,0.015344368,-0.00014696362,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.003637063026127995,-0.0064196647979950505,-6.982798051323291,-3.1114452509388713,-11.60299323201186,0.45059688512682006,0.005778386677494692,-0.00759500464836871,-6.997856269111979,-3.088019987812718,-11.56576849118185,0.17744937670500452
2,0.11327822,0.32129136,0.08314028,-0.008431227,-0.0011711636,-0.99996376,1.0,0.0,0.0,-0.0026867308,-0.002530303,0.0035233498,0.00882256,-0.02074641,0.047567807,-0.0018767959,-0.0017695705,0.0017651916,0.013384461,-0.05008006,-0.006836088,-0.055240005,-0.05565024,-0.22829382,0.17541341,-0.21292959,0.9270444,-0.033846643,-0.03544357,-0.25831553,0.27044806,-0.85615253,-0.09621834,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-76.8076401486602,-109.545116169577,-500.0,214.70128695687006,-121.59045488984788,500.0,-22.550170016200184,-43.770164938640185,-500.0,446.9552865708626,-500.0,-52.60678942113881
3,-0.08640929,0.026669212,-0.20007145,-0.0046160915,-0.0013247048,-0.9999885,1.0,0.0,0.0,0.0059502474,-0.0035951121,-0.015827477,0.025601506,-0.0066871643,0.118424036,0.009439744,-0.0017871731,-0.021450937,0.036220193,-0.10914248,0.017517691,0.18999004,0.025173426,-0.07812598,0.11023038,0.3940482,0.22796635,0.110927045,0.031647302,-0.07956993,0.07333873,-0.17942242,0.41430494,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,500.0,208.20794082346902,-500.0,500.0,500.0,500.0,218.9543897376665,365.9038577505682,-500.0,500.0,-500.0,500.0
4,0.056755826,-0.25127667,0.122392125,-0.010197962,-0.0026900326,-0.9999444,1.0,0.0,0.0,0.009454984,-0.0038811688,-0.009463966,0.02719307,0.013886631,0.10514712,-0.0019867572,-0.0020169376,-0.01584667,0.032630682,-0.087355375,0.04172336,-0.09707507,0.002400426,0.10354298,-0.056424897,-0.091127895,-0.2639906,-0.17156841,0.0023236915,0.10154509,-0.08206653,0.3013761,-0.076742224,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-500.0,-90.29784549793466,500.0,-500.0,-500.0,-500.0,-500.0,-84.89127398997356,500.0,-500.0,500.0,-500.0
5,0.10301605,0.009733916,-0.17106399,-0.012067588,-0.0030909677,-0.9999224,1.0,0.0,0.0,0.02863008,-0.00798252,-0.020031214,0.04464364,0.024874568,0.09063274,0.0077434615,-0.002157352,-0.02049011,0.035199523,-0.09153283,0.07362882,0.13415678,-0.052701097,-0.053538498,0.043941416,0.1294714,-0.29623905,0.10533035,-0.045499437,-0.058389574,0.031374414,0.1867934,0.19390932,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,500.0,-500.0,-500.0,164.68346570516303,500.0,-500.0,500.0,-500.0,-500.0,500.0,500.0,500.0
6,-0.1375741,-0.29065096,0.1833967,-0.019178854,-0.0016620773,-0.9998147,1.0,0.0,0.0,0.022466933,-0.0055108117,-0.00928849,0.035964012,-0.0074174404,0.08793692,-0.0053490917,0.0012042155,-0.008366823,0.034844875,-0.10136551,0.03956268,-0.13882487,0.058791447,0.12166655,-0.10166552,-0.3555892,0.1749683,-0.18230024,0.070673816,0.14792562,-0.0775348,-0.24376164,-0.37207732,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-500.0,500.0,500.0,-500.0,-500.0,500.0,-500.0,500.0,500.0,-500.0,-500.0,-500.0
7,0.119729996,-0.005227205,-0.15161099,-0.023973012,-0.0023321242,-0.9997099,1.0,0.0,0.0,0.027150579,-0.0077931834,-0.0053538084,0.033020735,-0.020121634,0.06630466,-0.0067736446,-0.001058761,-0.004080236,0.039899707,-0.091569245,0.025797622,0.13162598,-0.05802353,-0.048909068,0.043795362,0.13138662,-0.2968789,0.109264635,-0.06514879,-0.06348213,0.09412454,0.24414873,0.13349949,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,500.0,-500.0,-500.0,500.0,500.0,-500.0,500.0,-500.0,-500.0,500.0,500.0,500.0
8,-0.22000906,-0.22015136,0.23564768,-0.02946653,0.0008421691,-0.9995654,1.0,0.0,0.0,0.012028749,-0.0016583867,0.0016326308,0.036522865,-0.040355682,0.047681272,-0.030207833,0.008713262,0.012292206,0.033390045,-0.09839964,-0.023364818,-0.1622861,0.0711313,0.03817321,0.04102751,-0.0729733,-0.16172074,-0.16403927,0.08269618,0.050446924,0.03795033,0.11663117,-0.24616222,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-48.643859595102775,14.259642020805492,2.3652509203870853,-70.65167409440632,60.26818163421899,-110.49277473133277,33.91857342832265,-4.338757051638362,-10.598161204041556,-72.3872759886226,202.4515061060592,-2.83118917754464
