step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
10,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.05633908,-0.0035524862,0.09599167,-0.017103314,-0.041377008,-0.03774421,0.060265284,0.030862845,0.045413017,0.0013333559,-0.09964645,-0.0089161685,0.047053523,0.0028322944,0.046756547,-0.0037087232,-0.0025425707,0.0069079692,0.030595217,0.019132938,0.01575747,-0.0010564848,-0.007917269,-0.0126193715,1.1549656,0.055174246,1.2856165,-0.06515802,-0.2151496,0.06802632,0.79896843,0.46972835,0.5573644,-0.12181771,-0.4432425,-0.35861805,-2.635397,0.15701652,-7.370618,-1.9592485,0.027228069,-0.31264183,-2.0564902,-5.0831175,-4.5909204,-1.869298,0.30906793,0.5380911
11,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.06548671,-0.0028714277,0.10496801,-0.017356515,-0.041864216,-0.035607584,0.065779775,0.034404576,0.049138784,-6.389618e-05,-0.100107074,-0.012074266,0.04490034,0.0035829644,0.04410768,-0.0009821967,-0.002388629,0.010578711,0.026967118,0.016978376,0.018551854,-0.0073774382,-0.0021453302,-0.015585325,1.0781717,0.0731152,1.2363724,0.04975479,-0.25615984,0.14784275,0.6713662,0.44976076,0.6481651,-0.34233612,-0.30179214,-0.42206115,-2.51841,0.2672956,-7.1760135,-2.1344004,0.020348174,-0.4881451,-1.7871771,-4.733754,-3.1396232,-0.5122452,0.06207718,0.68537843
12,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.07354656,-0.0020463474,0.11312413,-0.016516685,-0.042727172,-0.032770645,0.069853626,0.03758533,0.053667188,-0.003471613,-0.099163175,-0.015734512,0.03941588,0.004285455,0.03995685,0.0046234047,-0.0042762463,0.01401816,0.019735025,0.015261426,0.022349996,-0.017715458,0.004774546,-0.01803833,0.8346402,0.09143257,0.9781744,0.36365458,-0.5350482,0.28053275,0.2929928,0.44720927,0.93306,-0.84414893,0.02830664,-0.44537315,-2.2156732,0.16414523,-6.732902,-2.4312487,0.11525893,-0.657782,-1.4232373,-4.2015314,-5.1039553,-0.7417593,-0.30714735,0.81113887
13,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.07895903,-0.0010959904,0.11880231,-0.012639761,-0.04624462,-0.028753081,0.07013627,0.040574264,0.06061548,-0.011438251,-0.09505129,-0.019490702,0.026080433,0.0049226214,0.026274247,0.01991121,-0.017572347,0.019875772,0.0006457206,0.014423608,0.03520919,-0.041428845,0.020531576,-0.018455906,0.18726751,-0.050563306,0.38827187,0.64454347,-1.0940584,0.39111295,-0.54473084,0.46430802,1.2042646,-1.4153054,0.4025311,-0.41288248,-1.4574049,0.15539157,-11.43537,-6.5851965,0.6479549,-0.94430244,-0.2862352,-3.6225448,-4.8572063,1.4573765,-1.0497296,0.8355175
14,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.07818381,-0.0011501858,0.119760096,-0.0056796074,-0.054891586,-0.023797562,0.0629214,0.04357236,0.07013255,-0.024523973,-0.087427676,-0.022795074,-0.006322877,-0.0018576969,-0.0016946205,0.033744793,-0.043882493,0.024443032,-0.040015362,0.014568301,0.04736656,-0.06733116,0.03781001,-0.016159834,-0.3228922,-0.22934407,-0.13690376,0.3997245,-1.4081292,0.3222008,-1.1616001,0.29878357,1.2148869,-1.0578786,0.5394935,-0.3108724,0.53798497,-5.933829,-33.71096,-20.967163,1.4426705,-1.3008654,1.7719345,-3.718734,-10.338052,0.7082453,-1.979047,0.7107088
15,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.072223835,-0.0028332018,0.11610252,-0.0006775856,-0.066473424,-0.019675273,0.04946831,0.045319594,0.07902986,-0.034707785,-0.07872206,-0.02496898,-0.030786103,-0.010385104,-0.0263677,0.021001011,-0.057314288,0.020155376,-0.068373255,0.0063503445,0.04481401,-0.0479785,0.042916737,-0.010587635,-0.44641292,-0.24839528,-0.2833691,0.2771032,-1.5165216,0.20863909,-1.1150426,0.21500197,1.1253991,-0.6458856,0.55652136,-0.0859704,2.022341,-6.4250927,-46.43694,-28.31446,1.8126594,-1.1192542,3.866949,-10.416849,5.2738323,8.188979,-1.9220185,0.28792596
16,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.065033205,-0.0050752563,0.10958713,0.0023018122,-0.07872939,-0.016827142,0.036529183,0.045873236,0.08676273,-0.040511847,-0.07016659,-0.024871549,-0.035537284,-0.011353542,-0.035082594,0.01273712,-0.06035028,0.013868614,-0.06344012,0.0015926602,0.038762983,-0.026040776,0.042053033,0.00068329566,-0.4039448,-0.20768921,-0.3025254,0.19839767,-1.4943264,0.08816448,-0.76431406,0.121607624,1.0263125,-0.3582516,0.24168906,0.13407288,2.095011,0.59359825,-13.633532,-9.9647045,2.6120996,-0.6812995,3.7902899,-4.788327,5.1865845,6.348919,-1.8915954,-0.14959855
17,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.05848203,-0.0070197503,0.10249674,0.004047632,-0.09032363,-0.015276038,0.027437177,0.045469373,0.09338176,-0.043014884,-0.06497222,-0.022612225,-0.032076117,-0.0091142515,-0.035700105,0.0078087053,-0.05692643,0.007499888,-0.043954767,-0.0030337966,0.0328418,-0.010825909,0.025198612,0.0112835085,-0.37411726,-0.17739931,-0.32591343,0.2018415,-1.4564028,0.057421762,-0.54233617,0.06409093,1.0246775,-0.23850718,-0.07572576,0.25126114,1.8077186,3.2255826,0.045871586,-1.9993391,2.7217548,-0.31812546,2.505549,-3.6949728,0.50470614,2.4020262,-1.1753618,-0.6379801
18,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.05248827,-0.008573508,0.09528804,0.005599022,-0.101095974,-0.014105799,0.02093329,0.044424612,0.09968865,-0.044095635,-0.06310123,-0.019272238,-0.029368091,-0.0072480314,-0.03573697,0.007490317,-0.052861966,0.005720561,-0.03148247,-0.005818015,0.0315593,-0.004539022,0.008876141,0.016497448,-0.36958766,-0.1472119,-0.38704234,0.255521,-1.4171137,0.043193925,-0.40906158,0.03500495,1.1067735,-0.28365222,-0.23246065,0.3093055,1.6392257,2.7124324,4.2277174,0.38749027,2.6089659,-0.23971747,1.8102709,-1.78671,-0.36317813,1.371294,-0.40363064,-0.8512029
19,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.04678453,-0.009766081,0.087791204,0.0075796843,-0.11105877,-0.013124878,0.01602839,0.04305314,0.1065191,-0.045443535,-0.062876225,-0.015483625,-0.027992591,-0.005473144,-0.03727822,0.009804352,-0.04888487,0.0048087807,-0.023792041,-0.007094621,0.03437004,-0.0065111415,0.00095726625,0.018650107,-0.3858741,-0.111932516,-0.44802547,0.27847135,-1.3503578,0.04259366,-0.38359267,0.008118324,1.1753867,-0.2986147,-0.29128423,0.29664895,1.5730569,2.433286,4.2898893,0.21536732,2.4156535,-0.19880246,1.3638349,-0.23839259,-1.3967185,0.9999733,-0.036943406,-0.9236172
20,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0411525,-0.010575923,0.08002895,0.009753346,-0.11997801,-0.01219155,0.011609179,0.041467715,0.11377114,-0.046907187,-0.06325781,-0.011955281,-0.027679179,-0.0035299254,-0.038690187,0.010570432,-0.043736186,0.0045910846,-0.021620572,-0.008132654,0.036369678,-0.0069675185,-0.0019212248,0.017304732,-0.3860218,-0.078401804,-0.5045403,0.26414174,-1.2380699,0.063853264,-0.40639225,-0.014168628,1.2212528,-0.27799672,-0.27589348,0.2555865,1.577794,2.3668966,3.5197911,-0.33869553,2.1490636,-0.18740156,1.2296424,-0.03875971,-1.8374134,0.8803444,0.096315004,-0.8546783
