step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11
65,-0.00022972429,0.08216542,-0.7908387,-0.08103571,-0.025460547,-0.99638593,1.0,0.0,0.0,0.05253576,-0.09862007,0.053729653,0.029178977,-0.2818752,0.20409213,0.0695519,0.021496719,0.19235623,0.03267932,-0.1544097,-0.24589181,0.5355045,0.0164927,0.06395137,-0.13760608,0.06418433,-0.6901963,0.5841461,0.10551001,0.085374676,-0.16459532,0.17153208,-0.17952105,-0.52650976,-0.18567163,0.72304124,0.09662873,0.5575255,0.24063092,-0.23927134,0.05830215,0.8419751,0.3996632,-0.70584697,0.8429257,200.0,200.0,200.0,-200.0,-17.480838102824634,200.0,200.0,-200.0,200.0,-200.0,200.0,-200.0,0.05253576,-0.09862007,-0.74627036,1.629179,-1.0818752,0.20409213,0.0695519,0.021496719,-0.6076438,1.6326793,-0.9544097,-0.24589181,10.710091,0.32985398,1.2790275,-2.7521217,1.2836865,-13.8039255,11.682921,2.1102002,1.7074934,-3.2919064,3.4306417,-3.590421
66,0.24009451,-0.5821108,-0.059878,-0.09191692,-0.03298326,-0.99522024,1.0,0.0,0.0,0.10405077,-0.1088815,0.08501989,0.018420339,-0.1642198,0.16812989,0.12573922,0.029250523,0.23073602,0.014658093,-0.22889203,-0.17587854,0.028911883,-0.08306276,0.23506463,0.0046615913,1.0164593,0.12887996,0.035134193,0.0030772332,0.28008607,-0.02950566,-0.8173273,0.78221995,-0.8267765,0.58033466,-0.95218426,-0.34092107,-0.24906619,0.41055453,-0.91619015,0.13803563,-0.97370476,-0.15157233,-0.30649465,-0.023697328,-200.0,49.48673683043992,200.0,200.0,-200.0,200.0,-200.0,-77.33662894959566,200.0,161.47336201892372,200.0,39.47795880243454,0.10405077,-0.1088815,-0.7149801,1.6184204,-0.9642198,0.16812989,0.12573922,0.029250523,-0.569264,1.6146581,-1.028892,-0.17587854,0.57823765,-1.6612552,4.7012925,0.09323182,20.329187,2.5775993,0.70268387,0.061544664,5.6017213,-0.5901132,-16.346546,15.644399
67,-0.28721312,0.0017092418,0.7199115,-0.1021819,-0.030395238,-0.99430126,1.0,0.0,0.0,0.04754172,-0.104652934,0.112223685,0.0023247004,-0.06440228,0.23828141,0.076435246,0.046519082,0.26134002,-0.003499508,-0.2919851,-0.10665443,-0.4701481,0.04969397,0.017298257,-0.0183776,0.105413914,0.17084956,-0.48677784,0.1324736,0.060647458,-0.13782822,-0.043142825,0.17972772,0.481512,-0.15279037,-0.28529873,-0.1502659,-0.564451,-0.17339838,0.23305178,-0.28679374,-0.22738664,-0.63264716,0.50170904,-0.7379425,-200.0,64.35343553570549,-200.0,-173.6048289695424,27.720454545006042,-16.66425936860938,-200.0,200.0,-200.0,-200.0,-200.0,-23.491340915237345,0.04754172,-0.104652934,-0.6877763,1.6023247,-0.8644023,0.23828141,0.076435246,0.046519082,-0.53866,1.5965005,-1.0919851,-0.10665443,-9.402962,0.9938793,0.34596512,-0.36755198,2.1082783,3.4169912,-9.735557,2.649472,1.2129492,-2.7565644,-0.8628565,3.5945544
68,0.11654107,0.67546594,-0.049898326,-0.08762469,-0.025734698,-0.99582106,1.0,0.0,0.0,0.0057824277,-0.11004849,0.094049215,-0.002013445,-0.13795632,0.16654159,0.03439179,0.058362775,0.25544047,-0.050728798,-0.19197673,-0.17476991,-1.0975393e-05,-0.07073703,-0.17960559,-0.023659592,-0.75123394,-0.6945839,0.019616263,0.008372164,-0.10489108,-0.31856114,0.94461375,-0.76649684,0.6002964,0.24512148,0.40296975,0.5247709,-0.43080634,-0.20162818,0.85011566,0.03231086,0.51091343,0.7407796,-0.15705116,-0.09032562,200.0,-200.0,-200.0,-200.0,200.0,-200.0,200.0,-25.847292574952718,-200.0,-200.0,-200.0,-30.860050248352763,0.0057824277,-0.11004849,-0.7059508,1.5979866,-0.93795633,0.16654159,0.03439179,0.058362775,-0.54455954,1.5492712,-0.99197674,-0.17476991,-0.00021950786,-1.4147406,-3.5921116,-0.47319183,-15.024678,-13.891678,0.39232525,0.16744329,-2.0978215,-6.3712225,18.892275,-15.329936
69,-0.03713418,-0.079281196,-0.7706339,-0.07746306,-0.027809648,-0.9966073,1.0,0.0,0.0,0.07480964,-0.1116272,0.08500463,0.007833123,-0.2423138,0.03988744,0.09259887,0.069789395,0.23866987,-0.05184543,-0.11185914,-0.1934536,0.62434065,0.03454269,0.054522824,0.114705145,-0.41626716,-0.52897394,0.5162341,0.079205945,-0.017197685,0.11820825,-0.0075800465,0.21474753,-0.5212877,-0.39898726,0.9229541,-0.35561588,0.110875204,0.58500904,-0.2994149,-0.27076745,1.7019984,0.40124828,0.20039178,0.62422276,200.0,-146.41741744650753,200.0,200.0,-165.07846221819779,6.791162955801525,200.0,200.0,200.0,200.0,41.16070484164425,47.80368595543786,0.07480964,-0.1116272,-0.7149954,1.6078331,-1.0423138,0.03988744,0.09259887,0.069789395,-0.56133014,1.5481546,-0.91185915,-0.1934536,12.486813,0.69085383,1.0904565,2.294103,-8.325343,-10.579478,10.324682,1.5841188,-0.3439537,2.364165,-0.15160093,4.2949505
70,0.55049974,-0.6363498,-0.086288475,-0.09226697,-0.04052797,-0.99490917,1.0,0.0,0.0,0.14210089,-0.12985407,0.13130087,0.00036132336,-0.22040743,0.04255453,0.12603459,0.05321622,0.2564882,-0.019714713,-0.032410443,-0.043201752,0.093928985,-0.19185685,0.35627964,-0.12986444,0.53392386,0.4864548,-0.1153412,-0.21909535,0.18354812,0.19140232,0.49875298,1.1893424,-0.8662086,1.0205781,-1.2460167,-1.3308913,0.22856443,0.4317251,-0.78905165,1.0168331,-1.1314985,-1.0200527,-0.44887412,-0.35215685,-200.0,-200.0,200.0,200.0,-29.098268042430107,200.0,-200.0,-200.0,200.0,-200.0,200.0,200.0,0.14210089,-0.12985407,-0.66869915,1.6003613,-1.0204074,0.04255453,0.12603459,0.05321622,-0.5435118,1.5802853,-0.83241045,-0.043201752,1.8785797,-3.8371367,7.1255927,-2.5972886,10.678477,9.729096,-2.306824,-4.381907,3.6709623,3.8280463,9.9750595,23.786848
71,-0.09436467,-0.13802223,0.772874,-0.10682109,-0.046750806,-0.99317855,1.0,0.0,0.0,0.10665064,-0.1487902,0.16800874,-0.024263144,-0.066982925,0.1612263,0.049196154,0.029558301,0.27260453,0.007556677,-0.03657055,0.08360809,-0.3503629,-0.0399309,-0.0083441995,-0.0066070887,0.70532465,0.4666875,-0.6110696,-0.03397791,0.0017185261,0.09424298,-0.44574198,0.1806742,0.23843177,-0.2823898,-0.20126638,0.70669115,0.016002718,-0.3276775,0.34050465,0.017615974,-0.005146401,-0.39437312,-0.17873333,-0.9149453,-200.0,200.0,-200.0,-200.0,-200.0,-200.0,-200.0,200.0,-200.0,-200.0,-162.09699989839294,112.49742810427057,0.10665064,-0.1487902,-0.63199127,1.5757369,-0.86698294,0.1612263,0.049196154,0.029558301,-0.5273955,1.6075567,-0.83657056,0.08360809,-7.007258,-0.79861796,-0.16688399,-0.13214177,14.106493,9.33375,-12.221392,-0.6795582,0.034370523,1.8848596,-8.91484,3.613484
72,0.17585033,0.5160959,-0.028789673,-0.09853041,-0.048130244,-0.99396944,1.0,0.0,0.0,0.08847473,-0.17046253,0.12736994,0.011046886,-0.014824629,0.14976832,-0.011623016,0.02306936,0.25264895,0.013261437,-0.08759338,0.014670625,0.12234837,-0.15101516,-0.3621224,0.32039058,0.07453598,-0.48735538,-0.053882297,-0.01960905,-0.18131395,-0.024560636,-0.19533563,-0.77489424,0.61078215,0.40517187,-0.29272655,-0.42269734,-1.4946091,-0.44772825,1.2270999,0.49528778,-0.22436775,-0.87749434,-0.09805107,-0.08498921,200.0,12.093373422267431,-200.0,-200.0,14.032971444795976,-200.0,200.0,-86.49997180487875,-200.0,200.0,-18.20255620150091,-200.0,0.08847473,-0.17046253,-0.6726301,1.6110469,-0.81482464,0.14976832,-0.011623016,0.02306936,-0.54735106,1.6132615,-0.8875934,0.014670625,2.4469674,-3.0203032,-7.2424474,6.4078116,1.4907196,-9.7471075,-1.0776459,-0.392181,-3.6262789,-0.4912127,-3.9067125,-15.497885
73,-0.4978747,1.138409,-0.6905263,-0.06338346,-0.042006303,-0.9971048,1.0,0.0,0.0,0.16605721,-0.1752903,0.04009074,0.056099296,-0.10359591,-0.02541115,0.04961417,0.052063376,0.19575155,-0.004663825,-0.093310595,-0.046431977,0.60756755,0.063449465,-0.49618015,0.14213437,-0.86691946,-0.91808426,0.6012824,0.26957402,-0.3721678,-0.14365506,-0.0058972808,-0.09138476,-0.72743225,-0.3358203,1.7171783,-0.5661943,0.0057942756,0.46395746,-0.4723213,-0.9831561,2.1688178,0.070947886,0.54284775,0.37510666,200.0,200.0,-200.0,-200.0,-3.2117366684691895,21.025502599884263,200.0,200.0,-200.0,-200.0,-200.0,70.46163802469027,0.16605721,-0.1752903,-0.7599093,1.6560993,-0.9035959,-0.02541115,0.04961417,0.052063376,-0.60424846,1.5953362,-0.8933106,-0.046431977,12.151351,1.2689893,-9.923603,2.8426874,-17.338388,-18.361685,12.025648,5.39148,-7.4433556,-2.8731012,-0.11794561,-1.8276951
74,0.1454113,0.6108439,-0.033171635,-0.029270943,-0.035768773,-0.99893135,1.0,0.0,0.0,0.23530175,-0.19391587,-0.02330947,0.051051974,-0.17095804,-0.10178186,0.10189919,0.06684333,0.13613272,-0.014767528,-0.01537621,0.024687376,0.13186315,-0.21240103,-0.16345102,-0.1661323,0.09578621,0.056046486,-0.049156744,-0.10561638,-0.28351137,0.21194024,0.26241347,0.43738985,-0.70200616,0.44716406,1.0482738,-0.18761101,0.42316324,0.8603873,-0.45993915,-0.3161642,1.2662627,0.19533086,0.32220757,-0.15425998,-200.0,-200.0,200.0,-25.201446898410296,200.0,200.0,-200.0,-98.13163463480512,200.0,-200.0,200.0,200.0,0.23530175,-0.19391587,-0.8233095,1.651052,-0.97095805,-0.10178186,0.10189919,0.06684333,-0.6638673,1.5852325,-0.8153762,0.024687376,2.6372628,-4.2480206,-3.2690203,-3.322646,1.9157242,1.1209297,-0.98313487,-2.1123276,-5.6702275,4.238805,5.2482696,8.747797
75,0.23456928,-0.07866294,0.7074983,-0.020428712,-0.043233264,-0.9988561,1.0,0.0,0.0,0.20769078,-0.2254986,-0.024602175,0.0049886703,-0.05093074,0.023189746,0.025091223,0.039770797,0.10042304,0.035186768,0.08614975,0.010491321,-0.3545024,-0.11178253,0.113691546,-0.2609425,0.9706335,1.10018,-0.65522045,-0.17084791,-0.068973556,0.24214469,0.5142161,-0.3565726,0.0065980656,0.60233605,-0.114935264,0.48786888,-0.5712223,-0.10328919,0.41206828,0.66722697,0.48763087,-1.135381,-0.47908032,-0.24620345,-200.0,-200.0,200.0,93.88900733915582,-83.33214077519233,-55.30022840165037,-200.0,200.0,200.0,-200.0,200.0,200.0,0.20769078,-0.2254986,-0.8246022,1.6049887,-0.85093075,0.023189746,0.025091223,0.039770797,-0.699577,1.6351868,-0.71385026,0.010491321,-7.0900483,-2.2356505,2.273831,-5.2188497,19.41267,22.003601,-13.104409,-3.416958,-1.3794711,4.8428936,10.284323,-7.131452
76,-0.28931504,-0.22854412,0.0755495,-0.027386382,-0.040773463,-0.998793,1.0,0.0,0.0,0.13861673,-0.2190006,-0.02322048,-0.016110659,0.03729415,0.13299319,-0.043364383,0.031177422,0.11140919,0.055974364,0.08217573,-0.070297144,-0.32459888,0.14974277,-0.0668906,0.021363301,0.006321019,0.098037526,-0.08674636,0.061885633,0.16554968,-0.0077616507,-0.45685259,-0.38355106,0.56100285,-0.7326336,-0.758696,0.6107104,-1.1359824,-0.9620551,1.1147206,-0.1123364,-0.1414817,-0.8680368,-0.5309995,0.39797428,200.0,200.0,200.0,-200.0,-200.0,32.213629570365754,59.91096895837279,200.0,-130.31405824822184,200.0,-200.0,-200.0,0.13861673,-0.2190006,-0.8232205,1.5838894,-0.76270586,0.13299319,-0.043364383,0.031177422,-0.6885908,1.6559744,-0.7178243,-0.070297144,-6.491977,2.9948552,-1.337812,0.42726603,0.12642038,1.9607505,-1.734927,1.2377126,3.3109934,-0.15523301,-9.137052,-7.671021
77,0.29908928,0.4045676,-0.636748,-0.022125999,-0.04288255,-0.9988351,1.0,0.0,0.0,0.12653552,-0.22028492,-0.06841415,0.02313304,-0.06763774,0.048343986,0.0010113794,0.017870441,0.12635404,0.04002607,-0.07730138,-0.03584834,0.15646419,-0.13150412,-0.35775587,0.3329323,-0.9584916,-0.84927094,0.47511998,-0.16286843,0.0026153277,-0.14030801,-0.95862925,0.62544143,-0.093969665,0.4034768,1.2927685,-0.20937926,-0.0587818,0.11023904,-0.5521569,0.571496,-0.08823715,-0.38833243,-0.26715052,0.2620943,200.0,-121.9300471700509,-200.0,-200.0,29.343048597994198,200.0,200.0,-200.0,-200.0,200.0,-200.0,-200.0,0.12653552,-0.22028492,-0.86841416,1.6231331,-0.86763775,0.048343986,0.0010113794,0.017870441,-0.673646,1.6400261,-0.8773014,-0.03584834,3.1292837,-2.6300824,-7.1551175,6.6586456,-19.169832,-16.985418,9.502399,-3.2573683,0.052306555,-2.80616,-19.172585,12.508828
78,-0.24408525,0.45358372,0.2900785,-0.0046691797,-0.0430246,-0.9990631,1.0,0.0,0.0,0.10252753,-0.21817389,-0.1249606,0.049694657,-0.15359408,-0.017433481,0.035196424,0.00751839,0.12095171,-0.0032644272,-0.17077303,0.06643587,-0.32155067,0.1311306,-0.21812283,-0.024946673,0.0021144212,0.09727006,-0.07896518,0.04109632,-0.051857974,-0.27796277,-0.21562107,0.42078915,-0.4400242,0.13653037,0.89425516,-0.37585354,0.4278822,0.8324123,-0.5794194,-0.35412532,0.5305274,-0.8553303,1.0073574,-0.70449233,-200.0,200.0,-200.0,-200.0,31.83399993622382,-30.969771401102776,-112.71451012563983,200.0,200.0,-200.0,200.0,200.0,0.10252753,-0.21817389,-0.9249606,1.6496947,-0.9535941,-0.017433481,0.035196424,0.00751839,-0.6790483,1.5967356,-0.97077304,0.06643587,-6.431013,2.622612,-4.3624563,-0.49893346,0.042288423,1.9454011,-1.5793035,0.82192636,-1.0371594,-5.5592556,-4.3124213,8.415783
79,-0.0560533,-0.21898572,0.70463306,-0.0016776922,-0.03826548,-0.9992662,1.0,0.0,0.0,-0.013573045,-0.1819831,-0.12966812,0.009678602,-0.058847785,0.10418507,-0.04849189,0.008625782,0.13064861,-0.04025781,-0.107860625,0.015760794,-0.7497313,0.21488445,0.1418201,-0.34531295,0.7734637,1.016641,-0.67961526,-0.02615793,0.15710838,-0.2060359,0.73980826,-0.7600185,0.5373755,-0.46320525,0.21502343,1.2334567,-0.8560599,-0.05418434,0.68737376,0.13322073,-0.046213955,0.9585083,-0.37326396,-0.6042207,-200.0,-200.0,200.0,-200.0,200.0,-200.0,-185.27371016430732,200.0,200.0,-200.0,200.0,200.0,-0.013573045,-0.1819831,-0.9296681,1.6096786,-0.8588478,0.10418507,-0.04849189,0.008625782,-0.6693514,1.5597422,-0.90786064,0.015760794,-14.994626,4.297689,2.836402,-6.906259,15.4692745,20.33282,-13.592305,-0.5231586,3.1421676,-4.120718,14.7961645,-15.200371
80,-0.20110151,-0.3004904,0.62386507,-0.01482606,-0.030866846,-0.99941355,1.0,0.0,0.0,-0.060564604,-0.17863247,-0.10471451,0.004745245,-0.0014901161,0.16805707,-0.123278454,0.026590647,0.13921195,-0.023264647,-0.10239583,-0.20346615,0.09160833,-0.072758324,0.15297365,0.0935031,-0.15208723,-0.1495512,-0.116068535,0.14826643,-0.05042251,0.30066213,-0.43091226,-1.104178,1.1147903,-0.07971448,-0.69637114,-0.14123335,-0.96431684,-0.6264201,0.7272073,0.1784815,-0.80611473,-0.7202228,-0.53968793,0.9660271,200.0,72.05868179750999,-200.0,200.0,-200.0,200.0,200.0,-200.0,200.0,200.0,-200.0,-200.0,-0.060564604,-0.17863247,-0.9047145,1.6047453,-0.8014901,0.16805707,-0.123278454,0.026590647,-0.66078806,1.5767354,-0.90239584,-0.20346615,1.8321666,-1.4551665,3.059473,1.870062,-3.0417445,-2.991024,-2.3213706,2.9653287,-1.0084502,6.0132427,-8.618245,-22.083559
81,-0.5416955,0.35247904,-0.11155671,-0.011287217,-0.014119211,-0.9998366,1.0,0.0,0.0,0.0033930088,-0.17308468,-0.09125817,0.009030223,-0.13304573,0.034925897,-0.07811463,0.074051864,0.10903156,0.022155762,-0.24001414,-0.31634197,0.4792029,0.12631728,-0.051481914,0.15253198,-0.9620722,-0.893428,0.50361,0.27829725,-0.22864716,0.16073544,-0.64949626,-0.12076056,-0.47988707,-0.60724413,0.13676393,-0.6420961,0.25979847,0.15172145,0.10450773,-1.0839411,1.8876939,-0.5429544,0.07895188,0.78199023,200.0,-51.439004822164264,-200.0,-200.0,51.02256595421386,200.0,200.0,127.08873825117045,-200.0,-200.0,-200.0,-200.0,0.0033930088,-0.17308468,-0.8912582,1.6090302,-0.93304574,0.034925897,-0.07811463,0.074051864,-0.69096845,1.6221558,-1.0400141,-0.31634197,9.584058,2.5263455,-1.0296383,3.0506396,-19.241444,-17.86856,10.0722,5.5659447,-4.572943,3.2147088,-12.989924,-2.4152112
82,0.1168871,-0.2448922,0.31589192,-0.010566372,-0.006644045,-0.9999221,1.0,0.0,0.0,0.053464673,-0.16986841,-0.07072699,0.011442065,-0.21740812,-0.0294331,0.0130928485,0.09576801,0.09919906,0.014049411,-0.26423293,-0.23261589,0.045865454,-0.0723311,0.2249804,-0.08660366,0.015750406,0.16004553,0.2661626,-0.028498355,0.11215315,-0.20361643,0.31036997,0.856073,-0.61682427,0.44855878,-0.17283767,-0.6533933,0.49628508,0.5845972,-0.46433333,-0.15068048,0.41955084,-0.26660833,0.20439698,-0.15536584,-108.4881125974062,-200.0,200.0,-200.0,200.0,200.0,-200.0,-200.0,200.0,-200.0,200.0,200.0,0.053464673,-0.16986841,-0.870727,1.6114421,-1.0174081,-0.0294331,0.0130928485,0.09576801,-0.70080096,1.6140494,-1.064233,-0.23261589,0.91730905,-1.446622,4.499608,-1.7320731,0.3150081,3.2009106,5.323252,-0.5699671,2.243063,-4.0723286,6.2073994,17.12146
83,0.2309132,-0.18575498,0.635085,-0.019747132,-0.013810767,-0.9997096,1.0,0.0,0.0,-0.00992189,-0.17506847,-0.036443353,-0.024094582,-0.10941541,0.10172246,0.0025900071,0.07942841,0.14278781,-0.057987213,-0.13943303,-0.115616456,-0.61775213,0.0124470955,0.12092433,-0.25019735,0.811457,0.90165246,-0.31779978,-0.11947868,0.27142447,-0.43475404,0.67523444,0.19183284,0.44443884,0.09319773,-1.0098255,0.7605564,-1.0389699,-0.29815346,-0.19038996,0.44849738,-0.31983387,0.6464772,-0.5150048,-0.6712031,-200.0,-200.0,8.722800960232917,200.0,-200.0,-200.0,-200.0,200.0,-200.0,-200.0,-200.0,-200.0,-0.00992189,-0.17506847,-0.83644336,1.5759054,-0.9094154,0.10172246,0.0025900071,0.07942841,-0.6572122,1.5420128,-0.93943304,-0.115616456,-12.355042,0.2489419,2.4184866,-5.003947,16.22914,18.033049,-6.355995,-2.3895736,5.428489,-8.695081,13.504688,3.8366568
84,-0.39794397,0.34774923,0.4157973,-0.016830655,-0.00860621,-0.9998213,1.0,0.0,0.0,-0.08685548,-0.14829057,-0.04100132,-0.037317157,-0.05180204,0.1717337,-0.06871856,0.08347603,0.14044428,-0.059946418,-0.107212424,-0.1678035,-0.19319098,0.22806127,-0.15278292,0.0984629,-0.13561173,-0.11380064,-0.4644885,0.14220081,-0.17806415,0.18845277,-0.2709453,-0.70007414,0.9669354,-0.5342308,0.46524167,0.00209897,-0.834557,-0.5238427,0.7388773,-0.5168303,0.27773488,0.17010361,-0.10313545,0.2321789,-200.0,200.0,-200.0,200.0,-200.0,-200.0,200.0,200.0,-200.0,200.0,-200.0,-200.0,-0.08685548,-0.14829057,-0.84100133,1.5626829,-0.85180205,0.1717337,-0.06871856,0.08347603,-0.65955573,1.5400536,-0.90721244,-0.1678035,-3.8638196,4.5612254,-3.0556583,1.969258,-2.7122345,-2.2760127,-9.28977,2.844016,-3.561283,3.7690551,-5.418906,-14.001483
85,0.009883253,-0.3908278,-0.23660946,-0.018510124,-0.0019410853,-0.9998268,1.0,0.0,0.0,-0.056426108,-0.12835662,-0.03664893,-0.01817131,-0.18277997,0.052878343,-0.103341565,0.088858,0.12780887,-0.013776183,-0.112018764,-0.1964657,0.417042,0.027133528,0.13836123,0.2133085,-1.0039119,-0.85543936,0.06270663,-0.06906786,0.044194516,0.25620866,0.014984368,0.31223357,-0.09530824,-0.35367727,0.6282291,-0.52715015,-0.19527324,0.20429125,0.39428762,0.2103464,0.76700974,-0.76702243,-0.5287606,0.831517,200.0,-200.0,200.0,121.77917387213233,3.441273497405417,200.0,200.0,-200.0,200.0,-155.76030600563183,-200.0,-200.0,-0.056426108,-0.12835662,-0.83664894,1.5818287,-0.98278,0.052878343,-0.103341565,0.088858,-0.67219114,1.5862238,-0.9120188,-0.1964657,8.340839,0.54267055,2.7672246,4.26617,-20.078236,-17.108788,1.2541325,-1.3813571,0.8838903,5.124173,0.29968736,6.2446713
86,0.009815259,-0.9751349,-0.16300929,-0.04671717,-0.0024897829,-0.99890506,1.0,0.0,0.0,-0.0140842665,-0.12426791,0.023899436,-0.009461403,-0.28242642,-0.0064955475,-0.038453735,0.08145283,0.17567533,-0.0005812645,-0.20582324,-0.034893796,0.039845306,0.0042405757,0.42744836,-0.07782709,-0.11677494,0.16632828,0.51264197,0.003921104,0.4015081,-0.094896846,-0.6644229,1.0888114,-0.37329698,0.15480721,-1.2789077,-0.99984103,0.57977057,0.8310388,-0.50408864,0.21561879,-1.0527762,-1.0909147,-0.23446788,-0.4685283,200.0,200.0,200.0,-200.0,-17.437456475535782,200.0,-200.0,-200.0,200.0,-200.0,200.0,200.0,-0.0140842665,-0.12426791,-0.7761006,1.5905386,-1.0824264,-0.0064955475,-0.038453735,0.08145283,-0.6243247,1.5994188,-1.0058233,-0.034893796,0.7969061,0.08481151,8.548967,-1.5565417,-2.3354988,3.3265655,10.252839,0.078422084,8.030162,-1.8979368,-13.288458,21.776228
87,-0.42029017,-0.28239262,0.4853564,-0.07045222,0.007875137,-0.9974841,1.0,0.0,0.0,-0.07313326,-0.1018874,0.08640486,-0.0468024,-0.19716823,0.13037935,0.008482933,0.106294,0.232265,-0.034077883,-0.2584836,0.0723231,-0.5473574,0.181548,0.22585729,-0.2752758,0.8719902,1.1088947,0.004763838,0.18712984,0.18671305,-0.22465603,0.019683035,0.08702547,0.39260858,-0.72170734,-0.85303,0.5993851,-0.16701777,-0.21181133,-0.8182906,-0.39362478,-0.72226137,-0.018747509,0.46239775,-0.69552785,-200.0,48.1102560449267,-200.0,-200.0,59.906910471668965,-200.0,-112.07103001626575,200.0,-200.0,-200.0,200.0,200.0,-0.07313326,-0.1018874,-0.71359515,1.5531976,-0.99716824,0.13037935,0.008482933,0.106294,-0.567735,1.5659221,-1.0584836,0.0723231,-10.947147,3.63096,4.5171456,-5.5055156,17.439804,22.177895,0.09527676,3.7425966,3.734261,-4.4931207,0.3936607,1.7405094
88,0.20242587,0.26687676,0.5912527,-0.0701758,0.013097316,-0.9974487,1.0,0.0,0.0,-0.10731669,-0.10919494,0.07372749,-0.018164515,-0.084693015,0.19330508,-0.05151214,0.11281284,0.24052036,-0.05600524,-0.14638102,-0.018059451,0.02465926,-0.14167291,-0.22320239,0.31018198,0.14140917,-0.111825965,-0.53851384,-0.094600275,-0.09282921,0.0013284497,1.0021743,-0.893818,0.8610789,0.13208625,0.14419705,0.4581929,-0.59158653,-0.52577585,0.15419367,0.10705605,0.046545953,0.3840515,0.04082504,0.2507721,-200.0,-200.0,-200.0,93.65679845085273,200.0,-200.0,200.0,-200.0,-200.0,200.0,-200.0,-200.0,-0.10731669,-0.10919494,-0.7262725,1.5818355,-0.884693,0.19330508,-0.05151214,0.11281284,-0.55947965,1.5439948,-0.94638103,-0.018059451,0.49318516,-2.8334582,-4.464048,6.2036395,2.8281834,-2.2365193,-10.770277,-1.8920054,-1.8565842,0.026568994,20.043484,-17.87636
89,-0.18730314,0.18396382,0.18789122,-0.06000183,0.01547323,-0.99807835,1.0,0.0,0.0,-0.040478893,-0.1170678,0.03758657,0.05948603,-0.16457283,0.06340039,-0.09240957,0.11448072,0.19900471,-0.018819928,-0.046025515,-0.087221585,0.5857457,0.0336406,-0.13395283,0.45131752,-0.81621534,-1.0897602,0.05799646,0.06488798,-0.26958773,0.3210734,0.20582695,0.105202734,-0.39101177,0.018198073,0.37353936,-1.0311915,-0.6595658,0.24913374,1.0734546,-0.61661947,1.4475964,-0.9355166,-0.14543615,0.46809557,200.0,-69.11857117856226,-53.73919496936418,200.0,-47.36604762942753,200.0,200.0,200.0,200.0,200.0,-139.10400152552756,-200.0,-0.040478893,-0.1170678,-0.76241344,1.659486,-0.96457285,0.06340039,-0.09240957,0.11448072,-0.6009953,1.5811801,-0.8460255,-0.087221585,11.714913,0.672812,-2.6790564,9.02635,-16.324306,-21.795204,1.1599292,1.2977595,-5.391754,6.4214683,4.116539,2.1040547
90,-0.16834146,-0.46214768,0.14304623,-0.06669024,0.023351956,-0.9975004,1.0,0.0,0.0,0.028449057,-0.10245821,0.04902345,0.112752914,-0.3330533,-0.051365267,-0.03340089,0.12007526,0.18464637,0.006664753,-0.06905264,0.038443197,0.15015897,0.09947808,0.2111196,0.117910616,-0.71689266,-0.15105365,0.4850379,-0.0019429493,0.08767194,-0.032464184,-0.16687106,0.9095034,-0.39081475,-0.05658266,-0.9128185,-1.4460666,0.37724406,0.37197968,-0.43444434,-0.15394141,0.37083173,-1.1455412,0.11899628,-0.3731366,200.0,-200.0,200.0,-200.0,13.181963193412912,-19.73601649073248,-200.0,149.34708110620872,200.0,-200.0,65.87733738163149,200.0,0.028449057,-0.10245821,-0.75097656,1.7127529,-1.1330533,-0.051365267,-0.03340089,0.12007526,-0.61535364,1.6066648,-0.86905265,0.038443197,3.0031793,1.9895616,4.222392,2.3582122,-14.3378525,-3.021073,9.700758,-0.038858984,1.7534388,-0.64928365,-3.337421,18.190067
