step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11
138,-0.06143804,-0.20878986,0.012767849,-0.036045697,-0.044602025,-0.9983543,1.0,0.0,0.0,-0.06936322,-0.049764458,1.23381615e-05,0.07750821,-0.108234406,0.3050375,-0.003908405,-0.10180861,0.2047813,-0.041065574,-0.20653123,0.10237596,0.052564908,0.05336066,0.24211052,-0.24256352,0.21233669,0.026227355,0.029402668,0.04076552,0.19914944,-0.18089195,-0.5253349,-0.08204984,-0.69419354,0.19226237,-0.46534526,-0.16566467,-0.13657749,-0.717388,-1.0117105,-0.30402562,-0.050226532,-0.09854324,-0.3220544,-0.36687282,-88.61677,204.23285,193.84413,-222.80882,-7.977763,-200.11974,-199.60258,207.69131,192.76614,-221.10507,-200.05273,-199.991,-0.06936322,-0.049764458,-0.7999877,1.6775082,-0.9082344,0.3050375,-0.003908405,-0.10180861,-0.5952187,1.5589345,-1.0065312,0.10237596,1.0512981,1.0672132,4.8422103,-4.85127,4.2467337,0.5245471,0.58805335,0.81531036,3.9829888,-3.6178389,-10.506698,-1.6409968
139,-0.06867945,0.3064227,0.5155991,-0.032458827,-0.041605357,-0.9986067,1.0,0.0,0.0,-0.10915113,-0.030511506,0.027083695,0.028365731,-0.10425162,0.22609593,-0.053509366,-0.10149656,0.20947438,-0.057135105,-0.25667256,0.016932292,-0.38227096,0.10466057,0.034370936,-0.13938424,-0.0031290364,-0.80800056,-0.46284232,-0.021630319,-0.09899753,0.0762388,-0.09938291,-0.6471566,0.46230125,-0.33761168,0.3492346,0.82608235,0.14764218,0.30823636,0.6522383,0.31873387,0.8038059,0.87060565,0.48056787,0.040632848,-169.5887,-122.57208,0.9160919,328.51447,1.4957771,-283.66357,-232.68633,-85.56081,327.925,550.3335,57.947998,-119.44898,-0.10915113,-0.030511506,-0.7729163,1.6283658,-0.90425164,0.22609593,-0.053509366,-0.10149656,-0.5905256,1.5428649,-1.0566726,0.016932292,-7.645419,2.0932114,0.6874187,-2.7876847,-0.06258073,-16.160011,-9.256846,-0.43260637,-1.9799507,1.5247761,-1.9876581,-12.943131
140,-0.18927799,-0.37824008,0.14898649,-0.036191486,-0.035841666,-0.998702,1.0,0.0,0.0,-0.13288534,-0.01725778,0.04349786,0.028351545,-0.04598546,0.1362759,-0.08809256,-0.096401535,0.21297961,-0.022999167,-0.20434481,-0.037209354,0.08880627,0.03534777,0.12827413,0.10489289,0.36578128,-0.15756172,0.06173817,0.067756645,0.11825692,0.23549409,0.56102145,0.029602667,0.1444673,-0.22036763,-0.33655283,-0.18042299,0.06587146,0.5961971,0.67179114,-0.521762,0.049991675,-0.8959076,-0.1599099,0.6112947,203.34114,-346.14008,-34.82292,363.77814,-184.5378,130.41092,196.49962,214.7973,212.38742,181.06116,200.44035,176.41116,-0.13288534,-0.01725778,-0.75650215,1.6283516,-0.8459855,0.1362759,-0.08809256,-0.096401535,-0.5870204,1.5770009,-1.0043448,-0.037209354,1.7761254,0.7069554,2.5654826,2.0978577,7.3156257,-3.1512344,1.2347634,1.3551329,2.3651383,4.709882,11.220428,0.59205335
141,0.36227646,0.19907212,-0.4856871,-0.03848686,-0.0407598,-0.9984275,1.0,0.0,0.0,-0.074318916,-0.036288727,0.039895356,0.06783748,-0.015927494,0.16153125,-0.03289866,-0.103326716,0.22643828,0.0036748648,-0.15845716,0.045927748,0.43081266,-0.19949427,-0.13395517,0.25668487,0.077435724,0.3728586,0.44739443,-0.11875715,0.022286875,0.051975932,0.045836326,0.7318248,-0.069976725,0.78581643,0.24282293,-0.40737483,-0.12529585,0.13306013,-0.5081535,0.8137203,0.3547737,-0.22073545,-0.2388024,-0.5117032,53.81868,-213.93417,-33.40902,110.51764,-16.545448,164.54956,193.1796,-183.37398,-152.82428,-197.24307,-56.374886,200.35297,-0.074318916,-0.036288727,-0.76010466,1.6678375,-0.8159275,0.16153125,-0.03289866,-0.103326716,-0.5735617,1.6036749,-0.9584572,0.045927748,8.616253,-3.9898853,-2.6791034,5.1336975,1.5487145,7.4571724,8.947888,-2.375143,0.44573748,1.0395186,0.9167265,14.636497
142,-0.15880439,-0.1855593,0.10588809,-0.039532606,-0.044134013,-0.9982432,1.0,0.0,0.0,-0.035258327,-0.051487755,0.05100757,0.08786309,-0.04684621,0.17258114,0.012797689,-0.10575037,0.2564063,-0.012892365,-0.18109989,0.11517906,0.03181888,0.024563916,0.18432671,-0.012332352,-0.23493247,-0.09165628,0.044614594,0.0759999,0.22160614,-0.18118946,-0.1368222,0.030888287,-0.7747434,0.17976664,-0.4319415,-0.66550523,-0.09995721,-0.4957466,-0.8875286,-0.49388278,0.14127031,-0.9396481,0.34816194,-0.4268832,-113.37062,138.01349,152.29129,-118.395805,-26.56752,-37.72084,-200.33371,215.51785,-5.819083,-225.69997,7.9375563,-199.81929,-0.035258327,-0.051487755,-0.74899244,1.6878631,-0.8468462,0.17258114,0.012797689,-0.10575037,-0.5435937,1.5871077,-0.9810999,0.11517906,0.63637763,0.49127832,3.6865342,-0.24664703,-4.6986494,-1.8331256,0.89229184,1.519998,4.4321227,-3.623789,-2.7364438,0.6177657
143,-0.028466983,0.41771233,0.5544562,-0.034214657,-0.039498698,-0.9986336,1.0,0.0,0.0,-0.07966581,-0.037352942,0.067802966,0.07631433,-0.07423639,0.07708571,-0.034455758,-0.09856874,0.27025598,-0.046987057,-0.16930282,0.047144398,-0.43326712,0.095887035,0.010843328,-0.10817695,-0.082638316,-0.7949644,-0.44272685,0.024114495,-0.07134665,-0.051977333,0.013292724,-0.56428427,0.50295705,-0.15715744,-0.06494381,0.47739938,0.24049543,0.34454668,0.5157259,-0.025659472,1.1700351,0.73599845,1.1803222,-0.27325693,-205.3267,233.33221,-127.460495,-156.83707,22.787025,-200.13483,-230.50494,104.67897,336.4817,627.25085,-86.37602,-33.374725,-0.07966581,-0.037352942,-0.73219705,1.6763144,-0.8742364,0.07708571,-0.034455758,-0.09856874,-0.529744,1.553013,-0.96930283,0.047144398,-8.665342,1.9177407,0.21686655,-2.163539,-1.6527663,-15.899287,-8.854537,0.48228988,-1.4269329,-1.0395466,0.26585448,-11.285686
144,0.121721275,0.24714524,-0.16322961,-0.020770272,-0.041967873,-0.99890304,1.0,0.0,0.0,-0.11609204,-0.032322038,0.048734784,0.08929598,-0.03096348,-0.009028035,-0.0703218,-0.09562051,0.24805498,-0.018449783,-0.16390574,-0.06408902,0.018079005,-0.03391597,-0.18063715,0.22213414,0.40103474,-0.13568111,0.029508052,0.005052631,-0.1282417,0.2598266,0.10954914,-0.50366837,0.012799829,0.07645571,0.58541656,-0.28992453,0.13026945,0.7962289,0.7540084,-0.4497761,0.7641446,-0.16217788,0.6281185,0.3974678,190.89816,-266.18137,-223.3884,260.62766,104.7469,183.08476,219.70752,-93.87659,-128.92548,164.30278,74.66517,43.657314,-0.11609204,-0.032322038,-0.7512652,1.689296,-0.8309635,-0.009028035,-0.0703218,-0.09562051,-0.55194503,1.5815502,-0.96390575,-0.06408902,0.3615801,-0.6783194,-3.612743,4.4426827,8.020695,-2.713622,0.590161,0.10105261,-2.5648339,5.196532,2.1909828,-10.073367
145,0.09331091,-0.3298246,-0.68062294,-0.022642773,-0.046431243,-0.99866486,1.0,0.0,0.0,-0.08258571,-0.04594862,0.04242897,0.1193707,0.017296314,0.013634092,-0.021510199,-0.10259264,0.2498638,0.01582694,-0.121802926,-0.077408984,0.22371922,-0.09576853,0.07979449,0.10062249,0.14760445,0.30061373,0.41374215,-0.06622092,0.1224241,0.096081756,0.30012333,0.28816375,-0.28540277,0.44245034,-0.2829306,-0.5953548,-0.31623286,0.002683715,-0.4674747,0.20176439,-0.3064001,-0.36328572,-0.18224715,0.30356404,-4.4313064,-111.94711,105.45702,-24.581985,-47.63627,115.50376,208.66547,-269.89172,-56.922546,-157.89056,58.663635,223.23782,-0.08258571,-0.04594862,-0.75757104,1.7193707,-0.7827037,0.013634092,-0.021510199,-0.10259264,-0.5501362,1.615827,-0.92180294,-0.077408984,4.4743843,-1.9153707,1.5958898,2.0124497,2.9520888,6.0122743,8.274843,-1.3244183,2.448482,1.921635,6.0024667,5.7632747
146,-0.3872586,0.31056765,-0.13453402,-0.020964917,-0.040028654,-0.9989786,1.0,0.0,0.0,-0.08717073,-0.039644837,0.042066276,0.12295568,-0.02618599,0.022402726,0.01594089,-0.1005854,0.24923635,0.028080463,-0.122694135,0.035135653,-0.2226758,0.13351087,-0.0671538,-0.050853122,-0.5081708,-0.040920433,-0.0006402368,0.07786057,-0.11074797,0.022943685,-0.11895428,0.63193303,-0.45685366,-0.50462586,0.47952512,-0.13949922,0.10621704,-0.29061946,-0.6778484,-0.53634024,0.52670884,-0.6960624,0.32308912,-0.6044585,-201.2356,214.50314,-172.48985,-204.61209,-173.9639,-6.6567144,-199.24341,200.46092,-207.03615,-219.96786,-17.270872,-33.401073,-0.08717073,-0.039644837,-0.75793374,1.7229557,-0.826186,0.022402726,0.01594089,-0.1005854,-0.55076367,1.6280805,-0.92269415,0.035135653,-4.453516,2.6702175,-1.3430759,-1.0170624,-10.163416,-0.8184086,-0.012804735,1.5572114,-2.2149594,0.4588737,-2.3790855,12.63866
147,0.1602441,-0.29874647,0.3162303,-0.021811405,-0.03638496,-0.99909973,1.0,0.0,0.0,-0.1788237,-0.038981088,0.06394726,0.08478594,-0.0533123,-0.05276089,-0.035695653,-0.1130666,0.26010978,-0.0035482645,-0.074774146,0.08704305,-0.59954256,-0.113044195,0.25252587,-0.30927074,0.168987,-0.53279555,-0.44369918,-0.15997104,0.17538927,-0.24735157,0.42035222,-0.01740373,0.54908717,0.2785483,-0.41718546,0.31755784,0.5046384,0.014735722,0.35667554,0.41686684,0.047848143,0.090635404,0.65869784,-0.4401684,-36.918713,-258.36667,135.38574,-241.72124,198.69034,-5.2559953,-174.77487,456.49634,438.74002,706.27325,-195.98965,-89.90749,-0.1788237,-0.038981088,-0.73605275,1.684786,-0.8533123,-0.05276089,-0.035695653,-0.1130666,-0.5398902,1.5964518,-0.87477416,0.08704305,-11.990851,-2.2608838,5.050517,-6.185415,3.37974,-10.6559105,-8.873983,-3.1994207,3.5077853,-4.9470315,8.407044,-0.3480746
148,-0.30503544,0.28649837,-0.21669817,-0.021120165,-0.032172758,-0.9992591,1.0,0.0,0.0,-0.24826188,-0.040729858,0.07342106,0.06880343,0.01974535,-0.07732374,-0.07145502,-0.112864286,0.24991107,0.015188932,0.009815037,0.04220963,-0.14778928,0.062765196,-0.12804,0.10656228,0.50608283,0.14271612,0.023660045,0.115682006,-0.21506889,0.28893894,0.4669295,-0.4246903,0.48422173,-0.59738153,0.25856456,1.2410976,-0.2543236,0.37762508,0.25830758,-0.65044975,0.57786506,0.6242838,0.06937066,-0.51562256,187.86436,-20.148743,-300.9546,275.39905,115.86779,78.444855,207.93542,149.08932,-299.6311,163.7083,33.271072,-138.62447,-0.24826188,-0.040729858,-0.72657895,1.6688035,-0.78025466,-0.07732374,-0.07145502,-0.112864286,-0.55008894,1.615189,-0.790185,0.04220963,-2.9557855,1.2553039,-2.5608,2.1312456,10.121656,2.8543224,0.4732009,2.31364,-4.301378,5.7787786,9.33859,-8.493806
149,0.1152945,-0.39846256,-0.75556254,-0.024241861,-0.029530605,-0.99926984,1.0,0.0,0.0,-0.22783041,-0.054192666,0.06537366,0.10795951,0.04446709,0.026292607,-0.022128541,-0.10449424,0.23468995,0.08441377,0.04516214,-0.10802216,0.30538937,-0.17404073,0.032688648,0.26712587,-0.18949045,0.7597242,0.42859823,-0.017817779,0.037706617,0.39046463,0.06482333,-0.91551477,-0.13767481,-0.091660246,0.023145046,-1.161594,-0.080363914,-0.5533917,-0.32223523,0.65736127,-0.5952634,-0.8807278,-0.25332907,0.39749065,199.76813,-199.07866,232.27841,188.07443,-199.57367,43.60508,186.73175,-152.57635,233.92104,183.19614,-12.7411995,-1.9658307,-0.22783041,-0.054192666,-0.73462635,1.7079595,-0.7555329,0.026292607,-0.022128541,-0.10449424,-0.56531006,1.6844138,-0.7548379,-0.10802216,6.107787,-3.4808147,0.65377295,5.3425174,-3.789809,15.194484,8.571964,-0.35635555,0.75413233,7.809293,1.2964666,-18.310295
150,-0.17392705,0.071589366,-0.3307577,-0.028802682,-0.028173238,-0.999188,1.0,0.0,0.0,-0.18758361,-0.073149204,0.06650251,0.14074934,0.00043541193,0.10259308,0.020589525,-0.0959987,0.2223953,0.15112865,-0.011657655,-0.2187758,0.13733833,-0.038334556,-0.013255424,0.07953381,-0.19847755,0.0737053,0.04120737,0.08600316,-0.14184378,0.2877464,-0.50117254,-0.25823107,-0.36597896,-0.23560311,0.10111996,-0.9267875,0.19858669,-0.55763286,-0.3244744,-0.034972563,-0.17338097,-1.0428185,-0.51574993,0.85628796,-30.534887,4.459603,-69.56758,-216.05304,20.43916,-200.1316,-202.06924,209.89395,-200.56993,-222.66104,-51.97231,200.37328,-0.18758361,-0.073149204,-0.7334975,1.7407494,-0.7995646,0.10259308,0.020589525,-0.0959987,-0.5776047,1.7511287,-0.81165767,-0.2187758,2.7467663,-0.7666911,-0.26510847,1.5906761,-3.969551,1.474106,0.82414734,1.7200632,-2.8368757,5.754928,-10.023451,-5.1646214
151,-0.021041172,0.24429354,0.34547213,-0.022437917,-0.024829714,-0.99943984,1.0,0.0,0.0,-0.21049514,-0.09287295,0.069508255,0.13165116,0.030811667,0.042690866,-0.01995202,-0.08794497,0.18310344,0.19431949,-0.1671921,-0.19733413,-0.28389135,-0.13908377,0.03324166,-0.14615637,0.35013473,-0.6043412,-0.39785954,0.013837685,-0.24623874,0.15627992,-0.83232445,0.4059815,-0.057682455,0.29548013,0.71350104,-0.3158497,0.78655744,-0.099787794,0.43089557,0.056201667,0.6415714,-1.0454195,-0.24365947,0.34985265,-74.586426,-144.84364,4.3101463,-238.5912,34.363785,-199.7805,-209.04689,142.55267,-196.22633,-223.38068,56.341213,201.69618,-0.21049514,-0.09287295,-0.73049176,1.7316512,-0.76918834,0.042690866,-0.01995202,-0.08794497,-0.61689657,1.7943195,-0.9671921,-0.19733413,-5.677827,-2.7816753,0.6648332,-2.9231274,7.0026946,-12.086823,-7.957191,0.2767537,-4.9247746,3.1255984,-16.646488,8.11963
152,-0.5622159,-0.25476602,-0.19066975,-0.023200171,-0.012024595,-0.9996586,1.0,0.0,0.0,-0.21393578,-0.09746087,0.10992473,0.077798486,0.15599132,-0.017278409,-0.045151033,-0.05600483,0.17296094,0.19759774,-0.25920576,-0.047595017,0.19063078,0.07745675,0.26332018,-0.22787869,0.55519986,-0.07492686,0.086641744,0.26074085,0.116185546,-0.108247936,-0.15596628,0.91313946,0.43851894,-0.6597422,-0.79061466,1.170321,0.08767821,0.2470687,0.5208237,-0.9237561,-0.02667772,-1.0155939,-0.019325703,0.07314518,179.30977,298.1604,-251.47636,402.4823,-214.91592,107.525665,200.6934,8.951939,189.2449,-233.52414,199.81825,-16.962048,-0.21393578,-0.09746087,-0.6900753,1.6777985,-0.6440087,-0.017278409,-0.045151033,-0.05600483,-0.6270391,1.7975978,-1.0592058,-0.047595017,3.8126156,1.549135,5.2664037,-4.557574,11.103997,-1.4985372,1.7328348,5.214817,2.323711,-2.1649587,-3.1193256,18.262789
153,0.117131434,0.25150388,-0.8637463,-0.02236793,-0.0051181377,-0.99973667,1.0,0.0,0.0,-0.12935878,-0.1037141,0.12389052,0.06856024,0.18854105,0.041627396,0.012905601,-0.028770637,0.18024081,0.16001225,-0.21827942,0.062140808,0.6067598,-0.13011396,-0.08422925,0.08740312,-0.12021698,0.46290085,0.46023583,0.03284292,-0.028947962,-0.2501837,0.41855666,0.25073862,-0.5361931,0.3437162,0.5019642,0.3073227,0.06956667,-0.11512438,-0.44618285,0.17506255,0.7231792,-0.4204253,0.56408036,-0.59841913,196.04065,-230.19081,-148.75757,203.31631,-128.66057,3.3733044,206.77779,-233.91367,-200.19984,-220.71242,38.849846,-200.7471,-0.12935878,-0.1037141,-0.6761095,1.6685603,-0.61145896,0.041627396,0.012905601,-0.028770637,-0.6197592,1.7600123,-1.0182794,0.062140808,12.135196,-2.6022792,-1.6845851,1.7480624,-2.4043396,9.258017,9.204717,0.6568584,-0.5789592,-5.003674,8.371133,5.0147724
154,-0.32936817,-0.33272153,-0.27146086,-0.02489241,-0.00022153463,-0.99969023,1.0,0.0,0.0,-0.051822033,-0.1102303,0.13041204,0.09464526,0.14744449,0.056686915,0.061370797,-0.0021637052,0.20567703,0.08418214,-0.06033653,0.035027843,0.2098612,0.050778218,0.124404274,0.16476949,-0.19917518,-0.23736647,0.06151386,0.2123745,0.2578474,-0.48975205,1.0939499,-0.4515895,-0.8566135,-0.15381558,-0.73431116,0.38916832,0.14761682,-0.2501428,-0.8523359,-0.9485121,0.29238996,0.25306237,0.58253855,-0.30359447,-202.57222,232.60805,200.54253,181.02908,25.668283,-183.59375,-194.832,144.2771,199.97322,-237.80345,200.04907,-200.6052,-0.051822033,-0.1102303,-0.66958797,1.6946453,-0.6525555,0.056686915,0.061370797,-0.0021637052,-0.594323,1.6841822,-0.86033654,0.035027843,4.197224,1.0155643,2.4880855,3.2953897,-3.9835036,-4.747329,1.2302772,4.24749,5.1569476,-9.795041,21.878998,-9.03179
155,0.049296092,-0.06594776,0.117414996,-0.031339414,0.00416275,-0.99950016,1.0,0.0,0.0,-0.06226552,-0.11807393,0.12268072,0.15681732,0.1401568,-0.03970561,0.021891186,0.01392112,0.23451477,0.016964674,0.16066349,-0.07791307,-0.25782672,-0.104913704,-0.14928252,0.40966532,0.00988634,-0.5150563,-0.39969358,-0.017321153,0.025654724,-0.06328649,0.78236103,-0.4428855,0.2086598,0.39322388,-0.30755398,-0.23738949,-0.45768255,0.39423105,0.067675844,-0.38071007,0.6469273,0.7510441,0.86390924,-0.07581124,-194.37631,-14.10559,-203.90712,78.659706,8.264234,45.031353,-197.99301,-134.63834,177.63965,1022.82294,-239.5333,114.559616,-0.06226552,-0.11807393,-0.6773193,1.7568173,-0.6598432,-0.03970561,0.021891186,0.01392112,-0.56548524,1.6169647,-0.6393365,-0.07791307,-5.156534,-2.098274,-2.9856503,8.193306,0.1977268,-10.3011265,-7.993871,-0.34642306,0.5130945,-1.2657298,15.647221,-8.85771
156,0.045865633,-0.10980857,-0.76088494,-0.0351698,0.0016435776,-0.99938,1.0,0.0,0.0,-0.06271001,-0.13016187,0.09317088,0.22651958,0.06952578,-0.067965515,-0.015902283,0.0033797494,0.2196387,0.05253303,0.30448598,-0.08760975,0.20482151,-0.02110109,-0.15061875,0.30296052,-0.6501916,0.16446625,-0.021456722,-0.06284296,-0.13495332,0.30639425,0.77043545,0.082738034,-0.081116155,0.49716592,-0.04072242,-0.92614084,-0.85591274,0.43294787,0.32841823,-0.20188834,-0.16355026,-0.31617182,0.29714155,-0.04541683,200.43626,198.72824,-201.66995,-224.43213,-200.24477,200.02205,164.25414,-104.207985,-126.67912,214.65007,69.49036,9.91082,-0.06271001,-0.13016187,-0.70682913,1.8265196,-0.73047423,-0.067965515,-0.015902283,0.0033797494,-0.5803613,1.652533,-0.49551404,-0.08760975,4.0964303,-0.42202178,-3.0123749,6.0592103,-13.003832,3.2893248,-0.42913443,-1.2568591,-2.6990664,6.127885,15.408709,1.6547607
157,0.048863437,0.29235524,-0.800011,-0.03006948,-0.0014214165,-0.99954677,1.0,0.0,0.0,-0.049910747,-0.12853041,0.052355826,0.26866996,-0.1341064,0.03680409,0.018885542,-0.008586262,0.18160456,0.10780203,0.3889721,-0.06879587,-0.0023791527,0.039265953,-0.22356252,0.12645635,-1.3203782,0.796585,0.33434254,-0.056976017,-0.224503,0.25771812,0.1427787,0.085633144,-0.54229397,0.078382246,0.58922666,-0.8207704,-0.40090567,-0.31833965,-0.58632904,0.13766675,0.18343818,-0.3600719,-0.14504811,-0.26367414,-66.78569,223.87541,10.002771,-235.18102,-199.92448,116.885666,197.63646,-116.62828,-1.9447784,-36.0338,-181.12654,-15.467718,-0.049910747,-0.12853041,-0.7476442,1.86867,-0.9341064,0.03680409,0.018885542,-0.008586262,-0.61839545,1.707802,-0.4110279,-0.06879587,-0.047583055,0.78531903,-4.4712505,2.529127,-26.407562,15.931701,6.6868505,-1.1395203,-4.49006,5.154362,2.855574,1.7126628
158,-0.45321962,-0.13647456,-0.14139758,-0.028698262,0.007556362,-0.9995595,1.0,0.0,0.0,-0.09460634,-0.09471717,0.043643713,0.26150024,-0.323775,0.11894976,0.04094318,0.002263372,0.16497034,0.13634336,0.34427688,-0.11445768,-0.4088078,0.2627523,0.09876146,-0.16612042,-0.6443779,0.09623926,-0.0733488,0.13632552,0.006887139,0.054132354,-0.52482957,-0.3471074,0.061280504,-0.662133,-0.03163531,-0.72636503,0.14534803,-0.78285766,-0.75419,-0.45722955,-0.2183674,-0.4288103,0.19065964,0.11963566,-209.9686,103.62689,295.822,-189.17978,202.57225,-199.9975,-200.39899,157.54185,51.06797,-214.56726,-200.1951,9.455428,-0.09460634,-0.09471717,-0.7563563,1.8615003,-1.123775,0.11894976,0.04094318,0.002263372,-0.6350297,1.7363434,-0.45572314,-0.11445768,-8.176156,5.255046,1.9752293,-3.3224084,-12.887558,1.9247853,-1.4669759,2.7265105,0.13774277,1.0826471,-10.496592,-6.942148
159,0.10346097,0.3998618,-0.19281185,-0.021733174,0.013275267,-0.99967575,1.0,0.0,0.0,-0.1400448,-0.064645864,0.045161843,0.21581888,-0.3766243,0.06592868,-0.017702209,-0.0026251446,0.14873183,0.1301403,0.27967858,-0.10961973,-0.0743729,0.060751744,-0.055583872,-0.2847847,0.045275826,-0.56103206,-0.4758462,-0.14893006,-0.14761585,-0.10005051,-0.2286901,0.32838964,0.3829769,-0.025618166,0.24613895,0.2790922,0.21250103,-0.047911055,0.58512753,0.21810625,0.27289036,0.619044,0.10752645,0.16301511,199.17879,-191.47906,-84.41114,-215.06873,200.64565,-199.86145,-213.2184,-109.11786,-242.28986,-235.75867,35.221317,202.25256,-0.1400448,-0.064645864,-0.75483817,1.8158189,-1.1766243,0.06592868,-0.017702209,-0.0026251446,-0.6512682,1.7301403,-0.5203214,-0.10961973,-1.487458,1.2150348,-1.1116774,-5.695694,0.9055165,-11.220641,-9.516924,-2.978601,-2.952317,-2.0010102,-4.573802,6.567793
160,-0.20445953,-0.20721123,-0.68625367,-0.019324442,0.015935468,-0.99968636,1.0,0.0,0.0,-0.10339776,-0.044921473,0.055888295,0.17090368,-0.29397994,0.009707981,-0.06154516,-0.0096748145,0.14091069,0.1254704,0.2185837,-0.015653595,0.39082095,0.1222976,0.13746558,-0.17384508,0.7141059,-0.15906735,-0.0107870875,0.046765022,0.053061258,0.03761184,-0.28377828,0.44493395,-0.47222722,-0.45778638,0.48064396,0.5859261,0.10543932,0.49486393,0.2852631,-0.033749416,0.016717948,-0.1335189,-0.06582421,-0.3089895,201.52045,-57.765274,173.56741,168.08601,199.6626,36.919857,200.06377,197.66472,207.38116,186.67836,37.326485,-49.308895,-0.10339776,-0.044921473,-0.7441117,1.7709037,-1.09398,0.009707981,-0.06154516,-0.0096748145,-0.6590893,1.7254704,-0.5814163,-0.015653595,7.8164186,2.445952,2.7493114,-3.4769015,14.282118,-3.181347,-0.21574174,0.9353004,1.0612252,0.7522367,-5.6755657,8.898679
161,0.19983742,-0.24395916,-0.4740094,-0.028918505,0.014330316,-0.99947906,1.0,0.0,0.0,-0.06921543,-0.043971863,0.0843671,0.14864731,-0.14809221,0.053122293,-0.026869113,-0.011029341,0.15081865,0.12002814,0.1252771,0.0002414105,-0.009468362,-0.08831887,0.14952986,-0.06032859,0.6350077,0.5244153,0.32666203,-0.04052687,0.044108924,-0.08183077,-0.46304056,-0.22033103,-0.53143966,0.049462482,-0.18410847,-0.10344806,0.13118501,-0.020275302,-0.15476364,0.5701164,-0.6839012,-0.104445085,-0.2819425,-0.40605357,-198.97818,-205.8866,195.15425,176.79141,-76.70953,199.75464,200.0338,-7.641893,-186.77257,-211.68803,40.190777,-200.02591,-0.06921543,-0.043971863,-0.7156329,1.7486473,-0.9480922,0.053122293,-0.026869113,-0.011029341,-0.64918137,1.7200282,-0.6747229,0.0002414105,-0.18936723,-1.7663773,2.9905972,-1.2065718,12.700153,10.488306,6.533241,-0.8105374,0.8821784,-1.6366154,-9.260811,-4.4066205
162,-0.24070275,0.40046504,0.09872555,-0.024569504,0.016448658,-0.99956274,1.0,0.0,0.0,-0.12004022,-0.038582467,0.09652501,0.11961627,-0.039913595,0.0816583,-0.007189791,0.0018783904,0.136056,0.092805505,-0.008973002,-0.11096805,-0.456249,0.10765799,-0.0085398555,-0.21226573,0.44465184,-0.13760407,-0.0863191,0.1391308,-0.1706175,-0.18737909,-0.6649386,-0.69118005,0.057103977,-0.33630455,0.41514733,0.31514385,0.20084263,-0.507106,-0.5698406,-0.50386673,0.8671777,0.019214444,-0.051435545,0.32008526,-203.28772,110.42176,-152.4093,-196.84538,-66.596306,-113.14967,-197.66663,200.1157,-180.96364,-225.17342,60.19826,26.712198,-0.12004022,-0.038582467,-0.703475,1.7196163,-0.8399136,0.0816583,-0.007189791,0.0018783904,-0.663944,1.6928055,-0.808973,-0.11096805,-9.12498,2.1531599,-0.17079711,-4.2453146,8.893037,-2.7520814,-1.7263819,2.782616,-3.41235,-3.7475817,-13.298772,-13.823601
163,0.27950722,-0.2579116,0.0564195,-0.02275946,0.014500103,-0.9996358,1.0,0.0,0.0,-0.17103247,-0.041142855,0.114592016,0.09308565,0.048217893,-0.018475264,-0.06931828,0.00196489,0.13009107,0.050608516,-0.069760084,-0.17429407,-0.08971995,-0.112505674,0.1695962,-0.067309946,0.38015005,-0.7974666,-0.49606916,-0.10964773,0.076690175,-0.21107928,-0.047611713,-0.009684639,0.44512704,0.22084166,-0.25733367,1.1467823,0.18518074,0.40626302,0.64718646,0.3278972,0.1902023,0.83817214,0.26619887,0.6523343,201.61511,-214.13239,182.53918,169.6144,-45.13463,-200.36293,-203.83951,-177.31004,169.72034,89.35112,105.11601,200.79466,-0.17103247,-0.041142855,-0.685408,1.6930857,-0.7517821,-0.018475264,-0.06931828,0.00196489,-0.66990894,1.6506085,-0.8697601,-0.17429407,-1.794399,-2.2501135,3.391924,-1.3461989,7.603001,-15.949331,-9.921383,-2.1929545,1.5338035,-4.2215858,-0.95223427,-0.19369277
