step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11
10,0.019844744,-0.19691953,0.10677334,-0.039710153,-0.03857448,-0.9984664,1.0,0.0,0.0,-0.2059959,-0.02060282,0.023956,0.0646137,-0.07449889,0.09091293,-0.082351275,-0.01426153,0.10253519,0.02083242,-0.18569785,-0.07984376,0.23672454,-0.020149937,0.26024374,-0.17654532,-0.90078324,0.070128955,-0.6022891,-0.03164399,0.07277082,-0.015578053,-0.3491746,-0.88064826,-0.66437507,-1.1423167,-0.44593257,0.61682755,0.4800226,-0.8402559,1.1477029,1.0438045,-0.18449149,0.48499632,0.45800656,0.8149003,117.95819,626.8009,412.4887,589.46655,-103.317406,-239.21246,-185.0299,-23.066956,671.08716,685.3919,-57.163086,-112.36323,-0.2059959,-0.02060282,-0.776044,1.6646137,-0.8744989,0.09091293,-0.082351275,-0.01426153,-0.6974648,1.6208324,-0.98569787,-0.07984376,4.734491,-0.40299875,5.2048745,-3.5309064,-18.015665,1.4025791,-12.045781,-0.6328798,1.4554163,-0.31156105,-6.9834914,-17.612965
11,0.094335325,0.2622436,0.17163308,-0.038048282,-0.040722094,-0.99844575,1.0,0.0,0.0,-0.20726076,-0.024318602,0.03670329,0.06617355,-0.17710513,0.028862199,-0.15691616,-0.015863372,0.08202392,0.05011487,-0.17827201,-0.17924207,-0.19390975,-0.031873096,-0.08964719,0.13768232,-0.20023938,-0.6218231,-0.18680868,0.016559023,-0.249572,0.27483973,0.3502539,-0.18431647,-0.70615864,0.71703154,0.22130182,-1.0720824,0.588415,0.22648558,0.89865404,-0.99804693,0.65438235,-1.6354538,0.34016174,0.608377,-199.74644,-199.66353,-200.77211,181.5857,199.93509,-199.99022,201.28012,226.58395,-203.18916,177.98238,199.99261,200.49641,-0.20726076,-0.024318602,-0.7632967,1.6661736,-0.97710514,0.028862199,-0.15691616,-0.015863372,-0.7179761,1.6501149,-0.978272,-0.17924207,-3.878195,-0.6374619,-1.7929437,2.7536464,-4.0047874,-12.436461,-3.7361734,0.33118045,-4.99144,5.4967947,7.005078,-3.6863294
12,0.008361697,-0.23556909,0.15853217,-0.039022785,-0.04241508,-0.99833775,1.0,0.0,0.0,-0.28906122,-0.025048416,0.050527215,0.06315994,-0.14300603,-0.02287418,-0.147987,-0.02059459,0.06777078,0.07340038,-0.037350714,-0.13756606,-0.5862384,0.012782945,0.20440571,-0.14700034,0.4789631,0.04158643,0.23374605,-0.056201745,0.07388607,-0.011370372,0.899953,0.5302588,1.0074877,-1.1719584,0.20665021,-0.67071325,-0.38573056,1.1963232,-0.092743464,0.971936,-0.6660619,-1.4227737,-0.62468976,-0.14930154,-202.88707,115.39571,186.9164,-217.41913,200.40236,198.0944,199.44069,-185.56586,210.18732,-216.39467,9.250169,200.75493,-0.28906122,-0.025048416,-0.7494728,1.66316,-0.94300604,-0.02287418,-0.147987,-0.02059459,-0.73222923,1.6734004,-0.8373507,-0.13756606,-11.724768,0.2556589,4.0881143,-2.9400067,9.579262,0.8317286,4.674921,-1.1240349,1.4777213,-0.22740744,17.99906,10.605175
13,-0.08276876,-0.17842838,0.3030727,-0.046416737,-0.040763307,-0.99809015,1.0,0.0,0.0,-0.3584797,-0.03083352,0.09315294,0.027927041,-0.12012553,0.05111685,-0.118301146,-0.021608546,0.07875061,0.0655632,0.0575822,-0.102837406,-0.14832817,-0.053207673,0.15645634,-0.056087114,-0.15950802,0.55794567,0.10132771,0.032632545,0.057414632,-0.03058557,0.108264424,-0.04290405,1.166533,0.9577758,-0.46258086,1.8931525,0.28153,-0.64389855,-0.91465545,-1.0217768,0.64223826,-0.81788224,-0.96310276,-0.22330019,203.92667,-136.1507,-118.3737,331.13324,-165.74236,116.13499,-26.337284,167.16412,43.72235,29.249603,-208.97734,-65.47777,-0.3584797,-0.03083352,-0.7068471,1.6279271,-0.92012554,0.05111685,-0.118301146,-0.021608546,-0.7212494,1.6655632,-0.7424178,-0.102837406,-2.9665635,-1.0641534,3.1291268,-1.1217422,-3.1901603,11.158913,2.026554,0.6526509,1.1482927,-0.6117114,2.1652884,-0.858081
14,0.14700228,-0.12829328,0.010834464,-0.052637003,-0.04236409,-0.99771476,1.0,0.0,0.0,-0.34260282,-0.038803305,0.098801434,0.046925783,-0.08075565,0.08420272,-0.13634413,-0.022476768,0.10754877,0.04288709,-0.0088143945,-0.1372851,0.26863247,-0.028405437,-0.08272716,0.22434318,0.4592011,-0.16482306,-0.2508146,-0.046188783,0.2162576,-0.1981782,-0.6785551,-0.19268297,0.6313364,-1.054377,0.17704594,-1.0016558,-0.034751832,-0.47471884,0.31261727,0.9561988,-0.8575338,1.0985999,0.73646986,0.6292255,207.07637,186.35559,-276.5966,178.40508,168.66345,-209.26994,-194.68901,-124.40146,254.2767,-132.16159,-216.60309,12.416502,-0.34260282,-0.038803305,-0.7011986,1.6469258,-0.88075566,0.08420272,-0.13634413,-0.022476768,-0.69245124,1.6428871,-0.8088144,-0.1372851,5.372649,-0.56810874,-1.654543,4.4868636,9.184022,-3.296461,-5.0162916,-0.9237756,4.325152,-3.963564,-13.571101,-3.8536594
15,-0.048397265,-0.08503709,-0.2716116,-0.05724009,-0.043879904,-0.99739563,1.0,0.0,0.0,-0.2431313,-0.041656997,0.10254085,0.06485188,-0.045910716,-0.021992791,-0.13734008,-0.01903144,0.13298362,0.032458186,-0.06816912,-0.09917579,0.68350387,-0.0024658581,0.079493456,-0.012079864,0.056827243,-0.83099145,0.19849022,0.06876578,0.04608464,0.067651905,0.015699042,0.503747,-0.9605831,0.8166583,-0.6140254,-0.8053327,-0.28325075,0.84015346,0.5822291,-1.0461309,1.0122173,-1.4027121,0.44804788,0.333985,197.53476,-157.5705,108.80508,-204.4448,-31.165396,-199.0637,199.14287,211.27461,-205.73369,179.89182,199.79686,200.30823,-0.2431313,-0.041656997,-0.69745916,1.6648519,-0.8459107,-0.021992791,-0.13734008,-0.01903144,-0.6670164,1.6324582,-0.8681691,-0.09917579,13.670077,-0.049317162,1.5898691,-0.24159728,1.1365448,-16.61983,3.9698043,1.3753155,0.9216927,1.3530381,0.31398082,10.07494
16,0.08158269,-0.044925798,-0.5198093,-0.058724456,-0.04514425,-0.99725294,1.0,0.0,0.0,-0.14719759,-0.039785273,0.114462435,0.04837632,-0.10012406,-0.11502589,-0.051566966,-0.013671593,0.15845078,0.016073823,0.0014213324,0.046986625,0.31221315,0.006537219,0.045553204,-0.14597324,-0.4264278,-0.1661681,0.6166886,-0.022006232,0.14536853,-0.116200946,0.40421328,0.6487045,-0.5164478,-1.147257,0.32959923,0.3742864,0.22470808,1.2360029,-0.75505245,1.0366832,-0.65891933,0.28503805,-0.07809866,-0.4055865,-198.53369,191.14136,-196.57036,-215.32616,-13.791386,199.69019,238.21193,-426.90582,-204.96257,310.97955,-223.08353,-198.10277,-0.14719759,-0.039785273,-0.6855376,1.6483763,-0.9001241,-0.11502589,-0.051566966,-0.013671593,-0.6415492,1.6160738,-0.7985787,0.046986625,6.244263,0.13074438,0.9110641,-2.9194646,-8.528556,-3.3233619,12.333772,-0.44012463,2.9073706,-2.324019,8.084266,12.974091
17,0.01789438,-0.12909392,0.30974594,-0.0622067,-0.047262777,-0.9969436,1.0,0.0,0.0,-0.13509808,-0.047205456,0.12749219,0.03308177,-0.11127305,-0.07150987,0.019783033,-0.011929254,0.16610342,0.029148936,0.0070477724,0.09270324,-0.14589058,-0.07078504,0.08091249,-0.019204317,0.24752188,0.531596,0.1470768,0.043177824,-0.04623739,0.20328191,-0.16517326,-0.09547734,0.040903307,0.81521255,-0.65743095,-1.2719493,0.8093995,-0.13899158,-1.0290517,-0.9925647,0.9432173,-0.84549284,-0.78169364,-0.39943233,-199.33545,-205.00455,196.43776,181.39319,199.952,199.92914,-202.22705,213.33179,-203.75444,182.53612,-44.19198,-199.75607,-0.13509808,-0.047205456,-0.6725078,1.6330818,-0.91127306,-0.07150987,0.019783033,-0.011929254,-0.6338966,1.629149,-0.79295224,0.09270324,-2.9178116,-1.4157008,1.6182498,-0.38408634,4.9504375,10.63192,2.941536,0.86355644,-0.9247478,4.065638,-3.3034651,-1.9095469
18,0.03925231,-0.06324578,-0.019157711,-0.06589689,-0.04892997,-0.996626,1.0,0.0,0.0,-0.11972375,-0.054094277,0.13488829,0.024644375,-0.008702517,-0.03417989,0.0036502439,-0.014308822,0.17664427,0.037276745,-0.10214639,-0.0027155161,0.23990348,-0.0057203677,-0.048269175,0.048669633,0.48613152,-0.019604817,-0.26631293,-0.048899826,0.13788435,-0.09845964,-0.8579127,-0.78629345,1.015584,-1.0788411,0.31031954,-0.013395552,-0.9658208,0.05410463,0.13596913,0.80913246,-0.688344,-0.18835811,0.34761256,-0.07267758,134.76006,76.01545,-328.0584,259.4605,-86.04877,-109.84431,-198.58723,-220.40619,184.00311,-229.73169,-200.4736,-189.29759,-0.11972375,-0.054094277,-0.6651117,1.6246444,-0.8087025,-0.03417989,0.0036502439,-0.014308822,-0.62335575,1.6372768,-0.9021464,-0.0027155161,4.7980695,-0.11440735,-0.96538347,0.9733926,9.7226305,-0.39209634,-5.326258,-0.9779965,2.7576869,-1.9691927,-17.158255,-15.725868
19,-0.00048496394,-0.056509264,-0.2958201,-0.068014756,-0.049793072,-0.996441,1.0,0.0,0.0,-0.024843713,-0.059025872,0.14047205,0.020225406,0.004776299,-0.005716602,0.0013519254,-0.013418265,0.20414293,0.0024540424,-0.19620585,-0.08403117,0.6597652,-0.04077074,0.09250279,-0.05581984,-0.26072228,0.15278749,0.18538815,0.045142133,0.1360699,-0.23343742,-0.15329842,-0.109956086,-1.2766062,0.80527705,-0.676949,0.20341861,0.047976106,0.33539507,0.89867294,-0.98154396,0.99999213,0.39136785,0.9280475,0.9638124,178.72298,-199.8246,368.60553,102.40247,-204.648,-22.706717,139.82066,200.63031,-205.4656,-211.14465,199.99313,153.56708,-0.024843713,-0.059025872,-0.65952796,1.6202254,-0.7952237,-0.005716602,0.0013519254,-0.013418265,-0.5958571,1.6024541,-0.99620587,-0.08403117,13.195303,-0.8154148,1.8500557,-1.1163968,-5.2144456,3.0557497,3.707763,0.90284264,2.7213979,-4.6687484,-3.0659683,-2.1991217
20,0.032366157,-0.10175659,-0.53517675,-0.070435494,-0.051703714,-0.9961755,1.0,0.0,0.0,0.06448744,-0.06941823,0.13528061,0.045750856,0.0014684796,0.08207829,0.08336226,-0.009140456,0.23279989,-0.02993095,-0.15250325,-0.027160008,0.27365708,-0.05390457,-0.11552234,0.2533847,0.08662752,0.58752537,0.5924423,0.00664195,0.14832185,-0.1035072,0.5226174,0.60708207,-0.8720811,-1.1585826,0.29941437,-1.1854376,-0.07794887,-0.2472046,-0.6728816,1.1459149,-0.6622151,-0.4189393,-0.02233874,-0.36720303,-201.07043,177.23277,-188.15637,105.561584,26.342865,17.992668,193.70909,-138.40942,197.88306,181.60411,199.98201,201.42928,0.06448744,-0.06941823,-0.6647194,1.6457509,-0.79853153,0.08207829,0.08336226,-0.009140456,-0.5672001,1.5700691,-0.95250326,-0.027160008,5.4731417,-1.0780914,-2.3104467,5.067694,1.7325504,11.750507,11.8488455,0.132839,2.9664369,-2.070144,10.452348,12.141641
21,0.022288548,-0.08437925,0.22902192,-0.07373329,-0.05295014,-0.9958713,1.0,0.0,0.0,0.06646666,-0.08727667,0.1329816,0.064564586,-0.019925535,0.12386946,0.15268908,-0.0023569104,0.25936806,-0.06410122,-0.09299517,0.014627897,-0.20440958,-0.1201696,0.072076194,-0.037855387,-0.14600205,-0.10063847,0.13968009,0.047978774,0.11744612,-0.19059634,0.14342868,-0.14447679,-0.110286705,0.73478097,-0.55856335,-1.1490084,-0.20006536,-0.41439557,-1.1087109,-0.90177405,1.0477641,1.558132,-0.66228026,-0.49840143,-198.02184,-206.8575,185.07501,-224.66325,6.438878,-200.2009,-219.70555,179.72147,47.76825,150.50488,-118.22091,-252.29471,0.06646666,-0.08727667,-0.6670184,1.6645646,-0.81992555,0.12386946,0.15268908,-0.0023569104,-0.54063195,1.5358988,-0.8929952,0.014627897,-4.0881915,-2.403392,1.4415238,-0.75710773,-2.920041,-2.0127695,2.7936018,0.9595755,2.3489223,-3.8119268,2.8685737,-2.8895357
22,0.0026630687,-0.090918116,0.24252269,-0.07752527,-0.0525853,-0.9956026,1.0,0.0,0.0,0.0051843664,-0.10381456,0.1442312,0.044909835,-0.08101255,0.025695803,0.12601508,-0.00015059125,0.2793429,-0.07871783,-0.14261794,-0.08582569,-0.31884885,-0.047646835,0.0485354,-0.14949779,-0.3076082,-0.8082474,-0.35291865,-0.019015534,0.076991245,0.07066146,-0.5486898,-0.75198984,0.9383119,-1.1779505,0.28518155,0.27813196,0.12522537,0.32703334,0.5043192,1.1840545,-0.64376223,0.168274,0.7545139,0.083241016,37.261528,204.81346,-218.51509,-228.28406,24.916864,-199.73093,-221.24907,-73.64314,290.04678,454.2699,-185.36636,-148.12968,0.0051843664,-0.10381456,-0.6557688,1.6449099,-0.88101256,0.025695803,0.12601508,-0.00015059125,-0.5206571,1.5212822,-0.94261795,-0.08582569,-6.376977,-0.9529367,0.97070795,-2.9899557,-6.1521635,-16.164948,-7.058373,-0.38031065,1.5398248,1.4132292,-10.973796,-15.039797
23,-0.07250534,-0.14667948,0.014449417,-0.0827641,-0.050559238,-0.99528587,1.0,0.0,0.0,-0.008499205,-0.116430655,0.15782201,0.029445648,-0.06877965,-0.05685625,0.10995759,0.010148054,0.27614212,-0.031344414,-0.17572898,-0.1595021,0.13735823,-0.07637715,0.082664944,-0.016644305,0.34490216,-0.08915856,0.14204709,0.111682795,-0.08831155,0.35935238,0.14844552,-0.054426163,-0.019670554,0.73930585,-0.46571845,-1.1592474,0.3448248,0.56595486,0.03240245,-0.93640727,0.7237153,-1.6901388,0.6281605,0.5554712,198.62036,-189.52979,190.32439,186.18625,135.23828,200.25682,194.48003,221.58014,-199.984,90.27784,200.19557,200.6836,-0.008499205,-0.116430655,-0.642178,1.6294457,-0.86877966,-0.05685625,0.10995759,0.010148054,-0.5238579,1.5686556,-0.975729,-0.1595021,2.7471647,-1.5275431,1.6532989,-0.3328861,6.898043,-1.7831712,2.840942,2.233656,-1.7662311,7.1870475,2.9689102,-1.0885233
24,-0.08172613,-0.121405326,-0.03506519,-0.0880306,-0.04759312,-0.9949802,1.0,0.0,0.0,-0.0022480828,-0.12970403,0.15904284,0.03441,0.024403095,0.015977047,0.09931426,0.018769298,0.27764636,0.0050518513,-0.07080698,-0.094455,-0.014901168,-0.07290648,-0.063157834,0.085931115,0.52310944,0.73641104,-0.13850829,-0.0044971886,0.089228235,0.03673518,0.8328454,0.6377324,0.44730404,-1.1764649,0.3464924,0.17180043,-0.68526685,-0.040836897,-0.78095675,0.96811366,-0.8382478,-1.9621217,-0.5968759,-0.057485044,-17.912224,-86.62668,-184.63666,54.259842,75.857704,219.3816,-20.051743,-219.6727,203.27116,-220.67087,200.17914,199.57437,-0.0022480828,-0.12970403,-0.6409572,1.63441,-0.7755969,0.015977047,0.09931426,0.018769298,-0.52235365,1.6050519,-0.870807,-0.094455,-0.29802334,-1.4581295,-1.2631567,1.7186222,10.462189,14.728221,-2.7701657,-0.089943774,1.7845647,0.7347036,16.656908,12.754647
