step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11
100,-0.19840275,-0.01512182,-0.019739797,-0.033654165,-0.044740457,-0.9984316,1.0,0.0,0.0,-0.055406958,0.0032099334,0.013496816,0.106310844,-0.08808863,0.09799916,-0.120707355,-0.0039020549,0.123191595,0.04428768,-0.24393898,-0.037354495,-0.11275896,0.06413863,0.021182273,0.03213925,0.15253428,-1.377133,-0.010319964,0.13624738,0.06331442,-0.22338705,0.28763503,0.06258384,0.41675356,-0.53915703,-0.3445138,0.5631264,-0.40590298,0.48151886,0.81429523,-0.99775565,0.3576721,0.71339095,0.015134692,0.7875698,200.0,13.9807165915324,200.0,200.0,200.0,200.0,200.0,-59.47378473095069,-17.566072704007453,43.453169548879785,-11.687733006944484,-149.97315713446255,-0.055406958,0.0032099334,-0.7865032,1.7063109,-0.88808864,0.09799916,-0.120707355,-0.0039020549,-0.6768084,1.6442877,-1.043939,-0.037354495,-2.2551792,1.2827725,0.42364544,0.64278495,3.0506854,-27.54266,-0.20639928,2.7249477,1.2662884,-4.467741,5.7527003,1.2516768
101,0.39023042,-0.09803227,-0.9447931,-0.035253026,-0.050450943,-0.99810416,1.0,0.0,0.0,-0.013471815,-0.014537531,-0.0056619644,0.15020132,-0.15258324,-0.06635185,-0.059835587,-0.0039829304,0.14110702,0.011809945,-0.15920228,0.08618473,0.47174817,-0.21658854,-0.19140808,0.3705658,-0.5340046,-0.36650214,0.56192714,-0.108913675,0.11403229,-0.112148836,0.37627515,1.0716823,-0.27005827,0.67329955,0.5760883,-0.839218,-0.37641615,0.80627906,-0.24361046,0.82227093,-0.11589002,-0.25887728,-0.39063233,-0.15242411,200.0,-200.0,200.0,200.0,-28.567069699396257,200.0,200.0,-200.0,-200.0,200.0,13.690658234082775,200.0,-0.013471815,-0.014537531,-0.805662,1.7502013,-0.95258325,-0.06635185,-0.059835587,-0.0039829304,-0.658893,1.61181,-0.9592023,0.08618473,9.434963,-4.331771,-3.8281617,7.411316,-10.680093,-7.330043,11.238543,-2.1782734,2.2806458,-2.2429767,7.5255027,21.433647
102,-0.2104013,-0.04231932,0.011936638,-0.036839463,-0.05346965,-0.9978897,1.0,0.0,0.0,0.021747326,-0.03161999,-0.018321633,0.18702137,-0.24404556,-0.036387302,-0.010421414,0.0015435189,0.16020268,-0.023056746,-0.18348551,0.18988112,-0.06382924,0.025423152,0.035841636,0.033954497,-0.30183578,0.5725326,-0.010657933,0.13573496,0.07754456,-0.2258402,-0.4156981,0.06625014,-0.6478676,0.07499604,0.080541804,-0.7716139,0.096167654,-0.38039708,-1.2484654,-0.2726241,-0.0048745945,-0.44753098,-0.009945571,-0.5665412,-200.0,200.0,-200.0,-200.0,-25.513685693332263,-200.0,-200.0,200.0,200.0,-200.0,46.370466072718216,200.0,0.021747326,-0.03161999,-0.81832165,1.7870214,-1.0440456,-0.036387302,-0.010421414,0.0015435189,-0.63979733,1.5769433,-0.9834855,0.18988112,-1.2765849,0.508463,0.7168327,0.67908996,-6.0367155,11.450652,-0.21315865,2.714699,1.5508912,-4.5168037,-8.313962,1.3250027
103,-0.13707875,0.072916105,0.76452047,-0.037478592,-0.04594021,-0.9982409,1.0,0.0,0.0,-0.054634485,-0.019245418,0.0043230057,0.16373622,-0.19905943,-0.0330557,-0.082345285,0.01710111,0.16810769,-0.054597616,-0.14171427,0.08376694,-0.64409626,0.08562413,0.16387755,-0.23552139,0.64718944,-0.43791732,-0.64111197,0.035621043,0.008117769,-0.16090962,0.57911444,-0.9441542,0.7323194,-0.22204249,-0.50052565,0.20210713,-0.22180231,-0.50151616,0.72326463,-0.3142225,0.77995086,0.8551162,0.07286632,0.40280595,-200.0,-200.0,-200.0,-200.0,200.0,-200.0,-200.0,195.01571118383026,164.86443996747636,-200.0,200.0,-200.0,-0.054634485,-0.019245418,-0.795677,1.7637362,-0.99905944,-0.0330557,-0.082345285,0.01710111,-0.6318923,1.5454024,-0.9417143,0.08376694,-12.881925,1.7124826,3.277551,-4.7104278,12.943789,-8.758347,-12.822239,0.7124208,0.16235538,-3.2181923,11.582289,-18.883083
104,0.48056912,-0.035855427,-0.1602721,-0.037117057,-0.053172845,-0.9978953,1.0,0.0,0.0,-0.12411491,-0.030222105,0.01605171,0.14729083,-0.14539957,-0.17509015,-0.14662904,0.00021565665,0.17212594,-0.06995356,-0.05231744,0.0041276854,-0.10796856,-0.17258605,-0.026566306,0.04185604,-0.122550204,-0.9459781,-0.038152095,-0.15585832,-0.0104568405,0.07185437,0.1567664,0.021744821,0.35407218,0.29543144,0.37056038,-0.15749276,-0.5077512,0.7673842,0.81791073,0.56441265,0.13197753,0.7246073,-0.38168943,0.5176382,200.0,-200.0,200.0,200.0,200.0,200.0,200.0,-200.0,-200.0,112.0673101507772,-159.56160873203018,-200.0,-0.12411491,-0.030222105,-0.7839483,1.7472908,-0.9453996,-0.17509015,-0.14662904,0.00021565665,-0.6278741,1.5300465,-0.85231745,0.0041276854,-2.1593711,-3.451721,-0.5313261,0.8371208,-2.451004,-18.919561,-0.7630419,-3.1171665,-0.2091368,1.4370873,3.1353278,0.4348964
105,-0.34261978,-0.18382105,-0.59497684,-0.04044776,-0.054837465,-0.9976757,1.0,0.0,0.0,-0.08254477,-0.032647736,0.040801704,0.122232676,-0.2455501,-0.25762007,-0.087887116,0.0022068846,0.16580337,-0.023902655,-0.11831766,0.11175253,0.46896097,0.12028575,0.2468082,-0.26346102,-0.5700421,0.02282929,0.5608997,0.15110715,-0.043909803,0.35104808,-0.55740625,0.8430816,-0.28083253,0.180239,-0.16056027,-1.0826213,0.10959415,0.6351299,-0.24521528,-0.29702517,-0.1618093,-0.88359725,-0.31201506,-0.05316585,200.0,200.0,-28.584755485071113,200.0,15.003129675406512,4.621895714480843,200.0,200.0,200.0,-200.0,42.84305601865765,200.0,-0.08254477,-0.032647736,-0.7591983,1.7222327,-1.0455501,-0.25762007,-0.087887116,0.0022068846,-0.63419664,1.5760974,-0.9183177,0.11175253,9.379219,2.405715,4.936164,-5.2692204,-11.400842,0.4565858,11.217993,3.022143,-0.87819606,7.0209618,-11.148125,16.861631
106,-0.268225,0.48533303,0.039460883,-0.03272096,-0.04332386,-0.9985251,1.0,0.0,0.0,-0.048004434,-0.0045973095,0.06681484,0.053220153,-0.25106436,-0.1503197,-0.042261515,0.024508078,0.13259387,0.029292345,-0.18728387,0.1732903,-0.069829874,0.15358041,0.04092234,-0.41467032,0.41627264,0.95750517,-0.03900233,0.0758744,-0.26333344,0.20001052,-0.268676,-0.12984578,-0.8087886,-0.42522365,0.5599599,-0.21743211,1.0827332,0.3861025,-0.88829714,-1.0538367,0.429569,0.31001794,-0.027382255,-0.5735646,-200.0,-200.0,-200.0,-200.0,20.466701623960148,-200.0,-200.0,200.0,-200.0,-200.0,200.0,200.0,-0.048004434,-0.0045973095,-0.7331852,1.6532202,-1.0510644,-0.1503197,-0.042261515,0.024508078,-0.66740614,1.6292924,-0.9872839,0.1732903,-1.3965975,3.071608,0.81844676,-8.2934065,8.325453,19.150103,-0.7800466,1.517488,-5.266669,4.0002103,-5.37352,-2.5969157
107,0.2131614,-0.40194544,0.88805884,-0.031518962,-0.043352377,-0.9985625,1.0,0.0,0.0,-0.11504062,-0.0046484056,0.09109318,-0.009862065,-0.07568115,0.006402304,-0.11899451,0.013985588,0.10365808,0.07821059,-0.15195161,0.039489962,-0.47133222,-0.16117634,0.030561943,0.038734544,1.1437349,0.4275221,-0.6729324,-0.15730904,-0.02460643,0.27303824,0.47579026,-1.1096587,0.42016882,0.4193123,-0.048737366,0.98309594,0.65137225,0.16077098,0.7458271,0.13305655,0.013710491,0.20306174,-0.20196465,0.10844314,-200.0,-200.0,200.0,200.0,200.0,-200.0,-200.0,-200.0,200.0,-200.0,200.0,200.0,-0.11504062,-0.0046484056,-0.7089068,1.590138,-0.87568116,0.006402304,-0.11899451,0.013985588,-0.69634193,1.6782106,-0.9519516,0.039489962,-9.426644,-3.2235267,0.61123884,0.77469087,22.874699,8.550442,-13.458648,-3.1461806,-0.4921286,5.460765,9.515805,-22.193174
108,-0.36984277,-0.10789392,0.26685923,-0.039406076,-0.038047753,-0.9984986,1.0,0.0,0.0,-0.14316629,-0.0016113551,0.046194017,0.078481555,0.09442443,0.050171327,-0.18660393,0.009686611,0.08131057,0.14383471,-0.13753283,-0.081145704,0.1158237,0.12654924,-0.2899775,0.5422124,1.0551994,0.22690022,-0.07020862,0.08687444,-0.11744317,0.33675864,-0.11915685,-0.16334401,0.42513138,-0.26680672,-0.7405786,-0.6985504,-1.4141501,-0.17294592,0.42490378,-0.17242073,0.03673742,-0.47122508,-0.6195187,0.8650612,200.0,185.41631983274732,-10.113375104382698,-200.0,-26.57548643683461,200.0,200.0,200.0,85.49855270376594,200.0,192.91578249661063,6.937280535564128,-0.14316629,-0.0016113551,-0.753806,1.6784816,-0.7055756,0.050171327,-0.18660393,0.009686611,-0.71868944,1.7438347,-0.93753284,-0.081145704,2.316474,2.5309849,-5.7995496,10.844248,21.103987,4.5380044,-1.4041723,1.7374887,-2.3488634,6.7351727,-2.383137,-3.2668803
109,0.2350182,0.13390207,-0.60670954,-0.038374368,-0.037147745,-0.9985727,1.0,0.0,0.0,-0.062346607,-0.0022995658,-0.02592808,0.17408264,0.20191759,0.0077419197,-0.1398407,-0.0010932131,0.06503838,0.18285036,-0.2550996,-0.0028457865,0.64231366,-0.121754184,-0.41942343,0.42776385,0.11478118,-0.37656558,0.48262325,-0.16625051,-0.056536507,0.079723775,-0.77708954,0.8450829,-0.19139469,-0.14296342,0.94163394,-0.9804767,-0.41540116,-0.14349881,0.2840115,0.3265928,0.24278957,-0.79802346,0.21636754,-0.15799259,200.0,-200.0,2.0304214433735126,-200.0,34.23054687842921,200.0,200.0,-200.0,-200.0,-200.0,-200.0,7.994251730049484,-0.062346607,-0.0022995658,-0.8259281,1.7740827,-0.5980824,0.0077419197,-0.1398407,-0.0010932131,-0.7349616,1.7828504,-1.0550996,-0.0028457865,12.846273,-2.4350836,-8.388469,8.555277,2.2956235,-7.5313115,9.652465,-3.32501,-1.1307302,1.5944755,-15.541791,16.901657
110,0.1468694,-0.42801118,-0.45780712,-0.044507474,-0.04490728,-0.9979992,1.0,0.0,0.0,0.01590919,-0.0305765,-0.066206336,0.22692978,0.11889809,-0.05243805,-0.007496208,-0.019947127,0.0938341,0.16529167,-0.30499274,0.05838149,0.1852004,-0.15178536,-0.02643085,0.13481545,-0.849657,-0.43126136,0.77559185,-0.030643342,0.3033486,-0.22346988,0.18293557,-0.13542654,-0.7689689,0.7068053,0.23123038,-0.7051289,-0.1411087,0.25574702,-0.98433477,0.20718746,-0.4348969,-0.68809986,0.18191594,-0.6932536,200.0,200.0,200.0,-200.0,200.0,-200.0,-200.0,-200.0,200.0,-200.0,-200.0,-200.0,0.01590919,-0.0305765,-0.86620635,1.8269298,-0.6811019,-0.05243805,-0.007496208,-0.019947127,-0.7061659,1.7652917,-1.1049927,0.05838149,3.7040079,-3.035707,-0.528617,2.696309,-16.99314,-8.625227,15.511837,-0.6128668,6.066972,-4.4693975,3.6587112,-2.7085307
111,-0.46485353,-0.41284752,0.50512165,-0.06124646,-0.03733806,-0.99742407,1.0,0.0,0.0,-0.004537733,-0.03247154,-0.04713005,0.21746051,0.020878434,-0.035707064,0.08605913,0.005426311,0.14442706,0.10806465,-0.17710483,-0.07952576,-0.3379538,0.10773313,0.1990528,-0.1935116,-0.35591596,0.50156564,0.21765366,0.24672352,0.21242717,-0.33942696,0.77894104,-1.1430914,0.41861555,-0.24428667,-0.83496094,-0.12308422,0.3544591,0.5646011,-0.5786217,-0.5667208,-0.480861,-0.7516698,-0.39551485,0.17877851,-200.0,191.49972865302007,-200.0,-200.0,-52.71828902893844,-200.0,-200.0,200.0,200.0,-200.0,34.19392957299141,190.74706413946825,-0.004537733,-0.03247154,-0.84713006,1.8174605,-0.7791216,-0.035707064,0.08605913,0.005426311,-0.65557295,1.7080647,-0.97710484,-0.07952576,-6.759076,2.1546626,3.9810557,-3.870232,-7.118319,10.031313,4.353073,4.93447,4.2485433,-6.7885394,15.57882,-22.861828
112,0.091821045,0.3061459,0.46653822,-0.06258201,-0.02966233,-0.99759895,1.0,0.0,0.0,-0.021591358,-0.041767426,-0.032687724,0.16457152,0.058043957,0.14295961,0.075616375,0.020016259,0.1687367,0.021481633,-0.12538695,-0.20165683,0.11636176,-0.16398752,-0.029777193,-0.32393023,0.57883185,0.9254983,-0.274962,-0.067274794,0.05401382,-0.50989133,-0.1678776,-0.1754376,0.5435169,0.39461958,-0.14502694,0.38000724,-0.1685525,-0.21642765,0.08290464,-0.2578591,0.30093974,0.63899994,-0.97806966,0.5207209,-200.0,-200.0,-200.0,-200.0,-200.0,200.0,200.0,-200.0,-200.0,-200.0,77.08087474950844,-79.92137565383575,-0.021591358,-0.041767426,-0.83268774,1.7645715,-0.74195606,0.14295961,0.075616375,0.020016259,-0.6312633,1.6214817,-0.92538697,-0.20165683,2.3272352,-3.2797503,-0.59554386,-6.478605,11.576636,18.509966,-5.49924,-1.3454958,1.0802764,-10.197826,-3.357552,-3.5087519
113,0.09467406,0.1628781,-0.2329342,-0.053148277,-0.033494525,-0.99802476,1.0,0.0,0.0,0.05466448,-0.06794924,-0.0515787,0.13165176,0.068857014,0.21947521,0.06858374,0.0026195461,0.184721,-0.029462814,-0.23519105,-0.11052795,0.53193706,-0.106304266,-0.1319606,-0.038748745,-0.29325476,-0.063999705,0.027295897,-0.107558005,0.0874251,-0.0043272744,-0.8068369,0.8248555,-0.15701818,0.32665986,0.013373206,1.2796376,-1.3910549,-0.4434719,0.22107595,-0.1574875,0.6149641,1.2114946,-0.9737915,-0.04541975,-82.48927667093916,-200.0,58.9164517713119,200.0,-140.28680710310664,-200.0,-65.49949164231646,200.0,54.66364355913811,200.0,9.28181982324088,-200.0,0.05466448,-0.06794924,-0.8515787,1.7316518,-0.731143,0.21947521,0.06858374,0.0026195461,-0.615279,1.5705372,-1.035191,-0.11052795,10.638741,-2.1260853,-2.639212,-0.7749749,-5.865095,-1.279994,0.5459179,-2.15116,1.7485019,-0.08654549,-16.136738,16.49711
114,0.1416015,-0.477954,-0.06854177,-0.06097093,-0.03873213,-0.99738777,1.0,0.0,0.0,0.10510807,-0.076589264,-0.0577873,0.14223135,-0.098879755,0.09490512,0.10529691,-0.020536285,0.22497517,-0.016570449,-0.46377176,-0.044593208,0.016897252,0.015512103,0.037614476,0.13099588,-1.2837075,-1.0537255,0.22268103,-0.12269755,0.28368288,0.119554125,-1.113622,0.02536018,-0.9658039,-0.40091908,0.14657992,-0.6231816,0.16782133,-0.07280419,-0.1944311,0.656204,-0.9815986,-1.1586487,0.6335951,-0.3040643,16.346763400426966,-157.6111337183728,200.0,200.0,93.0271298997618,-47.80042523182426,-200.0,200.0,118.06253335979754,200.0,-200.0,-135.63827126505828,0.10510807,-0.076589264,-0.8577873,1.7422314,-0.89887977,0.09490512,0.10529691,-0.020536285,-0.57502484,1.5834296,-1.2637718,-0.044593208,0.337945,0.31024206,0.75228953,2.6199176,-25.67415,-21.074509,4.4536204,-2.453951,5.6736574,2.3910825,-22.272438,0.5072036
115,0.129246,-0.42621878,0.8697745,-0.077763334,-0.042652056,-0.99605906,1.0,0.0,0.0,0.05491465,-0.0812154,-0.03005761,0.1329521,-0.24995738,-0.010166924,0.08894907,-0.041620176,0.2755437,-0.011025548,-0.57838696,-0.11533133,-0.47440162,-0.055349667,0.21671246,-0.18783072,-0.32399213,-0.16789149,-0.32421327,-0.10135432,0.22196701,-0.04315172,-0.13183628,-0.41664645,0.66421,0.7492858,-0.5620633,-0.18334109,0.46403265,0.979174,0.06950155,0.46741092,-0.65441525,-0.72987187,0.5921569,0.14530268,-200.0,200.0,-200.0,-200.0,200.0,37.5092401142407,-200.0,-200.0,159.4891741954152,-200.0,200.0,71.59074066065062,0.05491465,-0.0812154,-0.8300576,1.7329521,-1.0499574,-0.010166924,0.08894907,-0.041620176,-0.5244563,1.5889745,-1.378387,-0.11533133,-9.488032,-1.1069933,4.334249,-3.7566142,-6.4798427,-3.3578296,-6.4842653,-2.0270865,4.43934,-0.8630344,-2.6367254,-8.332929
116,-0.51269853,0.18976425,0.36173785,-0.083817124,-0.0319697,-0.99596816,1.0,0.0,0.0,0.01684373,-0.06906289,-0.0063144565,0.07446492,-0.20578784,0.06318362,0.07288794,-0.031783633,0.29711103,-0.027069092,-0.49869758,-0.09104392,0.038731012,0.15646653,0.048837986,-0.38073334,0.6667326,0.80454534,0.013150069,0.15815018,-0.014337382,-0.065902516,0.8117792,0.5801236,0.53338397,-0.11364631,-0.3663821,0.71388036,-0.32567084,0.216327,1.0037843,-1.2174996,0.11065631,-0.42988753,-0.05395467,-0.0027932972,-6.117937333186441,200.0,-200.0,-200.0,200.0,200.0,200.0,200.0,-200.0,-200.0,200.0,200.0,0.01684373,-0.06906289,-0.80631447,1.674465,-1.0057878,0.06318362,0.07288794,-0.031783633,-0.502889,1.5729309,-1.2986976,-0.09104392,0.77462023,3.1293306,0.97675973,-7.614667,13.334652,16.090906,0.26300138,3.1630034,-0.28674763,-1.3180503,16.235584,11.602472
117,0.06716795,0.6832362,-0.45663702,-0.06488996,-0.025625048,-0.99756336,1.0,0.0,0.0,0.07756646,-0.06654065,-0.037332773,0.058772206,-0.1571747,0.15053716,0.12200423,-0.02019649,0.27217716,-0.03538239,-0.33440644,-0.019325433,0.50770706,-0.08559047,-0.32011625,0.19467275,-0.085004024,0.18293816,0.4439969,-0.013890283,-0.17623973,-0.06550606,0.7706637,0.21285307,-0.43400398,-0.008063033,0.90147084,0.96851945,-0.29630893,-0.4293349,-0.47777396,-0.38424045,1.0227123,0.31615514,-0.40676707,-0.7139235,200.0,-200.0,-162.06360627112778,-200.0,-200.0,-200.0,200.0,-31.351184629231,-200.0,200.0,-200.0,-83.80749954431806,0.07756646,-0.06654065,-0.8373328,1.6587722,-0.9571747,0.15053716,0.12200423,-0.02019649,-0.52782285,1.5646176,-1.1344064,-0.019325433,10.154141,-1.7118093,-6.4023247,3.8934548,-1.7000804,3.6587632,8.879938,-0.27780566,-3.5247946,-1.3101213,15.413273,4.2570615
118,0.2076222,-0.0049358243,0.16125335,-0.052761964,-0.031252656,-0.9981179,1.0,0.0,0.0,0.1152089,-0.074009374,-0.07970923,0.11579645,-0.21274978,0.07573134,0.13577004,-0.034479447,0.25354385,-0.02032268,-0.2832585,-0.06977053,-0.07094998,0.0029474227,-0.12868762,0.3580404,-0.20845747,-0.8284032,-0.22593518,-0.12468671,-0.019568553,0.16555433,-0.16099666,-0.65446895,-0.56385386,0.5497913,0.5100633,-0.7743578,-0.103490934,-0.058929853,-0.6167821,0.7497906,0.5092692,-0.5809071,0.016678154,0.13183793,-200.0,-200.0,200.0,200.0,-176.91379831358756,-200.0,-200.0,137.49041503794587,200.0,200.0,60.08750300222411,-200.0,0.1152089,-0.074009374,-0.87970924,1.7157965,-1.0127498,0.07573134,0.13577004,-0.034479447,-0.54645616,1.5796773,-1.0832585,-0.06977053,-1.4189996,0.058948454,-2.5737524,7.1608076,-4.1691494,-16.568064,-4.5187035,-2.4937341,-0.39137107,3.3110864,-3.219933,-13.089378
119,-0.30241913,-0.6736765,0.8527781,-0.06853403,-0.027435865,-0.9972715,1.0,0.0,0.0,0.042225588,-0.043047197,-0.061814368,0.15057814,-0.18657291,-0.07186644,0.040888116,-0.04295681,0.28320116,-0.019052863,-0.2249189,-0.094999656,-0.6033712,0.26697037,0.27839333,0.023869315,0.17842954,-0.41969576,-0.66773313,0.016221328,0.28114885,-0.1045661,0.48443756,0.30647457,0.3929581,-0.49077028,-1.1060454,-0.5785504,-0.059296057,0.7993493,0.9154493,-0.7085195,-0.6204383,-0.93458456,0.35285687,0.5771249,-200.0,200.0,200.0,-200.0,36.631993410246366,200.0,-200.0,200.0,200.0,-200.0,-11.375193433136985,200.0,0.042225588,-0.043047197,-0.8618144,1.7505782,-0.9865729,-0.07186644,0.040888116,-0.04295681,-0.51679885,1.5809472,-1.0249189,-0.094999656,-12.067424,5.3394074,5.5678663,0.4773863,3.5685909,-8.393915,-13.354663,0.32442656,5.622977,-2.091322,9.688751,6.1294913
120,0.35770744,-0.03889976,0.07664261,-0.08142238,-0.027595472,-0.9962976,1.0,0.0,0.0,-0.017810388,-0.027360706,-0.027203202,0.13924456,-0.1383726,-0.044892322,-0.04044661,-0.06838732,0.3039137,-0.017839551,-0.14724475,0.07316843,-0.05103123,-0.07609328,0.08404567,-0.1209754,0.21999326,0.5888496,-0.19132195,-0.2240397,-0.07149434,0.18214084,0.08656085,0.962151,0.5438451,0.47399342,-0.20414515,0.09389496,-0.19701217,0.43368,0.7007104,0.76364744,-0.358766,0.42320752,-0.15568739,-0.73868644,200.0,-200.0,-200.0,-200.0,200.0,-200.0,200.0,-200.0,-200.0,-200.0,-200.0,200.0,-0.017810388,-0.027360706,-0.8272032,1.7392446,-0.9383726,-0.044892322,-0.04044661,-0.06838732,-0.4960863,1.5821605,-0.94724476,0.07316843,-1.0206245,-1.5218655,1.6809134,-2.419508,4.399865,11.776992,-3.8264391,-4.480794,-1.4298868,3.6428168,1.731217,19.24302
121,-0.3221429,0.6264228,-0.5249157,-0.06772966,-0.0278269,-0.9973156,1.0,0.0,0.0,0.031144368,-0.015822427,-0.042914927,0.12172639,-0.14955151,0.11560276,-0.015816526,-0.072900236,0.25085217,0.059859037,-0.14821225,0.15842511,0.4825244,0.16693516,-0.21232441,-0.06334337,-0.09968804,0.6958708,0.37629673,0.14002301,-0.419471,0.5534768,-0.0150282895,-0.012567425,-0.43637764,-0.4251275,0.5642969,-0.4444478,-0.34028512,-0.5891935,-0.23106629,-0.33747435,0.90485454,-1.0116036,-0.45938474,-0.4707804,200.0,200.0,-200.0,200.0,0.2569272774544107,-200.0,200.0,200.0,-144.92256141815153,7.546279533934722,3.393734006460477,-63.068416192849554,0.031144368,-0.015822427,-0.84291494,1.7217264,-0.9495515,0.11560276,-0.015816526,-0.072900236,-0.54914784,1.6598591,-0.94821227,0.15842511,9.650488,3.3387032,-4.246488,-1.2668673,-1.9937607,13.917417,7.525934,2.80046,-8.38942,11.069536,-0.30056578,-0.2513485
122,0.3246023,-0.061509904,0.08421639,-0.05721178,-0.029438747,-0.99792796,1.0,0.0,0.0,0.06580108,-0.006244139,-0.046752393,0.10478783,-0.20262915,0.13823193,-0.0065589296,-0.0811131,0.20805424,0.12814176,-0.2396751,0.05239857,-0.09920028,-0.034300514,0.11964654,0.0047295024,-0.20637785,-0.39695635,-0.21543781,-0.19019035,-0.040888067,0.16752164,-0.63208175,-0.7940142,-0.7200362,-0.017865524,0.550567,-0.67510337,0.52471346,-0.45343968,-0.5015708,0.70969945,0.15617815,-0.53798556,-0.17142245,0.36814022,-187.02838015545206,-200.0,200.0,-200.0,200.0,200.0,-200.0,-200.0,200.0,-200.0,200.0,-200.0,0.06580108,-0.006244139,-0.8467524,1.7047879,-1.0026292,0.13823193,-0.0065589296,-0.0811131,-0.59194577,1.7281418,-1.0396751,0.05239857,-1.9840056,-0.68601024,2.3929307,0.094590046,-4.127557,-7.939127,-4.3087564,-3.8038068,-0.8177613,3.3504326,-12.641635,-15.880284
123,0.090832695,-0.25618616,0.8869933,-0.06489537,-0.035511628,-0.99726,1.0,0.0,0.0,-0.0155519545,-0.0013640695,0.0009084344,0.07772148,-0.14064234,-0.026040757,-0.10006708,-0.110059895,0.20352876,0.1400193,-0.26618165,-0.002659682,-0.65043014,0.048484057,0.34073338,-0.2643784,0.723906,-1.0248806,-0.59423566,-0.10321184,-0.0018805517,-0.025790397,0.1448031,0.15190713,0.59585494,0.18361741,-0.9096313,-0.05294213,0.42946345,0.78219724,0.85358155,0.2773505,-0.50063616,-0.63509667,0.1778664,0.8341426,200.0,200.0,-57.79292173471485,-200.0,-126.5401789286287,200.0,-200.0,-130.7588567183534,200.0,-200.0,170.6613997646607,200.0,-0.0155519545,-0.0013640695,-0.7990916,1.6777215,-0.94064236,-0.026040757,-0.10006708,-0.110059895,-0.59647125,1.7400193,-1.0661817,-0.002659682,-13.008602,0.96968114,6.8146677,-5.2875676,14.47812,-20.497612,-11.884713,-2.0642369,-0.037611034,-0.5158079,2.8960621,3.0381424
124,-0.4982703,0.4073914,0.21520916,-0.064164415,-0.026380498,-0.9975906,1.0,0.0,0.0,-0.08808266,0.024947928,0.011089385,0.06753194,0.020181715,-0.093365565,-0.1562684,-0.09504243,0.18991852,0.12455046,-0.1529702,0.13148277,-0.118208446,0.17959407,-0.15224521,0.08832105,0.39673638,0.1640664,-0.022831809,0.21979094,-0.1311304,-0.12906459,0.7680716,0.93591374,0.66583264,-0.78805906,0.15505429,0.80475944,-0.6619819,0.5543722,0.53312075,-0.4587444,0.9060284,0.06855015,-0.3942688,-0.54601675,200.0,200.0,-200.0,-200.0,-200.0,-200.0,200.0,-18.16717218949799,-200.0,-200.0,-100.10973651821712,200.0,-0.08808266,0.024947928,-0.7889106,1.667532,-0.7798183,-0.093365565,-0.1562684,-0.09504243,-0.6100815,1.7245505,-0.9529702,0.13148277,-2.364169,3.5918813,-3.0449042,1.7664211,7.9347277,3.281328,-0.45663616,4.3958187,-2.622608,-2.5812917,15.361432,18.718275
125,0.028126497,-0.34358737,-0.5148301,-0.0627255,-0.016579175,-0.9978931,1.0,0.0,0.0,-0.050174925,0.030354979,-0.00054085255,0.10466683,-0.00983125,0.04761582,-0.105734155,-0.074014746,0.20342457,0.089809775,-0.10768294,0.2150929,0.43749228,-0.0926862,0.018600222,0.26580352,-0.5977227,1.0500554,0.47699594,0.01748026,0.21288276,-0.17366849,-0.21805821,-0.0065195314,-0.21586198,-0.18590371,-0.090299204,-0.39808962,-0.5109123,-0.41439116,-0.30113375,0.06300704,-0.22998473,-0.5440437,-0.26788956,-0.47276798,200.0,-200.0,200.0,126.15758647404672,-200.0,-200.0,200.0,-200.0,200.0,200.0,-200.0,17.51950963603531,-0.050174925,0.030354979,-0.80054086,1.7046669,-0.80983126,0.04761582,-0.105734155,-0.074014746,-0.59657544,1.6898098,-0.90768296,0.2150929,8.7498455,-1.853724,0.37200442,5.31607,-11.954453,21.001106,9.539919,0.34960517,4.257655,-3.4733696,-4.361164,-0.13039063
