step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
10,0.04277669,-0.53253436,0.12951966,-0.06087805,0.008336876,-0.9981104,1.0,0.0,0.0,-0.0005854475,0.002910876,0.12345612,-0.0484879,-0.17123097,-0.04068411,-0.016398456,0.046900176,0.12339842,-0.044719577,-0.091791034,-0.04734562,-0.06304506,-0.027019128,0.19501868,-0.041038446,-0.023656942,0.08378329,-0.08542439,0.006902867,0.21370251,-0.124135196,0.15940687,-0.015163756,0.12598522,-0.54461473,0.10051431,0.34381312,-0.24164213,-0.23789585,0.17313203,-0.102832854,0.30522764,0.19840279,-0.6386046,-0.34069055,4.1260834,-10.554672,25.444931,50.700867,10.233633,-10.464928,28.747341,-198.8291,29.515694,130.86656,-10.211468,-4.69627
11,0.37733877,-0.089219734,-0.12793598,-0.07179566,-0.0019684895,-0.99741745,1.0,0.0,0.0,0.0014798294,-0.016758226,0.12559468,-0.023341775,-0.14033037,-0.041016463,-0.006631283,0.034906596,0.13556278,-0.038544893,-0.10305631,-0.057394184,0.041216683,-0.14522369,-0.10128186,0.212362,0.1787026,-0.028225297,0.095223404,-0.10067755,-0.040860314,0.115436845,-0.1167311,-0.058911014,0.06401757,0.12870944,-0.077837475,-0.825912,-0.7359269,-0.52140117,0.12156846,0.4132949,-0.5252771,-0.29542226,-0.8597406,-0.002695812,25.34955,-115.14218,-113.30495,6.3229294,-16.581947,-13.684046,11.564455,-30.19272,-81.282585,67.01788,-1.0780945,1.8401952
12,-0.056074142,0.4180524,-0.0016847721,-0.06343624,-0.0066328514,-0.9979638,1.0,0.0,0.0,0.007396374,-0.024474118,0.09419584,-0.001434803,-0.14554888,-0.06815531,0.009418219,0.03505422,0.10860264,-0.025016189,-0.13861877,-0.043322705,0.021505011,0.027673695,-0.18607828,0.01969939,-0.07679673,-0.14102833,0.06372342,0.06391212,-0.2062826,0.033484068,-0.16824256,0.0905479,-0.031390555,0.19859728,0.8143424,-1.2049974,-1.0127869,-0.24600697,-0.23148508,0.5792103,0.9159246,-0.5246047,-0.1415966,0.12644002,-4.867408,93.81818,-51.65122,-216.51314,-3.7285948,15.431122,-22.433647,71.246056,-203.55516,-155.99149,14.858692,-3.4916725
13,-0.2993354,-0.17085138,0.25242972,-0.059084497,0.0018483099,-0.9982512,1.0,0.0,0.0,0.0061449436,-0.009076155,0.09338939,-0.020635128,-0.1767751,-0.068603136,-0.00050322636,0.055468597,0.09737682,-0.035274148,-0.11803031,-0.02538389,-0.010155938,0.10094861,0.12448434,-0.11422777,-0.13908935,0.0481334,-0.075602196,0.105762735,0.047019713,-0.052069288,0.19267227,0.053136338,0.045819573,-0.77297086,0.86060077,-0.064888135,-0.56343734,-0.12739494,-0.21007192,-0.19786024,1.3294885,0.1780093,-0.14663735,-0.22395168,-4.0782547,-35.134613,205.99825,144.34448,17.387568,7.9675407,-2.7653809,-154.91867,172.09764,113.96991,-1.4311714,-10.642807
14,0.21386088,-0.62611246,0.04266306,-0.07659587,0.0027089855,-0.9970585,1.0,0.0,0.0,0.0036821186,-0.008755135,0.12469751,-0.02838254,-0.17222673,-0.053308066,-0.018916741,0.054722685,0.121983945,-0.034235477,-0.08956301,-0.032297447,-0.01128419,-0.07308587,0.183205,0.009657313,0.06339281,0.07350061,-0.08734419,-0.08999138,0.18001936,0.037738625,0.112266935,-0.050141957,0.11415359,-0.33164743,-0.3671458,-0.6133432,-0.71647584,-0.33884647,0.13709313,0.14932995,-0.5231935,-0.23296526,-1.0579329,-0.14253528,-0.30456161,-61.440094,7.4437604,45.66578,5.638995,-8.312809,18.42306,-134.55977,107.716125,90.50907,-14.9367,-1.4054344
15,0.20116049,-0.04722064,-0.087369956,-0.0888996,-0.005766038,-0.9960239,1.0,0.0,0.0,0.0077046924,-0.02045082,0.1412124,-0.02332294,-0.16757518,-0.05460963,-0.010465457,0.04022749,0.13684505,-0.027579427,-0.123989105,-0.034870505,0.030321611,-0.05227363,0.0017729,0.034580342,0.0101381885,-0.02778034,0.08894851,-0.06133033,-0.015893456,0.02110049,-0.28879362,-0.0035376914,-0.06289015,0.3755528,0.022026725,-1.0159031,-1.1997731,-0.29279143,-0.044142533,0.53207815,-0.10114136,-0.50177574,-0.5735623,0.029587457,2.8061857,15.994942,-30.189682,19.784027,-3.6180286,-2.773096,7.474987,55.074787,-190.9349,-94.5881,-3.8424702,2.3669903
16,-0.26032782,0.48908693,0.1843413,-0.07815938,-0.0023867337,-0.9969381,1.0,0.0,0.0,0.0089495275,-0.01313031,0.12857771,-0.017834902,-0.19843233,-0.060515612,-0.004705684,0.047967512,0.114361405,-0.029086232,-0.13602388,-0.026105171,-0.0061158407,0.0927537,-0.11127102,0.013475473,-0.1891923,-0.026004879,0.002041,0.09280341,-0.17022456,0.012778043,0.02509136,0.028276209,-0.09897942,-0.31530857,0.81680137,-0.59824896,-1.0752659,-0.18836129,-0.395055,0.3594836,1.1947873,-0.092791006,0.03131187,-0.0739181,-9.712349,5.509033,-0.5240631,-6.756851,7.465563,5.2373962,-5.6139393,-35.317123,173.08014,147.11734,15.942009,-10.60054
17,-0.1024224,-0.07990092,0.28342584,-0.07191071,0.0048831953,-0.9973992,1.0,0.0,0.0,-0.0036545645,-0.0043630763,0.13170558,-0.024454951,-0.22496039,-0.051516574,-0.025217315,0.05729549,0.102029145,-0.03134048,-0.096449494,-0.026073957,-0.079069145,0.01907527,0.09673544,-0.05662946,-0.09906011,0.060028948,-0.13323031,0.020853782,0.021605926,-0.0266744,0.21845675,-0.0016149977,0.0709425,-0.7895483,0.81277233,-0.011797443,-0.21508764,-0.26247308,-0.15657695,-0.014314257,1.3795891,0.059892207,0.35980892,-0.1410552,-0.89112854,-20.452515,13.81916,-29.413025,18.931652,-2.090969,-3.8738089,-24.922802,78.23004,9.708246,-17.084642,2.29809
18,0.25223967,-0.47776315,-0.082626715,-0.08442387,0.00067088526,-0.9964298,1.0,0.0,0.0,-0.00730611,-0.014380029,0.15154582,-0.021805167,-0.19045424,-0.049771264,-0.03646369,0.046606697,0.121283054,-0.032708406,-0.036836088,-0.028845208,0.015311712,-0.10331296,0.11619134,0.04555314,0.28228626,-0.01306286,-0.023168331,-0.102454744,0.16317274,-0.00047964448,0.28126916,-0.01436199,0.17037174,-0.005832821,0.0025421456,-0.71571404,-0.5457631,-0.39174607,0.11040221,0.3376521,-0.40772003,0.11931786,-0.90654725,-0.12575907,44.868847,-201.58006,1.9673617,-19.091835,3.731986,-26.707754,21.407558,-18.161583,198.85274,79.36869,-26.110075,1.221387
19,-0.06003397,0.113058135,-0.13575068,-0.09039529,-0.0018937243,-0.9959042,1.0,0.0,0.0,0.006395607,-0.019541332,0.15702534,-0.025430918,-0.1637572,-0.06311324,-0.020619765,0.042832904,0.123830914,-0.016281128,-0.05021411,-0.030175475,0.07880416,0.02109884,-0.042230323,-0.03306553,0.10603781,-0.05068126,0.10626085,0.027996067,-0.098765574,0.122760825,-0.30761433,-0.0042036125,-0.19836526,0.22592255,0.28501353,-0.8261234,-1.3301946,-0.36832002,-0.26115206,0.35817832,-0.04022281,-0.44891647,-0.58171535,-0.09564624,-10.489016,122.709656,115.87822,135.22778,5.2764435,25.669016,-5.6125336,60.056034,-199.07153,-35.6677,-84.12455,1.7399675
20,-0.23598728,0.43698516,0.2576316,-0.077955395,0.005438695,-0.99694204,1.0,0.0,0.0,0.0013099902,-0.008856337,0.14550388,-0.027929664,-0.18966025,-0.07062161,-0.02581534,0.056043025,0.095380425,-0.009550691,-0.08724934,-0.028716817,-0.067029275,0.07185196,-0.07028863,-0.005813609,-0.2539193,-0.029070426,-0.07069323,0.086201385,-0.15693027,-0.04621534,-0.13431658,0.010100736,-0.2761766,-0.48778802,0.9009492,-0.51502436,-1.2029021,-0.20390424,-0.5127106,0.19287558,1.3682475,-0.30708745,0.12153007,-0.11777683,-18.595406,3.0012817,59.895943,43.869583,-19.553799,4.612073,-13.066632,-7.1413527,-52.33625,-191.90797,19.915995,0.0755507
